attempt_id,idx,shard,onset,rngstate,threshold,start,time_frac,kind,actual_ok,actual_phase,depth,death_step,origin_x,origin_y,heading,observed_turn_bit,horizon,actual_h,actual_clear,actual_bad_kind,actual_first_bad_offset,best_h,best_phase,best_phase_count,actual_is_best,compatible_phase_count,compatible_best_h,compatible_best_phase,compatible_best_phase_count,actual_is_compatible_best,compatible_clear_phase_count,clear_phase_count,any_clear,median_h,compatible_median_h,min_h
2:24,2,2,302092,694356338346996168,40,196228,0.6495637090687605,pre_onset_lock,0,25,73,196301,40,-18,0,1,208,73,0,missing_black,73,73,25,1,1,11,73,25,1,1,0,0,0,0.5,2,0
2:24,2,2,302092,694356338346996168,40,196228,0.6495637090687605,pre_onset_lock,0,25,73,196301,40,-18,0,1,512,73,0,missing_black,73,73,25,1,1,11,73,25,1,1,0,0,0,0.5,2,0
2:24,2,2,302092,694356338346996168,40,196228,0.6495637090687605,pre_onset_lock,0,25,73,196301,40,-18,0,1,1600,73,0,missing_black,73,73,25,1,1,11,73,25,1,1,0,0,0,0.5,2,0
2:25,2,2,302092,694356338346996168,40,225308,0.7458257749294916,pre_onset_lock,0,0,45,225353,0,46,2,0,208,45,0,frontier_black_collision,45,45,0,1,1,11,45,0,1,1,0,0,0,0.5,2,0
2:25,2,2,302092,694356338346996168,40,225308,0.7458257749294916,pre_onset_lock,0,0,45,225353,0,46,2,0,512,45,0,frontier_black_collision,45,45,0,1,1,11,45,0,1,1,0,0,0,0.5,2,0
2:25,2,2,302092,694356338346996168,40,225308,0.7458257749294916,pre_onset_lock,0,0,45,225353,0,46,2,0,1600,45,0,frontier_black_collision,45,45,0,1,1,11,45,0,1,1,0,0,0,0.5,2,0
2:26,2,2,302092,694356338346996168,40,287361,0.9512367093468215,pre_onset_lock,0,103,45,287406,-63,-80,3,1,208,45,0,missing_black,45,45,103,1,1,11,45,103,1,1,0,0,0,0.5,2,0
2:26,2,2,302092,694356338346996168,40,287361,0.9512367093468215,pre_onset_lock,0,103,45,287406,-63,-80,3,1,512,45,0,missing_black,45,45,103,1,1,11,45,103,1,1,0,0,0,0.5,2,0
2:26,2,2,302092,694356338346996168,40,287361,0.9512367093468215,pre_onset_lock,0,103,45,287406,-63,-80,3,1,1600,45,0,missing_black,45,45,103,1,1,11,45,103,1,1,0,0,0,0.5,2,0
2:27,2,2,302092,694356338346996168,40,300583,0.9950048329647921,pre_onset_lock,0,0,45,300628,-6,-83,3,0,208,45,0,frontier_black_collision,45,45,0,1,1,11,45,0,1,1,0,0,0,0.5,2,0
2:27,2,2,302092,694356338346996168,40,300583,0.9950048329647921,pre_onset_lock,0,0,45,300628,-6,-83,3,0,512,45,0,frontier_black_collision,45,45,0,1,1,11,45,0,1,1,0,0,0,0.5,2,0
2:27,2,2,302092,694356338346996168,40,300583,0.9950048329647921,pre_onset_lock,0,0,45,300628,-6,-83,3,0,1600,45,0,frontier_black_collision,45,45,0,1,1,11,45,0,1,1,0,0,0,0.5,2,0
2:28,2,2,302092,694356338346996168,40,301898,0.9993578115276142,pre_onset_lock,0,24,75,301973,-71,-83,0,0,208,75,0,missing_black,75,75,24,1,1,11,75,24,1,1,0,0,0,0.5,2,0
2:28,2,2,302092,694356338346996168,40,301898,0.9993578115276142,pre_onset_lock,0,24,75,301973,-71,-83,0,0,512,75,0,missing_black,75,75,24,1,1,11,75,24,1,1,0,0,0,0.5,2,0
2:28,2,2,302092,694356338346996168,40,301898,0.9993578115276142,pre_onset_lock,0,24,75,301973,-71,-83,0,0,1600,75,0,missing_black,75,75,24,1,1,11,75,24,1,1,0,0,0,0.5,2,0
2:29,2,2,302092,694356338346996168,0,302092,1.0,entry,1,98,1600,,-74,-80,2,0,208,209,1,,,209,98,1,1,11,209,98,1,1,1,1,1,0.5,1,0
2:29,2,2,302092,694356338346996168,0,302092,1.0,entry,1,98,1600,,-74,-80,2,0,512,513,1,,,513,98,1,1,11,513,98,1,1,1,1,1,0.5,1,0
2:29,2,2,302092,694356338346996168,0,302092,1.0,entry,1,98,1600,,-74,-80,2,0,1600,1601,1,,,1601,98,1,1,11,1601,98,1,1,1,1,1,0.5,1,0
3:0,3,3,291397,12567324566037349410,80,2649,0.009090690707179553,pre_onset_lock,0,102,100,2749,1,-14,1,0,208,100,0,missing_black,100,100,102,1,1,11,100,102,1,1,0,0,0,0.5,2,0
3:0,3,3,291397,12567324566037349410,80,2649,0.009090690707179553,pre_onset_lock,0,102,100,2749,1,-14,1,0,512,100,0,missing_black,100,100,102,1,1,11,100,102,1,1,0,0,0,0.5,2,0
3:0,3,3,291397,12567324566037349410,80,2649,0.009090690707179553,pre_onset_lock,0,102,100,2749,1,-14,1,0,1600,100,0,missing_black,100,100,102,1,1,11,100,102,1,1,0,0,0,0.5,2,0
3:1,3,3,291397,12567324566037349410,40,3544,0.012162101874761922,pre_onset_lock,0,25,45,3589,-12,-4,2,1,208,45,0,frontier_black_collision,45,45,25,1,1,11,45,25,1,1,0,0,0,0.5,2,0
3:1,3,3,291397,12567324566037349410,40,3544,0.012162101874761922,pre_onset_lock,0,25,45,3589,-12,-4,2,1,512,45,0,frontier_black_collision,45,45,25,1,1,11,45,25,1,1,0,0,0,0.5,2,0
3:1,3,3,291397,12567324566037349410,40,3544,0.012162101874761922,pre_onset_lock,0,25,45,3589,-12,-4,2,1,1600,45,0,frontier_black_collision,45,45,25,1,1,11,45,25,1,1,0,0,0,0.5,2,0
3:2,3,3,291397,12567324566037349410,40,3962,0.013596571001074136,pre_onset_lock,0,31,67,4029,-11,5,2,0,208,67,0,missing_black,67,67,31,1,1,11,67,31,1,1,0,0,0,0.5,2,0
3:2,3,3,291397,12567324566037349410,40,3962,0.013596571001074136,pre_onset_lock,0,31,67,4029,-11,5,2,0,512,67,0,missing_black,67,67,31,1,1,11,67,31,1,1,0,0,0,0.5,2,0
3:2,3,3,291397,12567324566037349410,40,3962,0.013596571001074136,pre_onset_lock,0,31,67,4029,-11,5,2,0,1600,67,0,missing_black,67,67,31,1,1,11,67,31,1,1,0,0,0,0.5,2,0
3:3,3,3,291397,12567324566037349410,40,9547,0.032762863035652394,pre_onset_lock,0,0,43,9590,6,9,1,0,208,43,0,frontier_black_collision,43,43,0,1,1,11,43,0,1,1,0,0,0,0.5,2,0
3:3,3,3,291397,12567324566037349410,40,9547,0.032762863035652394,pre_onset_lock,0,0,43,9590,6,9,1,0,512,43,0,frontier_black_collision,43,43,0,1,1,11,43,0,1,1,0,0,0,0.5,2,0
3:3,3,3,291397,12567324566037349410,40,9547,0.032762863035652394,pre_onset_lock,0,0,43,9590,6,9,1,0,1600,43,0,frontier_black_collision,43,43,0,1,1,11,43,0,1,1,0,0,0,0.5,2,0
3:4,3,3,291397,12567324566037349410,40,16792,0.05762585064362365,pre_onset_lock,0,0,76,16868,-20,14,2,0,208,76,0,missing_black,76,76,0,1,1,11,76,0,1,1,0,0,0,0.5,2,0
3:4,3,3,291397,12567324566037349410,40,16792,0.05762585064362365,pre_onset_lock,0,0,76,16868,-20,14,2,0,512,76,0,missing_black,76,76,0,1,1,11,76,0,1,1,0,0,0,0.5,2,0
3:4,3,3,291397,12567324566037349410,40,16792,0.05762585064362365,pre_onset_lock,0,0,76,16868,-20,14,2,0,1600,76,0,missing_black,76,76,0,1,1,11,76,0,1,1,0,0,0,0.5,2,0
3:5,3,3,291397,12567324566037349410,40,16932,0.058106294848608596,pre_onset_lock,0,0,77,17009,-18,16,2,0,208,77,0,missing_black,77,77,0,1,1,11,77,0,1,1,0,0,0,0.5,2,0
3:5,3,3,291397,12567324566037349410,40,16932,0.058106294848608596,pre_onset_lock,0,0,77,17009,-18,16,2,0,512,77,0,missing_black,77,77,0,1,1,11,77,0,1,1,0,0,0,0.5,2,0
3:5,3,3,291397,12567324566037349410,40,16932,0.058106294848608596,pre_onset_lock,0,0,77,17009,-18,16,2,0,1600,77,0,missing_black,77,77,0,1,1,11,77,0,1,1,0,0,0,0.5,2,0
3:6,3,3,291397,12567324566037349410,40,27856,0.09559466981472012,pre_onset_lock,0,100,54,27910,-16,16,2,1,208,54,0,missing_black,54,54,100,1,1,11,54,100,1,1,0,0,0,0.5,2,0
3:6,3,3,291397,12567324566037349410,40,27856,0.09559466981472012,pre_onset_lock,0,100,54,27910,-16,16,2,1,512,54,0,missing_black,54,54,100,1,1,11,54,100,1,1,0,0,0,0.5,2,0
3:6,3,3,291397,12567324566037349410,40,27856,0.09559466981472012,pre_onset_lock,0,100,54,27910,-16,16,2,1,1600,54,0,missing_black,54,54,100,1,1,11,54,100,1,1,0,0,0,0.5,2,0
3:7,3,3,291397,12567324566037349410,40,39505,0.13557105941378944,pre_onset_lock,0,30,47,39552,-21,36,1,1,208,47,0,missing_black,47,47,30,1,1,11,47,30,1,1,0,0,0,0.5,2,0
3:7,3,3,291397,12567324566037349410,40,39505,0.13557105941378944,pre_onset_lock,0,30,47,39552,-21,36,1,1,512,47,0,missing_black,47,47,30,1,1,11,47,30,1,1,0,0,0,0.5,2,0
3:7,3,3,291397,12567324566037349410,40,39505,0.13557105941378944,pre_onset_lock,0,30,47,39552,-21,36,1,1,1600,47,0,missing_black,47,47,30,1,1,11,47,30,1,1,0,0,0,0.5,2,0
3:8,3,3,291397,12567324566037349410,40,48571,0.16668325343088639,pre_onset_lock,0,0,77,48648,26,21,1,0,208,77,0,missing_black,77,77,0,1,1,11,77,0,1,1,0,0,0,0.5,2,0
3:8,3,3,291397,12567324566037349410,40,48571,0.16668325343088639,pre_onset_lock,0,0,77,48648,26,21,1,0,512,77,0,missing_black,77,77,0,1,1,11,77,0,1,1,0,0,0,0.5,2,0
3:8,3,3,291397,12567324566037349410,40,48571,0.16668325343088639,pre_onset_lock,0,0,77,48648,26,21,1,0,1600,77,0,missing_black,77,77,0,1,1,11,77,0,1,1,0,0,0,0.5,2,0
3:9,3,3,291397,12567324566037349410,40,51406,0.17641224858183166,pre_onset_lock,0,0,45,51451,17,-23,0,0,208,45,0,frontier_black_collision,45,45,0,1,1,11,45,0,1,1,0,0,0,0.5,2,0
3:9,3,3,291397,12567324566037349410,40,51406,0.17641224858183166,pre_onset_lock,0,0,45,51451,17,-23,0,0,512,45,0,frontier_black_collision,45,45,0,1,1,11,45,0,1,1,0,0,0,0.5,2,0
3:9,3,3,291397,12567324566037349410,40,51406,0.17641224858183166,pre_onset_lock,0,0,45,51451,17,-23,0,0,1600,45,0,frontier_black_collision,45,45,0,1,1,11,45,0,1,1,0,0,0,0.5,2,0
3:10,3,3,291397,12567324566037349410,40,64136,0.22009835379224907,pre_onset_lock,0,30,69,64205,8,28,0,1,208,69,0,missing_black,69,69,30,1,1,11,69,30,1,1,0,0,0,0.5,2,0
3:10,3,3,291397,12567324566037349410,40,64136,0.22009835379224907,pre_onset_lock,0,30,69,64205,8,28,0,1,512,69,0,missing_black,69,69,30,1,1,11,69,30,1,1,0,0,0,0.5,2,0
3:10,3,3,291397,12567324566037349410,40,64136,0.22009835379224907,pre_onset_lock,0,30,69,64205,8,28,0,1,1600,69,0,missing_black,69,69,30,1,1,11,69,30,1,1,0,0,0,0.5,2,0
3:11,3,3,291397,12567324566037349410,40,66144,0.2269892963894618,pre_onset_lock,0,0,70,66214,24,24,2,0,208,70,0,frontier_black_collision,70,70,0,1,1,11,70,0,1,1,0,0,0,0.5,2,0
3:11,3,3,291397,12567324566037349410,40,66144,0.2269892963894618,pre_onset_lock,0,0,70,66214,24,24,2,0,512,70,0,frontier_black_collision,70,70,0,1,1,11,70,0,1,1,0,0,0,0.5,2,0
3:11,3,3,291397,12567324566037349410,40,66144,0.2269892963894618,pre_onset_lock,0,0,70,66214,24,24,2,0,1600,70,0,frontier_black_collision,70,70,0,1,1,11,70,0,1,1,0,0,0,0.5,2,0
3:12,3,3,291397,12567324566037349410,40,66819,0.22930572380635353,pre_onset_lock,0,103,46,66865,26,25,1,1,208,46,0,frontier_black_collision,46,46,103,1,1,11,46,103,1,1,0,0,0,0.5,2,0
3:12,3,3,291397,12567324566037349410,40,66819,0.22930572380635353,pre_onset_lock,0,103,46,66865,26,25,1,1,512,46,0,frontier_black_collision,46,46,103,1,1,11,46,103,1,1,0,0,0,0.5,2,0
3:12,3,3,291397,12567324566037349410,40,66819,0.22930572380635353,pre_onset_lock,0,103,46,66865,26,25,1,1,1600,46,0,frontier_black_collision,46,46,103,1,1,11,46,103,1,1,0,0,0,0.5,2,0
3:13,3,3,291397,12567324566037349410,40,85744,0.29425148508735505,pre_onset_lock,0,0,44,85788,2,-42,0,0,208,44,0,missing_black,44,44,0,1,1,11,44,0,1,1,0,0,0,0.5,2,0
3:13,3,3,291397,12567324566037349410,40,85744,0.29425148508735505,pre_onset_lock,0,0,44,85788,2,-42,0,0,512,44,0,missing_black,44,44,0,1,1,11,44,0,1,1,0,0,0,0.5,2,0
3:13,3,3,291397,12567324566037349410,40,85744,0.29425148508735505,pre_onset_lock,0,0,44,85788,2,-42,0,0,1600,44,0,missing_black,44,44,0,1,1,11,44,0,1,1,0,0,0,0.5,2,0
3:14,3,3,291397,12567324566037349410,40,86390,0.2964683919189285,pre_onset_lock,0,30,71,86461,-15,-47,2,1,208,71,0,missing_black,71,71,30,1,1,11,71,30,1,1,0,0,0,0.5,2,0
3:14,3,3,291397,12567324566037349410,40,86390,0.2964683919189285,pre_onset_lock,0,30,71,86461,-15,-47,2,1,512,71,0,missing_black,71,71,30,1,1,11,71,30,1,1,0,0,0,0.5,2,0
3:14,3,3,291397,12567324566037349410,40,86390,0.2964683919189285,pre_onset_lock,0,30,71,86461,-15,-47,2,1,1600,71,0,missing_black,71,71,30,1,1,11,71,30,1,1,0,0,0,0.5,2,0
3:15,3,3,291397,12567324566037349410,40,95780,0.3286924710961335,pre_onset_lock,0,103,62,95842,40,34,0,1,208,62,0,frontier_black_collision,62,62,103,1,1,11,62,103,1,1,0,0,0,0.5,2,0
3:15,3,3,291397,12567324566037349410,40,95780,0.3286924710961335,pre_onset_lock,0,103,62,95842,40,34,0,1,512,62,0,frontier_black_collision,62,62,103,1,1,11,62,103,1,1,0,0,0,0.5,2,0
3:15,3,3,291397,12567324566037349410,40,95780,0.3286924710961335,pre_onset_lock,0,103,62,95842,40,34,0,1,1600,62,0,frontier_black_collision,62,62,103,1,1,11,62,103,1,1,0,0,0,0.5,2,0
3:16,3,3,291397,12567324566037349410,40,99796,0.34247435629055895,pre_onset_lock,0,30,68,99864,-50,-22,2,1,208,68,0,missing_black,68,68,30,1,1,11,68,30,1,1,0,0,0,0.5,2,0
3:16,3,3,291397,12567324566037349410,40,99796,0.34247435629055895,pre_onset_lock,0,30,68,99864,-50,-22,2,1,512,68,0,missing_black,68,68,30,1,1,11,68,30,1,1,0,0,0,0.5,2,0
3:16,3,3,291397,12567324566037349410,40,99796,0.34247435629055895,pre_onset_lock,0,30,68,99864,-50,-22,2,1,1600,68,0,missing_black,68,68,30,1,1,11,68,30,1,1,0,0,0,0.5,2,0
3:17,3,3,291397,12567324566037349410,40,99873,0.34273860060330064,pre_onset_lock,0,0,71,99944,-53,-18,3,0,208,71,0,frontier_black_collision,71,71,0,1,1,11,71,0,1,1,0,0,0,0.5,2,0
3:17,3,3,291397,12567324566037349410,40,99873,0.34273860060330064,pre_onset_lock,0,0,71,99944,-53,-18,3,0,512,71,0,frontier_black_collision,71,71,0,1,1,11,71,0,1,1,0,0,0,0.5,2,0
3:17,3,3,291397,12567324566037349410,40,99873,0.34273860060330064,pre_onset_lock,0,0,71,99944,-53,-18,3,0,1600,71,0,frontier_black_collision,71,71,0,1,1,11,71,0,1,1,0,0,0,0.5,2,0
3:18,3,3,291397,12567324566037349410,40,103903,0.3565685302182246,pre_onset_lock,0,98,51,103954,-52,-15,1,0,208,51,0,frontier_black_collision,51,51,98,1,1,11,51,98,1,1,0,0,0,0.5,1,0
3:18,3,3,291397,12567324566037349410,40,103903,0.3565685302182246,pre_onset_lock,0,98,51,103954,-52,-15,1,0,512,51,0,frontier_black_collision,51,51,98,1,1,11,51,98,1,1,0,0,0,0.5,1,0
3:18,3,3,291397,12567324566037349410,40,103903,0.3565685302182246,pre_onset_lock,0,98,51,103954,-52,-15,1,0,1600,51,0,frontier_black_collision,51,51,98,1,1,11,51,98,1,1,0,0,0,0.5,1,0
3:19,3,3,291397,12567324566037349410,80,112290,0.3853505698411446,pre_onset_lock,0,0,99,112389,-39,27,0,0,208,99,0,missing_black,99,99,0,1,1,11,99,0,1,1,0,0,0,0.5,2,0
3:19,3,3,291397,12567324566037349410,80,112290,0.3853505698411446,pre_onset_lock,0,0,99,112389,-39,27,0,0,512,99,0,missing_black,99,99,0,1,1,11,99,0,1,1,0,0,0,0.5,2,0
3:19,3,3,291397,12567324566037349410,80,112290,0.3853505698411446,pre_onset_lock,0,0,99,112389,-39,27,0,0,1600,99,0,missing_black,99,99,0,1,1,11,99,0,1,1,0,0,0,0.5,2,0
3:20,3,3,291397,12567324566037349410,80,112422,0.3858035600915589,pre_onset_lock,0,0,99,112521,-41,25,0,0,208,99,0,missing_black,99,99,0,1,1,11,99,0,1,1,0,0,0,0.5,2,0
3:20,3,3,291397,12567324566037349410,80,112422,0.3858035600915589,pre_onset_lock,0,0,99,112521,-41,25,0,0,512,99,0,missing_black,99,99,0,1,1,11,99,0,1,1,0,0,0,0.5,2,0
3:20,3,3,291397,12567324566037349410,80,112422,0.3858035600915589,pre_onset_lock,0,0,99,112521,-41,25,0,0,1600,99,0,missing_black,99,99,0,1,1,11,99,0,1,1,0,0,0,0.5,2,0
3:21,3,3,291397,12567324566037349410,80,112525,0.386157029756655,pre_onset_lock,0,99,268,112793,-43,26,1,0,208,209,1,,,209,99,1,1,11,209,99,1,1,1,1,1,0.5,2,0
3:21,3,3,291397,12567324566037349410,80,112525,0.386157029756655,pre_onset_lock,0,99,268,112793,-43,26,1,0,512,268,0,frontier_black_collision,268,268,99,1,1,11,268,99,1,1,0,0,0,0.5,2,0
3:21,3,3,291397,12567324566037349410,80,112525,0.386157029756655,pre_onset_lock,0,99,268,112793,-43,26,1,0,1600,268,0,frontier_black_collision,268,268,99,1,1,11,268,99,1,1,0,0,0,0.5,2,0
3:22,3,3,291397,12567324566037349410,40,118125,0.4053747979560531,pre_onset_lock,0,31,46,118171,41,10,1,0,208,46,0,missing_black,46,46,31,1,1,11,46,31,1,1,0,0,0,0.5,2,0
3:22,3,3,291397,12567324566037349410,40,118125,0.4053747979560531,pre_onset_lock,0,31,46,118171,41,10,1,0,512,46,0,missing_black,46,46,31,1,1,11,46,31,1,1,0,0,0,0.5,2,0
3:22,3,3,291397,12567324566037349410,40,118125,0.4053747979560531,pre_onset_lock,0,31,46,118171,41,10,1,0,1600,46,0,missing_black,46,46,31,1,1,11,46,31,1,1,0,0,0,0.5,2,0
3:23,3,3,291397,12567324566037349410,40,133144,0.45691616591797446,pre_onset_lock,0,30,71,133215,58,-24,0,1,208,71,0,missing_black,71,71,30,1,1,11,71,30,1,1,0,0,0,0.5,2,0
3:23,3,3,291397,12567324566037349410,40,133144,0.45691616591797446,pre_onset_lock,0,30,71,133215,58,-24,0,1,512,71,0,missing_black,71,71,30,1,1,11,71,30,1,1,0,0,0,0.5,2,0
3:23,3,3,291397,12567324566037349410,40,133144,0.45691616591797446,pre_onset_lock,0,30,71,133215,58,-24,0,1,1600,71,0,missing_black,71,71,30,1,1,11,71,30,1,1,0,0,0,0.5,2,0
3:24,3,3,291397,12567324566037349410,40,133217,0.4571666832534309,pre_onset_lock,0,100,49,133266,59,-28,1,1,208,49,0,frontier_black_collision,49,49,100,1,1,11,49,100,1,1,0,0,0,0.5,2,0
3:24,3,3,291397,12567324566037349410,40,133217,0.4571666832534309,pre_onset_lock,0,100,49,133266,59,-28,1,1,512,49,0,frontier_black_collision,49,49,100,1,1,11,49,100,1,1,0,0,0,0.5,2,0
3:24,3,3,291397,12567324566037349410,40,133217,0.4571666832534309,pre_onset_lock,0,100,49,133266,59,-28,1,1,1600,49,0,frontier_black_collision,49,49,100,1,1,11,49,100,1,1,0,0,0,0.5,2,0
3:25,3,3,291397,12567324566037349410,40,136469,0.46832671578636703,pre_onset_lock,0,24,77,136546,65,-32,1,0,208,77,0,missing_black,77,77,24,1,1,11,77,24,1,1,0,0,0,0.5,2,0
3:25,3,3,291397,12567324566037349410,40,136469,0.46832671578636703,pre_onset_lock,0,24,77,136546,65,-32,1,0,512,77,0,missing_black,77,77,24,1,1,11,77,24,1,1,0,0,0,0.5,2,0
3:25,3,3,291397,12567324566037349410,40,136469,0.46832671578636703,pre_onset_lock,0,24,77,136546,65,-32,1,0,1600,77,0,missing_black,77,77,24,1,1,11,77,24,1,1,0,0,0,0.5,2,0
3:26,3,3,291397,12567324566037349410,40,150376,0.5160519840629794,pre_onset_lock,0,103,72,150448,64,-34,0,1,208,72,0,frontier_black_collision,72,72,103,1,1,11,72,103,1,1,0,0,0,0.5,2,0
3:26,3,3,291397,12567324566037349410,40,150376,0.5160519840629794,pre_onset_lock,0,103,72,150448,64,-34,0,1,512,72,0,frontier_black_collision,72,72,103,1,1,11,72,103,1,1,0,0,0,0.5,2,0
3:26,3,3,291397,12567324566037349410,40,150376,0.5160519840629794,pre_onset_lock,0,103,72,150448,64,-34,0,1,1600,72,0,frontier_black_collision,72,72,103,1,1,11,72,103,1,1,0,0,0,0.5,2,0
3:27,3,3,291397,12567324566037349410,40,155171,0.5325071980837139,pre_onset_lock,0,21,40,155211,-4,-47,3,1,208,40,0,frontier_black_collision,40,40,21,1,1,11,40,21,1,1,0,0,0,0.5,1,0
3:27,3,3,291397,12567324566037349410,40,155171,0.5325071980837139,pre_onset_lock,0,21,40,155211,-4,-47,3,1,512,40,0,frontier_black_collision,40,40,21,1,1,11,40,21,1,1,0,0,0,0.5,1,0
3:27,3,3,291397,12567324566037349410,40,155171,0.5325071980837139,pre_onset_lock,0,21,40,155211,-4,-47,3,1,1600,40,0,frontier_black_collision,40,40,21,1,1,11,40,21,1,1,0,0,0,0.5,1,0
3:28,3,3,291397,12567324566037349410,40,199553,0.6848148745525864,pre_onset_lock,0,0,50,199603,-43,-48,3,0,208,50,0,missing_black,50,50,0,1,1,11,50,0,1,1,0,0,0,0.5,2,0
3:28,3,3,291397,12567324566037349410,40,199553,0.6848148745525864,pre_onset_lock,0,0,50,199603,-43,-48,3,0,512,50,0,missing_black,50,50,0,1,1,11,50,0,1,1,0,0,0,0.5,2,0
3:28,3,3,291397,12567324566037349410,40,199553,0.6848148745525864,pre_onset_lock,0,0,50,199603,-43,-48,3,0,1600,50,0,missing_black,50,50,0,1,1,11,50,0,1,1,0,0,0,0.5,2,0
3:29,3,3,291397,12567324566037349410,40,202185,0.6938472256063034,pre_onset_lock,0,31,46,202231,-53,-58,3,0,208,46,0,missing_black,46,46,31,1,1,11,46,31,1,1,0,0,0,0.5,2,0
3:29,3,3,291397,12567324566037349410,40,202185,0.6938472256063034,pre_onset_lock,0,31,46,202231,-53,-58,3,0,512,46,0,missing_black,46,46,31,1,1,11,46,31,1,1,0,0,0,0.5,2,0
3:29,3,3,291397,12567324566037349410,40,202185,0.6938472256063034,pre_onset_lock,0,31,46,202231,-53,-58,3,0,1600,46,0,missing_black,46,46,31,1,1,11,46,31,1,1,0,0,0,0.5,2,0
3:30,3,3,291397,12567324566037349410,40,221405,0.7598053514620947,pre_onset_lock,0,0,43,221448,41,22,1,0,208,43,0,frontier_black_collision,43,43,0,1,1,11,43,0,1,1,0,0,0,0.5,2,0
3:30,3,3,291397,12567324566037349410,40,221405,0.7598053514620947,pre_onset_lock,0,0,43,221448,41,22,1,0,512,43,0,frontier_black_collision,43,43,0,1,1,11,43,0,1,1,0,0,0,0.5,2,0
3:30,3,3,291397,12567324566037349410,40,221405,0.7598053514620947,pre_onset_lock,0,0,43,221448,41,22,1,0,1600,43,0,frontier_black_collision,43,43,0,1,1,11,43,0,1,1,0,0,0,0.5,2,0
3:31,3,3,291397,12567324566037349410,40,241150,0.8275651430865795,pre_onset_lock,0,24,47,241197,9,-57,0,0,208,47,0,frontier_black_collision,47,47,24,1,1,11,47,24,1,1,0,0,0,0.5,2,0
3:31,3,3,291397,12567324566037349410,40,241150,0.8275651430865795,pre_onset_lock,0,24,47,241197,9,-57,0,0,512,47,0,frontier_black_collision,47,47,24,1,1,11,47,24,1,1,0,0,0,0.5,2,0
3:31,3,3,291397,12567324566037349410,40,241150,0.8275651430865795,pre_onset_lock,0,24,47,241197,9,-57,0,0,1600,47,0,frontier_black_collision,47,47,24,1,1,11,47,24,1,1,0,0,0,0.5,2,0
3:32,3,3,291397,12567324566037349410,40,246606,0.8462887401037074,pre_onset_lock,0,102,47,246653,-11,-61,0,0,208,47,0,frontier_black_collision,47,47,102,1,1,11,47,102,1,1,0,0,0,0.5,2,0
3:32,3,3,291397,12567324566037349410,40,246606,0.8462887401037074,pre_onset_lock,0,102,47,246653,-11,-61,0,0,512,47,0,frontier_black_collision,47,47,102,1,1,11,47,102,1,1,0,0,0,0.5,2,0
3:32,3,3,291397,12567324566037349410,40,246606,0.8462887401037074,pre_onset_lock,0,102,47,246653,-11,-61,0,0,1600,47,0,frontier_black_collision,47,47,102,1,1,11,47,102,1,1,0,0,0,0.5,2,0
3:33,3,3,291397,12567324566037349410,80,252903,0.8678984340950662,pre_onset_lock,0,0,98,253001,24,-67,1,0,208,98,0,missing_black,98,98,0,1,1,11,98,0,1,1,0,0,0,0.5,2,0
3:33,3,3,291397,12567324566037349410,80,252903,0.8678984340950662,pre_onset_lock,0,0,98,253001,24,-67,1,0,512,98,0,missing_black,98,98,0,1,1,11,98,0,1,1,0,0,0,0.5,2,0
3:33,3,3,291397,12567324566037349410,80,252903,0.8678984340950662,pre_onset_lock,0,0,98,253001,24,-67,1,0,1600,98,0,missing_black,98,98,0,1,1,11,98,0,1,1,0,0,0,0.5,2,0
3:34,3,3,291397,12567324566037349410,40,253010,0.8682656307374476,pre_onset_lock,0,0,77,253087,23,-71,0,0,208,77,0,missing_black,77,77,0,1,1,11,77,0,1,1,0,0,0,0.5,2,0
3:34,3,3,291397,12567324566037349410,40,253010,0.8682656307374476,pre_onset_lock,0,0,77,253087,23,-71,0,0,512,77,0,missing_black,77,77,0,1,1,11,77,0,1,1,0,0,0,0.5,2,0
3:34,3,3,291397,12567324566037349410,40,253010,0.8682656307374476,pre_onset_lock,0,0,77,253087,23,-71,0,0,1600,77,0,missing_black,77,77,0,1,1,11,77,0,1,1,0,0,0,0.5,2,0
3:35,3,3,291397,12567324566037349410,40,268569,0.9216601406328823,pre_onset_lock,0,31,46,268615,55,24,1,0,208,46,0,missing_black,46,46,31,1,1,11,46,31,1,1,0,0,0,0.5,2,0
3:35,3,3,291397,12567324566037349410,40,268569,0.9216601406328823,pre_onset_lock,0,31,46,268615,55,24,1,0,512,46,0,missing_black,46,46,31,1,1,11,46,31,1,1,0,0,0,0.5,2,0
3:35,3,3,291397,12567324566037349410,40,268569,0.9216601406328823,pre_onset_lock,0,31,46,268615,55,24,1,0,1600,46,0,missing_black,46,46,31,1,1,11,46,31,1,1,0,0,0,0.5,2,0
3:36,3,3,291397,12567324566037349410,40,269710,0.9255757609035097,pre_onset_lock,0,0,71,269781,59,9,0,0,208,71,0,frontier_black_collision,71,71,0,1,1,11,71,0,1,1,0,0,0,0.5,2,0
3:36,3,3,291397,12567324566037349410,40,269710,0.9255757609035097,pre_onset_lock,0,0,71,269781,59,9,0,0,512,71,0,frontier_black_collision,71,71,0,1,1,11,71,0,1,1,0,0,0,0.5,2,0
3:36,3,3,291397,12567324566037349410,40,269710,0.9255757609035097,pre_onset_lock,0,0,71,269781,59,9,0,0,1600,71,0,frontier_black_collision,71,71,0,1,1,11,71,0,1,1,0,0,0,0.5,2,0
