attempt_id,idx,shard,onset,rngstate,threshold,start,time_frac,actual_phase,depth,first_bad_offset,depth_minus_offset,eval_phase,bad_kind,rel_x,rel_y,l1,linf,period_index,offset_mod_period,phase_drift_x,phase_drift_y,comoving_rel_x,comoving_rel_y,comoving_l1,comoving_linf,linear_linf_residual,required_black,actual_black,origin_x,origin_y,heading,abs_x,abs_y,depth_bin,physical_key,is_physical_first
7:32,7,7,272174,3981815637707193797,40,255719,0.9395423515839132,0,77,77,0,0,missing_black,-5,0,5,5,0,77,-2,-2,-5,0,5,5,3.519230769230769,1,0,-44,57,1,-44,52,40-77,7:255719:0:-44:57:1:77:-5:0:missing_black:1:0,1
8:0,8,8,271114,3955567068357606463,40,11041,0.04072456604970603,103,45,45,0,103,missing_black,3,-4,7,4,0,45,2,-2,3,-4,7,4,3.1346153846153846,1,0,15,-40,3,11,-43,40-77,8:11041:103:15:-40:3:45:3:-4:missing_black:1:0,1
8:1,8,8,271114,3955567068357606463,40,32532,0.11999380334471846,0,76,76,0,0,missing_black,-6,0,6,6,0,76,-2,-2,-6,0,6,6,4.538461538461538,1,0,-8,20,2,-2,20,40-77,8:32532:0:-8:20:2:76:-6:0:missing_black:1:0,1
8:2,8,8,271114,3955567068357606463,80,33596,0.12391835168969512,100,102,102,0,100,missing_black,-3,-1,4,3,0,102,-2,-2,-3,-1,4,3,1.0384615384615385,1,0,-6,20,2,-3,21,78-103,8:33596:100:-6:20:2:102:-3:-1:missing_black:1:0,1
8:3,8,8,271114,3955567068357606463,40,34450,0.127068318124479,0,71,71,0,0,frontier_black_collision,-8,-1,9,8,0,71,-2,-2,-8,-1,9,8,6.634615384615385,0,1,-23,25,2,-15,26,40-77,8:34450:0:-23:25:2:71:-8:-1:frontier_black_collision:0:1,1
8:4,8,8,271114,3955567068357606463,40,36923,0.1361899422383204,102,47,47,0,102,frontier_black_collision,-6,-3,9,6,0,47,-2,-2,-6,-3,9,6,5.096153846153846,0,1,20,15,1,23,9,40-77,8:36923:102:20:15:1:47:-6:-3:frontier_black_collision:0:1,1
8:5,8,8,271114,3955567068357606463,80,37598,0.13867966980679713,0,89,89,0,0,frontier_black_collision,-7,0,7,7,0,89,-2,-2,-7,0,7,7,5.288461538461538,0,1,31,-23,0,24,-23,78-103,8:37598:0:31:-23:0:89:-7:0:frontier_black_collision:0:1,1
8:6,8,8,271114,3955567068357606463,40,44399,0.16376505824118268,97,57,57,0,97,missing_black,-3,4,7,4,0,57,-2,2,-3,4,7,4,2.9038461538461537,1,0,28,-23,1,24,-26,40-77,8:44399:97:28:-23:1:57:-3:4:missing_black:1:0,1
8:7,8,8,271114,3955567068357606463,40,52344,0.19307007384347544,103,45,45,0,103,missing_black,3,-4,7,4,0,45,2,-2,3,-4,7,4,3.1346153846153846,1,0,18,24,0,21,20,40-77,8:52344:103:18:24:0:45:3:-4:missing_black:1:0,1
8:8,8,8,271114,3955567068357606463,80,67582,0.24927521264117677,0,98,98,0,0,missing_black,-3,1,4,3,0,98,-2,-2,-3,1,4,3,1.1153846153846154,1,0,7,-53,0,4,-52,78-103,8:67582:0:7:-53:0:98:-3:1:missing_black:1:0,1
8:9,8,8,271114,3955567068357606463,80,68753,0.25359442891182304,0,99,99,0,0,missing_black,-2,1,3,2,0,99,-2,-2,-2,1,3,2,0.09615384615384626,1,0,15,-52,1,14,-54,78-103,8:68753:0:15:-52:1:99:-2:1:missing_black:1:0,1
8:10,8,8,271114,3955567068357606463,40,70276,0.2592119920033639,24,46,46,0,24,frontier_black_collision,-7,1,8,7,0,46,-2,-2,-7,1,8,7,6.115384615384615,0,1,-6,-50,0,-13,-49,40-77,8:70276:24:-6:-50:0:46:-7:1:frontier_black_collision:0:1,1
8:11,8,8,271114,3955567068357606463,40,71837,0.26496971753579673,0,45,45,0,0,frontier_black_collision,-5,-2,7,5,0,45,-2,-2,-5,-2,7,5,4.134615384615385,0,1,-35,6,3,-37,11,40-77,8:71837:0:-35:6:3:45:-5:-2:frontier_black_collision:0:1,1
8:12,8,8,271114,3955567068357606463,40,105070,0.3875491490664444,0,70,70,0,0,frontier_black_collision,-7,-1,8,7,0,70,-2,-2,-7,-1,8,7,5.653846153846153,0,1,11,-63,0,4,-64,40-77,8:105070:0:11:-63:0:70:-7:-1:frontier_black_collision:0:1,1
8:13,8,8,271114,3955567068357606463,40,105236,0.38816143762402533,90,59,59,0,90,frontier_black_collision,0,-3,3,3,0,59,-2,-2,0,-3,3,3,1.8653846153846154,0,1,4,-64,0,4,-67,40-77,8:105236:90:4:-64:0:59:0:-3:frontier_black_collision:0:1,1
8:14,8,8,271114,3955567068357606463,40,105330,0.38850815524096877,0,77,77,0,0,missing_black,-5,0,5,5,0,77,-2,-2,-5,0,5,5,3.519230769230769,1,0,3,-65,0,-2,-65,40-77,8:105330:0:3:-65:0:77:-5:0:missing_black:1:0,1
8:15,8,8,271114,3955567068357606463,40,134169,0.49488038242215454,103,46,46,0,103,frontier_black_collision,3,-5,8,5,0,46,2,-2,3,-5,8,5,4.115384615384615,0,1,-39,36,1,-34,39,40-77,8:134169:103:-39:36:1:46:3:-5:frontier_black_collision:0:1,1
8:16,8,8,271114,3955567068357606463,40,136787,0.5045368369025576,0,76,76,0,0,missing_black,-6,0,6,6,0,76,-2,-2,-6,0,6,6,4.538461538461538,1,0,34,5,1,34,-1,40-77,8:136787:0:34:5:1:76:-6:0:missing_black:1:0,1
8:17,8,8,271114,3955567068357606463,40,137814,0.5083249112919288,0,71,71,0,0,frontier_black_collision,-8,-1,9,8,0,71,-2,-2,-8,-1,9,8,6.634615384615385,0,1,27,-57,0,19,-58,40-77,8:137814:0:27:-57:0:71:-8:-1:frontier_black_collision:0:1,1
8:18,8,8,271114,3955567068357606463,40,147571,0.5443134622335991,31,46,46,0,31,missing_black,-3,-3,6,3,0,46,2,-2,-3,-3,6,3,2.1153846153846154,1,0,48,-21,1,51,-24,40-77,8:147571:31:48:-21:1:46:-3:-3:missing_black:1:0,1
8:19,8,8,271114,3955567068357606463,40,193661,0.7143157490944768,103,44,44,0,103,frontier_black_collision,2,-4,6,4,0,44,2,-2,2,-4,6,4,3.1538461538461537,0,1,39,-58,3,35,-60,40-77,8:193661:103:39:-58:3:44:2:-4:frontier_black_collision:0:1,1
8:20,8,8,271114,3955567068357606463,40,212779,0.7848322108043111,0,70,70,0,0,frontier_black_collision,-7,-1,8,7,0,70,-2,-2,-7,-1,8,7,5.653846153846153,0,1,-64,-9,3,-65,-2,40-77,8:212779:0:-64:-9:3:70:-7:-1:frontier_black_collision:0:1,1
8:21,8,8,271114,3955567068357606463,40,213833,0.7887198742964214,0,76,76,0,0,missing_black,-6,0,6,6,0,76,-2,-2,-6,0,6,6,4.538461538461538,1,0,-71,-10,3,-71,-4,40-77,8:213833:0:-71:-10:3:76:-6:0:missing_black:1:0,1
8:22,8,8,271114,3955567068357606463,80,213933,0.7890887228250847,92,89,89,0,92,missing_black,1,2,3,2,0,89,2,2,1,2,3,2,0.28846153846153855,1,0,-71,-4,1,-73,-3,78-103,8:213933:92:-71:-4:1:89:1:2:missing_black:1:0,1
8:23,8,8,271114,3955567068357606463,40,225925,0.8333210383823779,0,45,45,0,0,frontier_black_collision,-5,-2,7,5,0,45,-2,-2,-5,-2,7,5,4.134615384615385,0,1,59,-30,1,61,-35,40-77,8:225925:0:59:-30:1:45:-5:-2:frontier_black_collision:0:1,1
8:24,8,8,271114,3955567068357606463,40,229260,0.8456221368132962,31,58,58,0,31,frontier_black_collision,-3,-5,8,5,0,58,2,-2,-3,-5,8,5,3.8846153846153846,0,1,-58,6,2,-55,11,40-77,8:229260:31:-58:6:2:58:-3:-5:frontier_black_collision:0:1,1
8:25,8,8,271114,3955567068357606463,40,236970,0.8740603583732305,0,44,44,0,0,missing_black,-4,-2,6,4,0,44,-2,-2,-4,-2,6,4,3.1538461538461537,1,0,-13,45,2,-9,47,40-77,8:236970:0:-13:45:2:44:-4:-2:missing_black:1:0,1
8:26,8,8,271114,3955567068357606463,40,243228,0.8971428992969747,0,45,45,0,0,frontier_black_collision,-5,-2,7,5,0,45,-2,-2,-5,-2,7,5,4.134615384615385,0,1,-4,48,2,1,50,40-77,8:243228:0:-4:48:2:45:-5:-2:frontier_black_collision:0:1,1
8:27,8,8,271114,3955567068357606463,80,257589,0.9501132364982996,103,99,99,0,103,missing_black,0,-3,3,3,0,99,2,-2,0,-3,3,3,1.0961538461538463,1,0,15,-76,3,12,-76,78-103,8:257589:103:15:-76:3:99:0:-3:missing_black:1:0,1
9:0,9,9,270625,16992346564080444118,80,5417,0.02001662817551963,0,98,98,0,0,missing_black,-3,1,4,3,0,98,-2,-2,-3,1,4,3,1.1153846153846154,1,0,13,-10,1,12,-13,78-103,9:5417:0:13:-10:1:98:-3:1:missing_black:1:0,1
9:1,9,9,270625,16992346564080444118,40,12767,0.04717598152424942,103,45,45,0,103,missing_black,3,-4,7,4,0,45,2,-2,3,-4,7,4,3.1346153846153846,1,0,18,11,1,22,14,40-77,9:12767:103:18:11:1:45:3:-4:missing_black:1:0,1
9:2,9,9,270625,16992346564080444118,40,19692,0.072764896073903,31,68,68,0,31,missing_black,-4,0,4,4,0,68,2,-2,-4,0,4,4,2.6923076923076925,1,0,12,12,2,16,12,40-77,9:19692:31:12:12:2:68:-4:0:missing_black:1:0,1
9:3,9,9,270625,16992346564080444118,40,24737,0.09140692840646651,16,45,45,0,16,frontier_black_collision,7,0,7,7,0,45,2,2,7,0,7,7,6.134615384615385,0,1,33,-4,3,33,-11,40-77,9:24737:16:33:-4:3:45:7:0:frontier_black_collision:0:1,1
9:4,9,9,270625,16992346564080444118,80,34292,0.12671408775981524,103,99,99,0,103,missing_black,0,-3,3,3,0,99,2,-2,0,-3,3,3,1.0961538461538463,1,0,-26,-14,2,-26,-11,78-103,9:34292:103:-26:-14:2:99:0:-3:missing_black:1:0,1
9:5,9,9,270625,16992346564080444118,80,34445,0.12727944572748268,0,98,98,0,0,missing_black,-3,1,4,3,0,98,-2,-2,-3,1,4,3,1.1153846153846154,1,0,-29,-12,3,-28,-9,78-103,9:34445:0:-29:-12:3:98:-3:1:missing_black:1:0,1
9:6,9,9,270625,16992346564080444118,80,34557,0.1276933025404157,0,99,99,0,0,missing_black,-2,1,3,2,0,99,-2,-2,-2,1,3,2,0.09615384615384626,1,0,-31,-10,3,-30,-8,78-103,9:34557:0:-31:-10:3:99:-2:1:missing_black:1:0,1
9:7,9,9,270625,16992346564080444118,80,34660,0.12807390300230947,99,492,492,0,99,frontier_black_collision,-12,16,28,16,4,76,-2,2,-4,8,12,8,6.538461538461538,0,1,-30,-8,0,-42,8,208-511,9:34660:99:-30:-8:0:492:-12:16:frontier_black_collision:0:1,1
9:8,9,9,270625,16992346564080444118,40,37017,0.13678337182448036,30,40,40,0,30,frontier_black_collision,6,-2,8,6,0,40,2,2,6,-2,8,6,5.230769230769231,0,1,-35,34,1,-33,40,40-77,9:37017:30:-35:34:1:40:6:-2:frontier_black_collision:0:1,1
9:9,9,9,270625,16992346564080444118,80,49186,0.18174965357967668,0,98,98,0,0,missing_black,-3,1,4,3,0,98,-2,-2,-3,1,4,3,1.1153846153846154,1,0,-21,-27,0,-24,-26,78-103,9:49186:0:-21:-27:0:98:-3:1:missing_black:1:0,1
9:10,9,9,270625,16992346564080444118,40,52123,0.19260230946882217,0,70,70,0,0,frontier_black_collision,-7,-1,8,7,0,70,-2,-2,-7,-1,8,7,5.653846153846153,0,1,-60,1,3,-61,8,40-77,9:52123:0:-60:1:3:70:-7:-1:frontier_black_collision:0:1,1
9:11,9,9,270625,16992346564080444118,40,52307,0.1932822170900693,100,49,49,0,100,frontier_black_collision,-5,-4,9,5,0,49,-2,-2,-5,-4,9,5,4.0576923076923075,0,1,-60,3,3,-64,8,40-77,9:52307:100:-60:3:3:49:-5:-4:frontier_black_collision:0:1,1
9:12,9,9,270625,16992346564080444118,40,92713,0.34258845265588916,0,45,45,0,0,frontier_black_collision,-5,-2,7,5,0,45,-2,-2,-5,-2,7,5,4.134615384615385,0,1,-43,-26,3,-45,-21,40-77,9:92713:0:-43:-26:3:45:-5:-2:frontier_black_collision:0:1,1
9:13,9,9,270625,16992346564080444118,40,101533,0.3751796766743649,30,59,59,0,30,frontier_black_collision,6,-3,9,6,0,59,2,2,6,-3,9,6,4.865384615384615,0,1,-63,24,1,-60,30,40-77,9:101533:30:-63:24:1:59:6:-3:frontier_black_collision:0:1,1
9:14,9,9,270625,16992346564080444118,40,104829,0.3873588914549654,0,43,43,0,0,frontier_black_collision,-4,-1,5,4,0,43,-2,-2,-4,-1,5,4,3.1730769230769234,0,1,5,20,3,4,24,40-77,9:104829:0:5:20:3:43:-4:-1:frontier_black_collision:0:1,1
9:15,9,9,270625,16992346564080444118,40,125286,0.4629505773672055,24,53,53,0,24,missing_black,-5,2,7,5,0,53,-2,-2,-5,2,7,5,3.980769230769231,1,0,-31,-41,0,-36,-39,40-77,9:125286:24:-31:-41:0:53:-5:2:missing_black:1:0,1
9:16,9,9,270625,16992346564080444118,40,138848,0.5130642032332563,0,45,45,0,0,frontier_black_collision,-5,-2,7,5,0,45,-2,-2,-5,-2,7,5,4.134615384615385,0,1,-52,54,2,-47,56,40-77,9:138848:0:-52:54:2:45:-5:-2:frontier_black_collision:0:1,1
9:17,9,9,270625,16992346564080444118,40,139438,0.5152443418013857,31,68,68,0,31,missing_black,-4,0,4,4,0,68,2,-2,-4,0,4,4,2.6923076923076925,1,0,-41,59,2,-37,59,40-77,9:139438:31:-41:59:2:68:-4:0:missing_black:1:0,1
9:18,9,9,270625,16992346564080444118,40,141764,0.5238392609699769,0,45,45,0,0,frontier_black_collision,-5,-2,7,5,0,45,-2,-2,-5,-2,7,5,4.134615384615385,0,1,-28,66,2,-23,68,40-77,9:141764:0:-28:66:2:45:-5:-2:frontier_black_collision:0:1,1
9:19,9,9,270625,16992346564080444118,40,149951,0.5540914549653579,24,74,74,0,24,missing_black,-3,3,6,3,0,74,-2,-2,-3,3,6,3,1.5769230769230769,1,0,-62,-31,1,-65,-34,40-77,9:149951:24:-62:-31:1:74:-3:3:missing_black:1:0,1
9:20,9,9,270625,16992346564080444118,40,166610,0.61564896073903,103,45,45,0,103,missing_black,3,-4,7,4,0,45,2,-2,3,-4,7,4,3.1346153846153846,1,0,43,13,0,46,9,40-77,9:166610:103:43:13:0:45:3:-4:missing_black:1:0,1
9:21,9,9,270625,16992346564080444118,40,185335,0.6848406466512702,0,61,61,0,0,frontier_black_collision,-7,-2,9,7,0,61,-2,-2,-7,-2,9,7,5.826923076923077,0,1,-74,9,3,-76,16,40-77,9:185335:0:-74:9:3:61:-7:-2:frontier_black_collision:0:1,1
9:22,9,9,270625,16992346564080444118,40,208618,0.7708748267898383,103,44,44,0,103,frontier_black_collision,2,-4,6,4,0,44,2,-2,2,-4,6,4,3.1538461538461537,0,1,-81,-19,2,-83,-15,40-77,9:208618:103:-81:-19:2:44:2:-4:frontier_black_collision:0:1,1
9:23,9,9,270625,16992346564080444118,40,219025,0.8093302540415704,24,53,53,0,24,missing_black,-5,2,7,5,0,53,-2,-2,-5,2,7,5,3.980769230769231,1,0,-45,64,3,-43,69,40-77,9:219025:24:-45:64:3:53:-5:2:missing_black:1:0,1
9:24,9,9,270625,16992346564080444118,80,219279,0.8102688221709007,102,100,100,0,102,missing_black,-4,0,4,4,0,100,-2,-2,-4,0,4,4,2.0769230769230766,1,0,-44,65,3,-44,69,78-103,9:219279:102:-44:65:3:100:-4:0:missing_black:1:0,1
9:25,9,9,270625,16992346564080444118,40,252707,0.9337903002309469,26,50,50,0,26,missing_black,-5,3,8,5,0,50,-2,-2,-5,3,8,5,4.038461538461538,1,0,0,71,1,-3,66,40-77,9:252707:26:0:71:1:50:-5:3:missing_black:1:0,1
9:26,9,9,270625,16992346564080444118,80,263736,0.9745441108545034,0,99,99,0,0,missing_black,-2,1,3,2,0,99,-2,-2,-2,1,3,2,0.09615384615384626,1,0,-86,40,2,-84,39,78-103,9:263736:0:-86:40:2:99:-2:1:missing_black:1:0,1
9:27,9,9,270625,16992346564080444118,40,263948,0.9753274826789838,0,56,56,0,0,frontier_black_collision,-6,-4,10,6,0,56,-2,-2,-6,-4,10,6,4.923076923076923,0,1,-84,42,2,-78,46,40-77,9:263948:0:-84:42:2:56:-6:-4:frontier_black_collision:0:1,1
9:28,9,9,270625,16992346564080444118,40,269929,0.9974281755196305,30,71,71,0,30,missing_black,0,-3,3,3,0,71,2,2,0,-3,3,3,1.6346153846153846,1,0,-23,-56,3,-26,-56,40-77,9:269929:30:-23:-56:3:71:0:-3:missing_black:1:0,1
9:29,9,9,270625,16992346564080444118,80,270257,0.9986401847575058,103,99,99,0,103,missing_black,0,-3,3,3,0,99,2,-2,0,-3,3,3,1.0961538461538463,1,0,-39,-56,3,-42,-56,78-103,9:270257:103:-39:-56:3:99:0:-3:missing_black:1:0,1
9:30,9,9,270625,16992346564080444118,80,270405,0.9991870669745958,99,103,103,0,99,missing_black,-2,3,5,3,0,103,-2,2,-2,3,5,3,1.0192307692307692,1,0,-41,-56,1,-44,-58,78-103,9:270405:99:-41:-56:1:103:-2:3:missing_black:1:0,1
9:31,9,9,270625,16992346564080444118,80,270522,0.9996193995381062,0,99,99,0,0,missing_black,-2,1,3,2,0,99,-2,-2,-2,1,3,2,0.09615384615384626,1,0,-43,-61,0,-45,-60,78-103,9:270522:0:-43:-61:0:99:-2:1:missing_black:1:0,1
10:0,10,10,270401,9220737208495014129,40,2422,0.00895706746646647,0,77,77,0,0,missing_black,-5,0,5,5,0,77,-2,-2,-5,0,5,5,3.519230769230769,1,0,-9,13,2,-4,13,40-77,10:2422:0:-9:13:2:77:-5:0:missing_black:1:0,1
10:1,10,10,270401,9220737208495014129,40,3005,0.011113124581639862,0,56,56,0,0,frontier_black_collision,-6,-4,10,6,0,56,-2,-2,-6,-4,10,6,4.923076923076923,0,1,-3,14,1,1,8,40-77,10:3005:0:-3:14:1:56:-6:-4:frontier_black_collision:0:1,1
10:2,10,10,270401,9220737208495014129,80,4154,0.015362369222007314,0,99,99,0,0,missing_black,-2,1,3,2,0,99,-2,-2,-2,1,3,2,0.09615384615384626,1,0,-5,17,2,-3,16,78-103,10:4154:0:-5:17:2:99:-2:1:missing_black:1:0,1
10:3,10,10,270401,9220737208495014129,40,4992,0.01846147018687061,16,45,45,0,16,frontier_black_collision,7,0,7,7,0,45,2,2,7,0,7,7,6.134615384615385,0,1,-12,8,2,-19,8,40-77,10:4992:16:-12:8:2:45:7:0:frontier_black_collision:0:1,1
10:4,10,10,270401,9220737208495014129,40,5669,0.020965159152517926,103,46,46,0,103,frontier_black_collision,3,-5,8,5,0,46,2,-2,3,-5,8,5,4.115384615384615,0,1,-23,20,1,-18,23,40-77,10:5669:103:-23:20:1:46:3:-5:frontier_black_collision:0:1,1
10:5,10,10,270401,9220737208495014129,40,9717,0.03593551798994826,0,45,45,0,0,frontier_black_collision,-5,-2,7,5,0,45,-2,-2,-5,-2,7,5,4.134615384615385,0,1,-23,4,3,-25,9,40-77,10:9717:0:-23:4:3:45:-5:-2:frontier_black_collision:0:1,1
10:6,10,10,270401,9220737208495014129,40,15193,0.05618692238564207,24,74,74,0,24,missing_black,-3,3,6,3,0,74,-2,-2,-3,3,6,3,1.5769230769230769,1,0,-23,30,3,-20,33,40-77,10:15193:24:-23:30:3:74:-3:3:missing_black:1:0,1
10:7,10,10,270401,9220737208495014129,40,15276,0.05649387391318819,0,76,76,0,0,missing_black,-6,0,6,6,0,76,-2,-2,-6,0,6,6,4.538461538461538,1,0,-20,34,2,-14,34,40-77,10:15276:0:-20:34:2:76:-6:0:missing_black:1:0,1
10:8,10,10,270401,9220737208495014129,80,15383,0.056889582508940426,99,82,82,0,99,missing_black,-3,5,8,5,0,82,-2,2,-3,5,8,5,3.4230769230769234,1,0,-18,33,3,-13,36,78-103,10:15383:99:-18:33:3:82:-3:5:missing_black:1:0,1
10:9,10,10,270401,9220737208495014129,80,17310,0.0640160354436559,0,99,99,0,0,missing_black,-2,1,3,2,0,99,-2,-2,-2,1,3,2,0.09615384615384626,1,0,11,11,2,13,10,78-103,10:17310:0:11:11:2:99:-2:1:missing_black:1:0,1
10:10,10,10,270401,9220737208495014129,40,18689,0.0691158686543319,100,49,49,0,100,frontier_black_collision,-5,-4,9,5,0,49,-2,-2,-5,-4,9,5,4.0576923076923075,0,1,15,12,1,19,7,40-77,10:18689:100:15:12:1:49:-5:-4:frontier_black_collision:0:1,1
10:11,10,10,270401,9220737208495014129,40,20316,0.07513285823647102,30,47,47,0,30,missing_black,4,-3,7,4,0,47,2,2,4,-3,7,4,3.0961538461538463,1,0,18,22,0,22,19,40-77,10:20316:30:18:22:0:47:4:-3:missing_black:1:0,1
10:12,10,10,270401,9220737208495014129,40,20901,0.07729631177399492,30,46,46,0,30,missing_black,5,-3,8,5,0,46,2,2,5,-3,8,5,4.115384615384615,1,0,15,-4,3,12,-9,40-77,10:20901:30:15:-4:3:46:5:-3:missing_black:1:0,1
10:13,10,10,270401,9220737208495014129,80,20988,0.07761805614624206,97,84,84,0,97,missing_black,-2,4,6,4,0,84,-2,2,-2,4,6,4,2.3846153846153846,1,0,12,-6,2,14,-10,78-103,10:20988:97:12:-6:2:84:-2:4:missing_black:1:0,1
10:14,10,10,270401,9220737208495014129,40,21874,0.08089467124751758,103,46,46,0,103,frontier_black_collision,3,-5,8,5,0,46,2,-2,3,-5,8,5,4.115384615384615,0,1,-23,-15,2,-26,-10,40-77,10:21874:103:-23:-15:2:46:3:-5:frontier_black_collision:0:1,1
10:15,10,10,270401,9220737208495014129,80,28822,0.10658984249318605,0,98,98,0,0,missing_black,-3,1,4,3,0,98,-2,-2,-3,1,4,3,1.1153846153846154,1,0,-19,43,2,-16,42,78-103,10:28822:0:-19:43:2:98:-3:1:missing_black:1:0,1
10:16,10,10,270401,9220737208495014129,40,33639,0.12440412572438711,0,77,77,0,0,missing_black,-5,0,5,5,0,77,-2,-2,-5,0,5,5,3.519230769230769,1,0,22,35,1,22,30,40-77,10:33639:0:22:35:1:77:-5:0:missing_black:1:0,1
10:17,10,10,270401,9220737208495014129,40,36103,0.13351651806021428,0,77,77,0,0,missing_black,-5,0,5,5,0,77,-2,-2,-5,0,5,5,3.519230769230769,1,0,-38,-9,3,-38,-4,40-77,10:36103:0:-38:-9:3:77:-5:0:missing_black:1:0,1
10:18,10,10,270401,9220737208495014129,40,36560,0.1352066005673056,0,70,70,0,0,frontier_black_collision,-7,-1,8,7,0,70,-2,-2,-7,-1,8,7,5.653846153846153,0,1,-36,-12,0,-43,-13,40-77,10:36560:0:-36:-12:0:70:-7:-1:frontier_black_collision:0:1,1
10:19,10,10,270401,9220737208495014129,40,36690,0.13568736802008868,90,59,59,0,90,frontier_black_collision,0,-3,3,3,0,59,-2,-2,0,-3,3,3,1.8653846153846154,0,1,-43,-13,0,-43,-16,40-77,10:36690:90:-43:-13:0:59:0:-3:frontier_black_collision:0:1,1
10:20,10,10,270401,9220737208495014129,40,37052,0.1370261204655308,0,72,72,0,0,frontier_black_collision,-8,-2,10,8,0,72,-2,-2,-8,-2,10,8,6.615384615384615,0,1,-44,4,2,-36,6,40-77,10:37052:0:-44:4:2:72:-8:-2:frontier_black_collision:0:1,1
10:21,10,10,270401,9220737208495014129,40,45687,0.16896017396385368,0,45,45,0,0,frontier_black_collision,-5,-2,7,5,0,45,-2,-2,-5,-2,7,5,4.134615384615385,0,1,-46,-15,3,-48,-10,40-77,10:45687:0:-46:-15:3:45:-5:-2:frontier_black_collision:0:1,1
10:22,10,10,270401,9220737208495014129,80,52950,0.19582028172972732,102,100,100,0,102,missing_black,-4,0,4,4,0,100,-2,-2,-4,0,4,4,2.0769230769230766,1,0,-47,-21,0,-51,-21,78-103,10:52950:102:-47:-21:0:100:-4:0:missing_black:1:0,1
10:23,10,10,270401,9220737208495014129,40,53310,0.19715163775281896,30,71,71,0,30,missing_black,0,-3,3,3,0,71,2,2,0,-3,3,3,1.6346153846153846,1,0,-63,-17,2,-63,-14,40-77,10:53310:30:-63:-17:2:71:0:-3:missing_black:1:0,1
10:24,10,10,270401,9220737208495014129,40,54630,0.20203327650415495,24,47,47,0,24,frontier_black_collision,-8,1,9,8,0,47,-2,-2,-8,1,9,8,7.096153846153846,0,1,-61,-21,0,-69,-20,40-77,10:54630:24:-61:-21:0:47:-8:1:frontier_black_collision:0:1,1
10:25,10,10,270401,9220737208495014129,40,56948,0.21060573000839494,0,46,46,0,0,frontier_black_collision,-5,-3,8,5,0,46,-2,-2,-5,-3,8,5,4.115384615384615,0,1,-50,-24,0,-55,-27,40-77,10:56948:0:-50:-24:0:46:-5:-3:frontier_black_collision:0:1,1
10:26,10,10,270401,9220737208495014129,40,61849,0.2287306629783174,30,40,40,0,30,frontier_black_collision,6,-2,8,6,0,40,2,2,6,-2,8,6,5.230769230769231,0,1,-53,-26,3,-55,-32,40-77,10:61849:30:-53:-26:3:40:6:-2:frontier_black_collision:0:1,1
10:27,10,10,270401,9220737208495014129,40,62438,0.2309089093605423,0,45,45,0,0,frontier_black_collision,-5,-2,7,5,0,45,-2,-2,-5,-2,7,5,4.134615384615385,0,1,-65,-35,0,-70,-37,40-77,10:62438:0:-65:-35:0:45:-5:-2:frontier_black_collision:0:1,1
10:28,10,10,270401,9220737208495014129,40,63457,0.23467738654812667,24,53,53,0,24,missing_black,-5,2,7,5,0,53,-2,-2,-5,2,7,5,3.980769230769231,1,0,-51,-32,1,-53,-37,40-77,10:63457:24:-51:-32:1:53:-5:2:missing_black:1:0,1
10:29,10,10,270401,9220737208495014129,40,66635,0.24643030166308558,103,46,46,0,103,frontier_black_collision,3,-5,8,5,0,46,2,-2,3,-5,8,5,4.115384615384615,0,1,-64,19,1,-59,22,40-77,10:66635:103:-64:19:1:46:3:-5:frontier_black_collision:0:1,1
10:30,10,10,270401,9220737208495014129,80,68379,0.2528799819527295,103,488,488,0,103,frontier_black_collision,10,-16,26,16,4,72,2,-2,2,-8,10,8,6.615384615384615,0,1,-54,25,1,-38,35,208-511,10:68379:103:-54:25:1:488:10:-16:frontier_black_collision:0:1,1
10:31,10,10,270401,9220737208495014129,40,82744,0.3060047854852608,102,63,63,0,102,frontier_black_collision,-8,-3,11,8,0,63,-2,-2,-8,-3,11,8,6.788461538461538,0,1,-14,-26,0,-22,-29,40-77,10:82744:102:-14:-26:0:63:-8:-3:frontier_black_collision:0:1,1
10:32,10,10,270401,9220737208495014129,40,114180,0.42226175199056215,0,43,43,0,0,frontier_black_collision,-4,-1,5,4,0,43,-2,-2,-4,-1,5,4,3.1730769230769234,0,1,-50,-46,0,-54,-47,40-77,10:114180:0:-50:-46:0:43:-4:-1:frontier_black_collision:0:1,1
10:33,10,10,270401,9220737208495014129,40,128169,0.4739960281211978,30,47,47,0,30,missing_black,4,-3,7,4,0,47,2,2,4,-3,7,4,3.0961538461538463,1,0,19,-24,3,16,-28,40-77,10:128169:30:19:-24:3:47:4:-3:missing_black:1:0,1
10:34,10,10,270401,9220737208495014129,40,131650,0.4868695012222588,0,55,55,0,0,frontier_black_collision,-6,-3,9,6,0,55,-2,-2,-6,-3,9,6,4.9423076923076925,0,1,-39,-43,0,-45,-46,40-77,10:131650:0:-39:-43:0:55:-6:-3:frontier_black_collision:0:1,1
10:35,10,10,270401,9220737208495014129,40,132240,0.48905144581565896,102,47,47,0,102,frontier_black_collision,-6,-3,9,6,0,47,-2,-2,-6,-3,9,6,5.096153846153846,0,1,-62,-52,0,-68,-55,40-77,10:132240:102:-62:-52:0:47:-6:-3:frontier_black_collision:0:1,1
