idx,shard,onset,rngstate,eligible_deep_events,selected_event_index,event_t,post_t,time_frac,post_is_onset,horizon,convention,event_cell_x,event_cell_y,pre_x,pre_y,pre_heading,post_x,post_y,post_heading,pre_observed_turn_bit,post_observed_turn_bit,pre_best_phase,post_best_phase,best_phase_changed,pre_h_best,post_h_best,delta_h_best,h_relation,pre_phi_compat,post_phi_compat,delta_phi_compat,phi_relation,pre_compatible_clear_phase_count,post_compatible_clear_phase_count,pre_best_bad_kind,post_best_bad_kind,pre_best_first_bad_offset,post_best_first_bad_offset,pre_best_first_bad_l1,post_best_first_bad_l1,pre_best_first_bad_linf,post_best_first_bad_linf,pre_compatible_median_h,post_compatible_median_h,pre_missing_black_count,post_missing_black_count,pre_frontier_black_collision_count,post_frontier_black_collision_count
11,11,268891,15693941383896591225,62382,23,257806,257807,0.9587751170548661,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,3,59,3,59,2,4,59,1,0,0,92,92,0,2,2,0,tie,0.9809529623602027,0.9809529623602027,0.0,tie,0,0,frontier_black_collision,frontier_black_collision,2,2,2,2,1,1,1,1,0,0,11,11
11,11,268891,15693941383896591225,62382,24,268878,268879,0.9999516532721437,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,53,73,53,73,0,52,73,3,0,0,92,26,1,4,7,3,improve,0.9622687143632572,0.9349074932321897,-0.027361221131067537,improve,0,0,missing_black,missing_black,4,7,2,3,2,2,1,2,3,11,8,0
12,12,267843,18287853548615453633,63072,0,1044,1045,0.003897805804146459,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-10,0,-10,0,2,-9,0,1,0,1,26,21,1,6,2,-4,decline,0.9439403459411809,0.9809529623602027,0.03701261641902176,decline,0,0,frontier_black_collision,missing_black,6,2,2,2,1,1,2,1,10,11,1,0
12,12,267843,18287853548615453633,63072,1,13901,13902,0.051899806976475026,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,5,-38,5,-38,1,5,-39,0,0,0,101,24,1,5,9,4,improve,0.9530604719137336,0.9171002750188676,-0.03596019689486596,improve,0,0,missing_black,missing_black,5,9,5,3,3,3,1,2,2,8,9,3
12,12,267843,18287853548615453633,63072,2,25957,25958,0.0969112502473464,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,19,-10,19,-10,1,19,-11,0,0,0,92,83,1,5,7,2,improve,0.9530604719137336,0.9349074932321897,-0.018152978681543863,improve,0,0,frontier_black_collision,frontier_black_collision,5,7,3,3,3,3,1,2,2,8,9,3
12,12,267843,18287853548615453633,63072,3,37070,37071,0.13840197429090922,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-15,-11,-15,-11,0,-16,-11,3,0,1,83,90,1,25,6,-19,decline,0.7863253700642956,0.9439403459411809,0.15761497587688533,decline,0,0,frontier_black_collision,missing_black,25,6,1,4,1,3,2,1,8,9,3,2
12,12,267843,18287853548615453633,63072,4,49186,49187,0.18363742938960512,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,17,5,17,5,0,16,5,3,0,1,93,72,1,8,10,2,improve,0.925961078642316,0.9083242631244285,-0.01763681551788754,improve,0,0,missing_black,missing_black,8,10,4,6,4,5,2,1,10,11,1,0
12,12,267843,18287853548615453633,63072,5,60348,60349,0.22531109642589128,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-16,-34,-16,-34,0,-17,-34,3,0,1,99,100,1,10,9,-1,decline,0.9083242631244285,0.9171002750188676,0.008776011894439106,decline,0,0,frontier_black_collision,frontier_black_collision,10,9,6,5,3,3,2,2,4,1,7,10
12,12,267843,18287853548615453633,63072,6,71617,71618,0.2673842512217978,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-27,-2,-27,-2,1,-27,-3,0,0,0,98,31,1,5,12,7,improve,0.9530604719137336,0.8910233766955563,-0.06203709521817724,improve,0,0,frontier_black_collision,frontier_black_collision,5,12,3,4,2,2,1,2,0,3,11,8
12,12,267843,18287853548615453633,63072,7,82940,82941,0.3096590166627465,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-30,-26,-30,-26,0,-31,-26,3,0,1,83,90,1,14,6,-8,decline,0.8740520209016968,0.9439403459411809,0.06988832503948417,decline,0,0,frontier_black_collision,missing_black,14,6,2,4,1,3,2,1,8,9,3,2
12,12,267843,18287853548615453633,63072,8,94016,94017,0.35101160007915083,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,22,-6,22,-6,2,23,-6,1,0,0,98,31,1,5,13,8,improve,0.9530604719137336,0.8824969025845955,-0.0705635693291381,improve,0,0,frontier_black_collision,missing_black,5,13,3,3,2,2,1,2,0,4,11,7
12,12,267843,18287853548615453633,63072,9,104464,104465,0.39001952636432535,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,2,-20,2,-20,2,3,-20,1,0,0,92,92,0,2,2,0,tie,0.9809529623602027,0.9809529623602027,0.0,tie,0,0,frontier_black_collision,frontier_black_collision,2,2,2,2,1,1,1,1,0,0,11,11
12,12,267843,18287853548615453633,63072,10,115423,115424,0.43093528671647197,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,0,-3,0,-3,3,0,-2,2,0,0,92,83,1,5,7,2,improve,0.9530604719137336,0.9349074932321897,-0.018152978681543863,improve,0,0,frontier_black_collision,frontier_black_collision,5,7,3,3,3,3,1,2,2,8,9,3
12,12,267843,18287853548615453633,63072,11,126644,126645,0.4728292320501189,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-22,-76,-22,-76,0,-23,-76,3,0,0,92,83,1,5,17,12,improve,0.9530604719137336,0.8491991598796353,-0.10386131203409821,improve,0,0,frontier_black_collision,frontier_black_collision,5,17,3,3,3,2,1,2,2,8,9,3
12,12,267843,18287853548615453633,63072,12,137805,137806,0.5144991655559413,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,17,-58,17,-58,3,17,-57,2,0,0,92,93,1,6,5,-1,decline,0.9439403459411809,0.9530604719137336,0.009120125972552628,decline,0,0,missing_black,missing_black,6,5,4,3,3,2,1,2,3,10,8,1
12,12,267843,18287853548615453633,63072,13,148709,148710,0.5552095817325822,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-5,-58,-5,-58,3,-5,-57,2,0,0,92,101,1,2,7,5,improve,0.9809529623602027,0.9349074932321897,-0.046045469128012995,improve,0,0,frontier_black_collision,frontier_black_collision,2,7,2,5,1,3,1,1,0,1,11,10
12,12,267843,18287853548615453633,63072,14,159412,159413,0.5951695582860108,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-14,-52,-14,-52,2,-13,-52,1,0,0,92,26,1,4,6,2,improve,0.9622687143632572,0.9439403459411809,-0.018328368422076302,improve,0,0,missing_black,frontier_black_collision,4,6,2,2,2,1,1,2,3,10,8,1
12,12,267843,18287853548615453633,63072,15,171024,171025,0.6385233140309808,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-44,-12,-44,-12,2,-43,-12,1,0,1,99,100,1,8,7,-1,decline,0.925961078642316,0.9349074932321897,0.008946414589873664,decline,0,0,missing_black,missing_black,8,7,6,5,4,3,2,2,5,2,6,9
12,12,267843,18287853548615453633,63072,16,181876,181877,0.679039586623507,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,22,-26,22,-26,2,23,-26,1,0,1,0,16,1,11,10,-1,decline,0.8996322315611148,0.9083242631244285,0.008692031563313662,decline,0,0,missing_black,missing_black,11,10,1,2,1,1,2,2,6,4,5,7
12,12,267843,18287853548615453633,63072,17,192244,192245,0.7177488304715822,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-56,-28,-56,-28,2,-55,-28,1,0,0,92,92,0,2,4,2,improve,0.9809529623602027,0.9622687143632572,-0.018684247996945458,improve,0,0,frontier_black_collision,missing_black,2,4,2,2,1,2,1,1,0,3,11,8
12,12,267843,18287853548615453633,63072,18,202602,202603,0.7564207390150199,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-19,-3,-19,-3,2,-18,-3,1,0,0,92,92,0,2,2,0,tie,0.9809529623602027,0.9809529623602027,0.0,tie,0,0,frontier_black_collision,frontier_black_collision,2,2,2,2,1,1,1,1,0,0,11,11
12,12,267843,18287853548615453633,63072,19,214467,214468,0.8007190779673167,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,26,-89,26,-89,3,26,-88,2,0,0,92,92,0,2,4,2,improve,0.9809529623602027,0.9622687143632572,-0.018684247996945458,improve,0,0,frontier_black_collision,missing_black,2,4,2,2,1,2,1,1,0,3,11,8
12,12,267843,18287853548615453633,63072,20,225271,225272,0.8410561410975833,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-14,-55,-14,-55,1,-14,-56,0,0,0,98,31,1,5,13,8,improve,0.9530604719137336,0.8824969025845955,-0.0705635693291381,improve,0,0,frontier_black_collision,missing_black,5,13,3,3,2,2,1,2,0,4,11,7
12,12,267843,18287853548615453633,63072,21,235965,235966,0.8809825158768383,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-33,-88,-33,-88,1,-33,-89,0,0,0,92,83,1,5,5,0,tie,0.9530604719137336,0.9530604719137336,0.0,tie,0,0,frontier_black_collision,frontier_black_collision,5,5,3,3,3,2,1,2,2,8,9,3
12,12,267843,18287853548615453633,63072,22,247111,247112,0.9225964464257046,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,24,17,24,17,1,24,16,0,0,0,92,26,1,4,7,3,improve,0.9622687143632572,0.9349074932321897,-0.027361221131067537,improve,0,0,missing_black,missing_black,4,7,2,3,2,2,1,2,3,11,8,0
12,12,267843,18287853548615453633,63072,23,257093,257094,0.9598645475147755,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-45,-8,-45,-8,3,-45,-7,2,0,1,31,16,1,7,3,-4,decline,0.9349074932321897,0.9715659246500883,0.036658431417898596,decline,0,0,frontier_black_collision,frontier_black_collision,7,3,1,1,1,1,2,2,3,0,8,11
12,12,267843,18287853548615453633,63072,24,267841,267842,0.9999925329390725,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-53,-72,-53,-72,3,-53,-71,2,0,1,83,21,1,6,7,1,improve,0.9439403459411809,0.9349074932321897,-0.009032852708991235,improve,0,0,frontier_black_collision,frontier_black_collision,6,7,4,5,3,4,2,1,8,7,3,4
13,13,267828,2592558225885312534,61549,0,1043,1044,0.0038942903654584286,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-4,5,-4,5,1,-4,4,0,0,0,92,92,0,2,2,0,tie,0.9809529623602027,0.9809529623602027,0.0,tie,0,0,frontier_black_collision,frontier_black_collision,2,2,2,2,1,1,1,1,0,0,11,11
13,13,267828,2592558225885312534,61549,1,13243,13244,0.04944591304867303,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,0,17,0,17,3,0,18,2,0,1,93,72,1,6,5,-1,decline,0.9439403459411809,0.9530604719137336,0.009120125972552628,decline,0,0,missing_black,missing_black,6,5,4,5,3,3,2,1,10,11,1,0
13,13,267828,2592558225885312534,61549,2,25612,25613,0.09562853771823708,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,0,-32,0,-32,0,-1,-32,3,0,1,83,90,1,14,6,-8,decline,0.8740520209016968,0.9439403459411809,0.06988832503948417,decline,0,0,frontier_black_collision,missing_black,14,6,2,4,1,3,2,1,8,9,3,2
13,13,267828,2592558225885312534,61549,3,37708,37709,0.1407918514867751,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,20,-10,20,-10,0,19,-10,3,0,1,26,21,1,6,2,-4,decline,0.9439403459411809,0.9809529623602027,0.03701261641902176,decline,0,0,frontier_black_collision,missing_black,6,2,2,2,1,1,2,1,10,11,1,0
13,13,267828,2592558225885312534,61549,4,48068,48069,0.17947339337186552,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,2,-40,2,-40,2,3,-40,1,0,0,92,101,1,2,5,3,improve,0.9809529623602027,0.9530604719137336,-0.02789249044646913,improve,0,0,frontier_black_collision,missing_black,2,5,2,5,1,3,1,1,0,2,11,9
13,13,267828,2592558225885312534,61549,5,59267,59268,0.221287542751318,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,18,11,18,11,1,18,10,0,0,0,92,92,0,2,2,0,tie,0.9809529623602027,0.9809529623602027,0.0,tie,0,0,frontier_black_collision,frontier_black_collision,2,2,2,2,1,1,1,1,0,0,11,11
13,13,267828,2592558225885312534,61549,6,70219,70220,0.2621794584584136,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,8,-41,8,-41,3,8,-40,2,0,1,31,16,1,12,3,-9,decline,0.8910233766955563,0.9715659246500883,0.08054254795453197,decline,0,0,frontier_black_collision,frontier_black_collision,12,3,4,1,2,1,2,2,3,0,8,11
13,13,267828,2592558225885312534,61549,7,82256,82257,0.307122481592664,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-6,40,-6,40,0,-7,40,3,0,1,26,21,1,6,2,-4,decline,0.9439403459411809,0.9809529623602027,0.03701261641902176,decline,0,0,frontier_black_collision,missing_black,6,2,2,2,1,1,2,1,10,11,1,0
13,13,267828,2592558225885312534,61549,8,93521,93522,0.3491830577833535,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-39,38,-39,38,1,-39,37,0,0,1,24,25,1,10,9,-1,decline,0.9083242631244285,0.9171002750188676,0.008776011894439106,decline,0,0,missing_black,missing_black,10,9,4,3,3,2,2,2,8,7,3,4
13,13,267828,2592558225885312534,61549,9,105513,105514,0.39395806263721495,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-29,8,-29,8,3,-29,9,2,0,1,93,72,1,5,4,-1,decline,0.9530604719137336,0.9622687143632572,0.009208242449523674,decline,0,0,missing_black,missing_black,5,4,3,4,2,2,2,1,10,11,1,0
13,13,267828,2592558225885312534,61549,10,116090,116091,0.4334498260077363,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,35,-11,35,-11,0,34,-11,3,0,1,31,16,1,12,3,-9,decline,0.8910233766955563,0.9715659246500883,0.08054254795453197,decline,0,0,frontier_black_collision,frontier_black_collision,12,3,4,1,2,1,2,2,3,0,8,11
13,13,267828,2592558225885312534,61549,11,125897,125898,0.4700666099138253,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,9,16,9,16,1,9,15,0,0,1,93,72,1,5,4,-1,decline,0.9530604719137336,0.9622687143632572,0.009208242449523674,decline,0,0,missing_black,missing_black,5,4,3,4,2,2,2,1,10,11,1,0
13,13,267828,2592558225885312534,61549,12,137973,137974,0.5151552488910793,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,25,4,25,4,1,25,3,0,0,0,92,93,1,10,9,-1,decline,0.9083242631244285,0.9171002750188676,0.008776011894439106,decline,0,0,missing_black,missing_black,10,9,6,5,5,4,1,2,3,10,8,1
13,13,267828,2592558225885312534,61549,13,149208,149209,0.557103812894843,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-48,30,-48,30,2,-47,30,1,0,0,92,101,1,2,6,4,improve,0.9809529623602027,0.9439403459411809,-0.03701261641902176,improve,0,0,frontier_black_collision,missing_black,2,6,2,6,1,3,1,1,0,2,11,9
13,13,267828,2592558225885312534,61549,14,160640,160641,0.5997879235927536,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-56,38,-56,38,0,-57,38,3,0,1,24,25,1,8,7,-1,decline,0.925961078642316,0.9349074932321897,0.008946414589873664,decline,0,0,frontier_black_collision,frontier_black_collision,8,7,2,1,2,1,2,2,7,6,4,5
13,13,267828,2592558225885312534,61549,15,171885,171886,0.6417738249921592,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-13,38,-13,38,3,-13,39,2,0,0,92,92,0,2,4,2,improve,0.9809529623602027,0.9622687143632572,-0.018684247996945458,improve,0,0,frontier_black_collision,missing_black,2,4,2,2,1,2,1,1,0,3,11,8
13,13,267828,2592558225885312534,61549,16,182330,182331,0.6807727347402064,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,3,-21,3,-21,0,2,-21,3,0,0,101,24,1,5,5,0,tie,0.9530604719137336,0.9530604719137336,0.0,tie,0,0,missing_black,frontier_black_collision,5,5,5,3,3,2,1,2,2,7,9,4
13,13,267828,2592558225885312534,61549,17,192829,192830,0.7199732664247204,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,35,-8,35,-8,3,35,-7,2,0,1,24,25,1,5,4,-1,decline,0.9530604719137336,0.9622687143632572,0.009208242449523674,decline,0,0,frontier_black_collision,frontier_black_collision,5,4,3,2,2,2,2,2,7,6,4,5
13,13,267828,2592558225885312534,61549,18,203365,203366,0.7593119464731096,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,15,6,15,6,1,15,5,0,0,1,83,21,1,5,4,-1,decline,0.9530604719137336,0.9622687143632572,0.009208242449523674,decline,0,0,frontier_black_collision,frontier_black_collision,5,4,3,2,2,2,2,1,8,7,3,4
13,13,267828,2592558225885312534,61549,19,214327,214328,0.8002411995758472,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-2,17,-2,17,1,-2,16,0,0,0,92,101,1,2,6,4,improve,0.9809529623602027,0.9439403459411809,-0.03701261641902176,improve,0,0,frontier_black_collision,missing_black,2,6,2,6,1,3,1,1,0,2,11,9
13,13,267828,2592558225885312534,61549,20,224353,224354,0.8376756724464955,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-1,-20,-1,-20,1,-1,-21,0,0,0,92,92,0,2,4,2,improve,0.9809529623602027,0.9622687143632572,-0.018684247996945458,improve,0,0,frontier_black_collision,missing_black,2,4,2,2,1,2,1,1,0,3,11,8
13,13,267828,2592558225885312534,61549,21,234869,234870,0.8769396777036008,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-21,16,-21,16,3,-21,17,2,0,0,101,102,1,6,5,-1,decline,0.9439403459411809,0.9530604719137336,0.009120125972552628,decline,0,0,missing_black,missing_black,6,5,6,5,3,3,1,2,2,7,9,4
13,13,267828,2592558225885312534,61549,22,245915,245916,0.918182564929731,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-8,55,-8,55,3,-8,56,2,0,0,92,83,1,5,6,1,improve,0.9530604719137336,0.9439403459411809,-0.009120125972552628,improve,0,0,frontier_black_collision,frontier_black_collision,5,6,3,4,3,3,1,2,2,8,9,3
13,13,267828,2592558225885312534,61549,23,257576,257577,0.9617217019878429,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-6,78,-6,78,0,-7,78,3,0,1,83,21,1,6,7,1,improve,0.9439403459411809,0.9349074932321897,-0.009032852708991235,improve,0,0,frontier_black_collision,frontier_black_collision,6,7,4,5,3,4,2,1,8,7,3,4
13,13,267828,2592558225885312534,61549,24,267823,267824,0.999981331302179,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-18,-59,-18,-59,1,-18,-60,0,0,1,99,100,1,8,7,-1,decline,0.925961078642316,0.9349074932321897,0.008946414589873664,decline,0,0,missing_black,missing_black,8,7,6,5,4,3,2,2,5,2,6,9
14,14,266260,6676073668202534420,61382,0,1044,1045,0.003920979493727935,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-8,0,-8,0,0,-9,0,3,0,0,92,98,1,2,5,3,improve,0.9809529623602027,0.9530604719137336,-0.02789249044646913,improve,0,0,frontier_black_collision,frontier_black_collision,2,5,2,3,1,2,1,1,0,0,11,11
14,14,266260,6676073668202534420,61382,1,14090,14091,0.05291820025538947,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-13,-19,-13,-19,2,-12,-19,1,0,0,101,24,1,5,9,4,improve,0.9530604719137336,0.9171002750188676,-0.03596019689486596,improve,0,0,missing_black,missing_black,5,9,5,3,3,3,1,2,2,8,9,3
14,14,266260,6676073668202534420,61382,2,25917,25918,0.09733718921355067,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-15,20,-15,20,1,-15,19,0,0,0,92,101,1,2,14,12,improve,0.9809529623602027,0.8740520209016968,-0.10690094145850593,improve,0,0,frontier_black_collision,missing_black,2,14,2,4,1,3,1,1,0,2,11,9
14,14,266260,6676073668202534420,61382,3,36914,36915,0.13863892435964847,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,21,-3,21,-3,0,20,-3,3,0,0,101,24,1,5,5,0,tie,0.9530604719137336,0.9530604719137336,0.0,tie,0,0,missing_black,frontier_black_collision,5,5,5,3,3,2,1,2,2,7,9,4
14,14,266260,6676073668202534420,61382,4,47879,47880,0.17982047622624503,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-8,-31,-8,-31,3,-8,-30,2,0,0,92,83,1,5,5,0,tie,0.9530604719137336,0.9530604719137336,0.0,tie,0,0,frontier_black_collision,frontier_black_collision,5,5,3,3,3,2,1,2,2,8,9,3
14,14,266260,6676073668202534420,61382,5,59284,59285,0.22265454818598363,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-24,32,-24,32,0,-25,32,3,0,0,92,101,1,2,5,3,improve,0.9809529623602027,0.9530604719137336,-0.02789249044646913,improve,0,0,frontier_black_collision,missing_black,2,5,2,5,1,3,1,1,0,2,11,9
14,14,266260,6676073668202534420,61382,6,70446,70447,0.2645759783670097,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-45,-17,-45,-17,0,-46,-17,3,0,0,92,101,1,2,5,3,improve,0.9809529623602027,0.9530604719137336,-0.02789249044646913,improve,0,0,frontier_black_collision,missing_black,2,5,2,5,1,3,1,1,0,2,11,9
14,14,266260,6676073668202534420,61382,7,82102,82103,0.30835273792533613,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,13,21,13,21,0,12,21,3,0,0,92,92,0,2,2,0,tie,0.9809529623602027,0.9809529623602027,0.0,tie,0,0,frontier_black_collision,frontier_black_collision,2,2,2,2,1,1,1,1,0,0,11,11
14,14,266260,6676073668202534420,61382,8,93212,93213,0.3500788702771727,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,12,4,12,4,2,13,4,1,0,1,83,21,1,5,4,-1,decline,0.9530604719137336,0.9622687143632572,0.009208242449523674,decline,0,0,frontier_black_collision,frontier_black_collision,5,4,3,2,2,2,2,1,8,7,3,4
14,14,266260,6676073668202534420,61382,9,105065,105066,0.39459550814992866,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-21,38,-21,38,3,-21,39,2,0,0,92,26,1,4,6,2,improve,0.9622687143632572,0.9439403459411809,-0.018328368422076302,improve,0,0,missing_black,frontier_black_collision,4,6,2,2,2,1,1,2,3,10,8,1
14,14,266260,6676073668202534420,61382,10,116405,116406,0.43718545782318036,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,23,-48,23,-48,1,23,-49,0,0,0,101,24,1,5,5,0,tie,0.9530604719137336,0.9530604719137336,0.0,tie,0,0,missing_black,frontier_black_collision,5,5,5,3,3,2,1,2,2,7,9,4
14,14,266260,6676073668202534420,61382,11,127881,127882,0.4802861864343123,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-21,38,-21,38,3,-21,39,2,0,1,26,21,1,6,2,-4,decline,0.9439403459411809,0.9809529623602027,0.03701261641902176,decline,0,0,frontier_black_collision,missing_black,6,2,2,2,1,1,2,1,10,11,1,0
14,14,266260,6676073668202534420,61382,12,138865,138866,0.5215390971231127,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-45,6,-45,6,3,-45,7,2,0,0,92,93,1,6,5,-1,decline,0.9439403459411809,0.9530604719137336,0.009120125972552628,decline,0,0,missing_black,missing_black,6,5,4,3,3,2,1,2,3,10,8,1
14,14,266260,6676073668202534420,61382,13,149836,149837,0.5627431833546158,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,34,2,34,2,2,35,2,1,0,1,31,16,1,7,3,-4,decline,0.9349074932321897,0.9715659246500883,0.036658431417898596,decline,0,0,frontier_black_collision,frontier_black_collision,7,3,1,1,1,1,2,2,3,0,8,11
14,14,266260,6676073668202534420,61382,14,159931,159932,0.6006572523097724,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,0,-3,0,-3,3,0,-2,2,0,0,92,26,1,4,7,3,improve,0.9622687143632572,0.9349074932321897,-0.027361221131067537,improve,0,0,missing_black,missing_black,4,7,2,3,2,2,1,2,3,11,8,0
14,14,266260,6676073668202534420,61382,15,170279,170280,0.6395215203184856,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-8,37,-8,37,1,-8,36,0,0,0,92,83,1,5,7,2,improve,0.9530604719137336,0.9349074932321897,-0.018152978681543863,improve,0,0,frontier_black_collision,frontier_black_collision,5,7,3,3,3,3,1,2,2,8,9,3
14,14,266260,6676073668202534420,61382,16,181025,181026,0.6798805678659956,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-47,32,-47,32,1,-47,31,0,0,1,26,21,1,6,2,-4,decline,0.9439403459411809,0.9809529623602027,0.03701261641902176,decline,0,0,frontier_black_collision,missing_black,6,2,2,2,1,1,2,1,10,11,1,0
14,14,266260,6676073668202534420,61382,17,191144,191145,0.7178847742807782,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,6,38,6,38,0,5,38,3,0,0,92,98,1,2,6,4,improve,0.9809529623602027,0.9439403459411809,-0.03701261641902176,improve,0,0,frontier_black_collision,missing_black,2,6,2,4,1,3,1,1,0,1,11,10
14,14,266260,6676073668202534420,61382,18,201536,201537,0.7569142942988056,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-10,18,-10,18,2,-9,18,1,0,1,0,91,1,6,6,0,tie,0.9439403459411809,0.9439403459411809,0.0,tie,0,0,frontier_black_collision,frontier_black_collision,6,6,4,4,3,3,2,2,5,2,6,9
14,14,266260,6676073668202534420,61382,19,211596,211597,0.7946969127920078,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,40,46,40,46,2,41,46,1,0,1,26,21,1,6,2,-4,decline,0.9439403459411809,0.9809529623602027,0.03701261641902176,decline,0,0,frontier_black_collision,missing_black,6,2,2,2,1,1,2,1,10,11,1,0
14,14,266260,6676073668202534420,61382,20,223110,223111,0.8379403590475475,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,27,29,27,29,2,28,29,1,0,1,31,16,1,7,3,-4,decline,0.9349074932321897,0.9715659246500883,0.036658431417898596,decline,0,0,frontier_black_collision,frontier_black_collision,7,3,1,1,1,1,2,2,3,0,8,11
14,14,266260,6676073668202534420,61382,21,233802,233803,0.8780965973108992,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-11,-53,-11,-53,0,-12,-53,3,0,1,102,103,1,7,6,-1,decline,0.9349074932321897,0.9439403459411809,0.009032852708991235,decline,0,0,frontier_black_collision,frontier_black_collision,7,6,5,4,4,3,2,2,6,5,5,6
14,14,266260,6676073668202534420,61382,22,243744,243745,0.9154360399609405,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-36,-8,-36,-8,0,-37,-8,3,0,0,98,31,1,5,7,2,improve,0.9530604719137336,0.9349074932321897,-0.018152978681543863,improve,0,0,frontier_black_collision,frontier_black_collision,5,7,3,1,2,1,1,2,0,3,11,8
