idx,lock_index,shard,onset,rngstate,threshold,start,time_frac,kind,ok,phase,depth,first_bad_offset,bad_rel_x,bad_rel_y,bad_abs_x,bad_abs_y,required_black,actual_black,bad_kind,verdict,start_mod2,start_mod4,start_mod8,start_mod16
9,6,9,270625,16992346564080444118,80,34557,0.1276933025404157,pre_onset_lock,0,0,99,99,-2,1,-30,-8,1,0,missing_black,gate_exact_death,1,1,5,13
9,7,9,270625,16992346564080444118,80,34660,0.12807390300230947,pre_onset_lock,0,99,492,492,-12,16,-42,8,0,1,frontier_black_collision,gate_exact_death,0,0,4,4
9,8,9,270625,16992346564080444118,40,37017,0.13678337182448036,pre_onset_lock,0,30,40,40,6,-2,-33,40,0,1,frontier_black_collision,gate_exact_death,1,1,1,9
9,9,9,270625,16992346564080444118,80,49186,0.18174965357967668,pre_onset_lock,0,0,98,98,-3,1,-24,-26,1,0,missing_black,gate_exact_death,0,2,2,2
9,10,9,270625,16992346564080444118,40,52123,0.19260230946882217,pre_onset_lock,0,0,70,70,-7,-1,-61,8,0,1,frontier_black_collision,gate_exact_death,1,3,3,11
9,11,9,270625,16992346564080444118,40,52307,0.1932822170900693,pre_onset_lock,0,100,49,49,-5,-4,-64,8,0,1,frontier_black_collision,gate_exact_death,1,3,3,3
9,12,9,270625,16992346564080444118,40,92713,0.34258845265588916,pre_onset_lock,0,0,45,45,-5,-2,-45,-21,0,1,frontier_black_collision,gate_exact_death,1,1,1,9
9,13,9,270625,16992346564080444118,40,101533,0.3751796766743649,pre_onset_lock,0,30,59,59,6,-3,-60,30,0,1,frontier_black_collision,gate_exact_death,1,1,5,13
9,14,9,270625,16992346564080444118,40,104829,0.3873588914549654,pre_onset_lock,0,0,43,43,-4,-1,4,24,0,1,frontier_black_collision,gate_exact_death,1,1,5,13
9,15,9,270625,16992346564080444118,40,125286,0.4629505773672055,pre_onset_lock,0,24,53,53,-5,2,-36,-39,1,0,missing_black,gate_exact_death,0,2,6,6
9,16,9,270625,16992346564080444118,40,138848,0.5130642032332563,pre_onset_lock,0,0,45,45,-5,-2,-47,56,0,1,frontier_black_collision,gate_exact_death,0,0,0,0
9,17,9,270625,16992346564080444118,40,139438,0.5152443418013857,pre_onset_lock,0,31,68,68,-4,0,-37,59,1,0,missing_black,gate_exact_death,0,2,6,14
9,18,9,270625,16992346564080444118,40,141764,0.5238392609699769,pre_onset_lock,0,0,45,45,-5,-2,-23,68,0,1,frontier_black_collision,gate_exact_death,0,0,4,4
9,19,9,270625,16992346564080444118,40,149951,0.5540914549653579,pre_onset_lock,0,24,74,74,-3,3,-65,-34,1,0,missing_black,gate_exact_death,1,3,7,15
9,20,9,270625,16992346564080444118,40,166610,0.61564896073903,pre_onset_lock,0,103,45,45,3,-4,46,9,1,0,missing_black,gate_exact_death,0,2,2,2
9,21,9,270625,16992346564080444118,40,185335,0.6848406466512702,pre_onset_lock,0,0,61,61,-7,-2,-76,16,0,1,frontier_black_collision,gate_exact_death,1,3,7,7
9,22,9,270625,16992346564080444118,40,208618,0.7708748267898383,pre_onset_lock,0,103,44,44,2,-4,-83,-15,0,1,frontier_black_collision,gate_exact_death,0,2,2,10
9,23,9,270625,16992346564080444118,40,219025,0.8093302540415704,pre_onset_lock,0,24,53,53,-5,2,-43,69,1,0,missing_black,gate_exact_death,1,1,1,1
9,24,9,270625,16992346564080444118,80,219279,0.8102688221709007,pre_onset_lock,0,102,100,100,-4,0,-44,69,1,0,missing_black,gate_exact_death,1,3,7,15
9,25,9,270625,16992346564080444118,40,252707,0.9337903002309469,pre_onset_lock,0,26,50,50,-5,3,-3,66,1,0,missing_black,gate_exact_death,1,3,3,3
9,26,9,270625,16992346564080444118,80,263736,0.9745441108545034,pre_onset_lock,0,0,99,99,-2,1,-84,39,1,0,missing_black,gate_exact_death,0,0,0,8
9,27,9,270625,16992346564080444118,40,263948,0.9753274826789838,pre_onset_lock,0,0,56,56,-6,-4,-78,46,0,1,frontier_black_collision,gate_exact_death,0,0,4,12
9,28,9,270625,16992346564080444118,40,269929,0.9974281755196305,pre_onset_lock,0,30,71,71,0,-3,-26,-56,1,0,missing_black,gate_exact_death,1,1,1,9
9,29,9,270625,16992346564080444118,80,270257,0.9986401847575058,pre_onset_lock,0,103,99,99,0,-3,-42,-56,1,0,missing_black,gate_exact_death,1,1,1,1
9,30,9,270625,16992346564080444118,80,270405,0.9991870669745958,pre_onset_lock,0,99,103,103,-2,3,-44,-58,1,0,missing_black,gate_exact_death,1,1,5,5
9,31,9,270625,16992346564080444118,80,270522,0.9996193995381062,pre_onset_lock,0,0,99,99,-2,1,-45,-60,1,0,missing_black,gate_exact_death,0,2,2,10
9,32,9,270625,16992346564080444118,0,270625,1.0,entry,1,99,1248,,,,,,,,,entry_ok,1,1,1,1
10,0,10,270401,9220737208495014129,40,2422,0.00895706746646647,pre_onset_lock,0,0,77,77,-5,0,-4,13,1,0,missing_black,gate_exact_death,0,2,6,6
10,1,10,270401,9220737208495014129,40,3005,0.011113124581639862,pre_onset_lock,0,0,56,56,-6,-4,1,8,0,1,frontier_black_collision,gate_exact_death,1,1,5,13
10,2,10,270401,9220737208495014129,80,4154,0.015362369222007314,pre_onset_lock,0,0,99,99,-2,1,-3,16,1,0,missing_black,gate_exact_death,0,2,2,10
10,3,10,270401,9220737208495014129,40,4992,0.01846147018687061,pre_onset_lock,0,16,45,45,7,0,-19,8,0,1,frontier_black_collision,gate_exact_death,0,0,0,0
10,4,10,270401,9220737208495014129,40,5669,0.020965159152517926,pre_onset_lock,0,103,46,46,3,-5,-18,23,0,1,frontier_black_collision,gate_exact_death,1,1,5,5
10,5,10,270401,9220737208495014129,40,9717,0.03593551798994826,pre_onset_lock,0,0,45,45,-5,-2,-25,9,0,1,frontier_black_collision,gate_exact_death,1,1,5,5
10,6,10,270401,9220737208495014129,40,15193,0.05618692238564207,pre_onset_lock,0,24,74,74,-3,3,-20,33,1,0,missing_black,gate_exact_death,1,1,1,9
10,7,10,270401,9220737208495014129,40,15276,0.05649387391318819,pre_onset_lock,0,0,76,76,-6,0,-14,34,1,0,missing_black,gate_exact_death,0,0,4,12
10,8,10,270401,9220737208495014129,80,15383,0.056889582508940426,pre_onset_lock,0,99,82,82,-3,5,-13,36,1,0,missing_black,gate_exact_death,1,3,7,7
10,9,10,270401,9220737208495014129,80,17310,0.0640160354436559,pre_onset_lock,0,0,99,99,-2,1,13,10,1,0,missing_black,gate_exact_death,0,2,6,14
10,10,10,270401,9220737208495014129,40,18689,0.0691158686543319,pre_onset_lock,0,100,49,49,-5,-4,19,7,0,1,frontier_black_collision,gate_exact_death,1,1,1,1
10,11,10,270401,9220737208495014129,40,20316,0.07513285823647102,pre_onset_lock,0,30,47,47,4,-3,22,19,1,0,missing_black,gate_exact_death,0,0,4,12
10,12,10,270401,9220737208495014129,40,20901,0.07729631177399492,pre_onset_lock,0,30,46,46,5,-3,12,-9,1,0,missing_black,gate_exact_death,1,1,5,5
10,13,10,270401,9220737208495014129,80,20988,0.07761805614624206,pre_onset_lock,0,97,84,84,-2,4,14,-10,1,0,missing_black,gate_exact_death,0,0,4,12
10,14,10,270401,9220737208495014129,40,21874,0.08089467124751758,pre_onset_lock,0,103,46,46,3,-5,-26,-10,0,1,frontier_black_collision,gate_exact_death,0,2,2,2
10,15,10,270401,9220737208495014129,80,28822,0.10658984249318605,pre_onset_lock,0,0,98,98,-3,1,-16,42,1,0,missing_black,gate_exact_death,0,2,6,6
10,16,10,270401,9220737208495014129,40,33639,0.12440412572438711,pre_onset_lock,0,0,77,77,-5,0,22,30,1,0,missing_black,gate_exact_death,1,3,7,7
10,17,10,270401,9220737208495014129,40,36103,0.13351651806021428,pre_onset_lock,0,0,77,77,-5,0,-38,-4,1,0,missing_black,gate_exact_death,1,3,7,7
10,18,10,270401,9220737208495014129,40,36560,0.1352066005673056,pre_onset_lock,0,0,70,70,-7,-1,-43,-13,0,1,frontier_black_collision,gate_exact_death,0,0,0,0
10,19,10,270401,9220737208495014129,40,36690,0.13568736802008868,pre_onset_lock,0,90,59,59,0,-3,-43,-16,0,1,frontier_black_collision,gate_exact_death,0,2,2,2
10,20,10,270401,9220737208495014129,40,37052,0.1370261204655308,pre_onset_lock,0,0,72,72,-8,-2,-36,6,0,1,frontier_black_collision,gate_exact_death,0,0,4,12
10,21,10,270401,9220737208495014129,40,45687,0.16896017396385368,pre_onset_lock,0,0,45,45,-5,-2,-48,-10,0,1,frontier_black_collision,gate_exact_death,1,3,7,7
10,22,10,270401,9220737208495014129,80,52950,0.19582028172972732,pre_onset_lock,0,102,100,100,-4,0,-51,-21,1,0,missing_black,gate_exact_death,0,2,6,6
10,23,10,270401,9220737208495014129,40,53310,0.19715163775281896,pre_onset_lock,0,30,71,71,0,-3,-63,-14,1,0,missing_black,gate_exact_death,0,2,6,14
10,24,10,270401,9220737208495014129,40,54630,0.20203327650415495,pre_onset_lock,0,24,47,47,-8,1,-69,-20,0,1,frontier_black_collision,gate_exact_death,0,2,6,6
10,25,10,270401,9220737208495014129,40,56948,0.21060573000839494,pre_onset_lock,0,0,46,46,-5,-3,-55,-27,0,1,frontier_black_collision,gate_exact_death,0,0,4,4
10,26,10,270401,9220737208495014129,40,61849,0.2287306629783174,pre_onset_lock,0,30,40,40,6,-2,-55,-32,0,1,frontier_black_collision,gate_exact_death,1,1,1,9
10,27,10,270401,9220737208495014129,40,62438,0.2309089093605423,pre_onset_lock,0,0,45,45,-5,-2,-70,-37,0,1,frontier_black_collision,gate_exact_death,0,2,6,6
10,28,10,270401,9220737208495014129,40,63457,0.23467738654812667,pre_onset_lock,0,24,53,53,-5,2,-53,-37,1,0,missing_black,gate_exact_death,1,1,1,1
10,29,10,270401,9220737208495014129,40,66635,0.24643030166308558,pre_onset_lock,0,103,46,46,3,-5,-59,22,0,1,frontier_black_collision,gate_exact_death,1,3,3,11
10,30,10,270401,9220737208495014129,80,68379,0.2528799819527295,pre_onset_lock,0,103,488,488,10,-16,-38,35,0,1,frontier_black_collision,gate_exact_death,1,3,3,11
10,31,10,270401,9220737208495014129,40,82744,0.3060047854852608,pre_onset_lock,0,102,63,63,-8,-3,-22,-29,0,1,frontier_black_collision,gate_exact_death,0,0,0,8
10,32,10,270401,9220737208495014129,40,114180,0.42226175199056215,pre_onset_lock,0,0,43,43,-4,-1,-54,-47,0,1,frontier_black_collision,gate_exact_death,0,0,4,4
10,33,10,270401,9220737208495014129,40,128169,0.4739960281211978,pre_onset_lock,0,30,47,47,4,-3,16,-28,1,0,missing_black,gate_exact_death,1,1,1,9
10,34,10,270401,9220737208495014129,40,131650,0.4868695012222588,pre_onset_lock,0,0,55,55,-6,-3,-45,-46,0,1,frontier_black_collision,gate_exact_death,0,2,2,2
10,35,10,270401,9220737208495014129,40,132240,0.48905144581565896,pre_onset_lock,0,102,47,47,-6,-3,-68,-55,0,1,frontier_black_collision,gate_exact_death,0,0,0,0
10,36,10,270401,9220737208495014129,40,132872,0.4913887152784198,pre_onset_lock,0,0,45,45,-5,-2,-59,-60,0,1,frontier_black_collision,gate_exact_death,0,0,0,8
10,37,10,270401,9220737208495014129,40,159539,0.5900089126889324,pre_onset_lock,0,102,47,47,-6,-3,5,47,0,1,frontier_black_collision,gate_exact_death,1,3,3,3
10,38,10,270401,9220737208495014129,40,165414,0.6117359033435528,pre_onset_lock,0,31,67,67,-4,-1,-9,-32,1,0,missing_black,gate_exact_death,0,2,6,6
10,39,10,270401,9220737208495014129,40,165510,0.6120909316163772,pre_onset_lock,0,31,68,68,-4,0,-7,-33,1,0,missing_black,gate_exact_death,0,2,6,6
10,40,10,270401,9220737208495014129,40,168965,0.6248682512268816,pre_onset_lock,0,24,74,74,-3,3,-46,-51,1,0,missing_black,gate_exact_death,1,1,5,5
10,41,10,270401,9220737208495014129,40,172454,0.6377713100173447,pre_onset_lock,0,30,71,71,0,-3,-73,-62,1,0,missing_black,gate_exact_death,0,2,6,6
10,42,10,270401,9220737208495014129,40,177392,0.6560330768007515,pre_onset_lock,0,24,75,75,-2,3,-88,-7,1,0,missing_black,gate_exact_death,0,0,0,0
10,43,10,270401,9220737208495014129,80,183874,0.6800048816387514,pre_onset_lock,0,103,99,99,0,-3,-69,42,1,0,missing_black,gate_exact_death,0,2,2,2
10,44,10,270401,9220737208495014129,80,186752,0.6906483334011339,pre_onset_lock,0,0,799,799,-22,-15,-46,-61,0,1,frontier_black_collision,gate_exact_death,0,0,0,0
10,45,10,270401,9220737208495014129,40,188606,0.6975048169200557,pre_onset_lock,0,102,45,45,-5,-2,-34,-59,0,1,frontier_black_collision,gate_exact_death,0,2,6,14
10,46,10,270401,9220737208495014129,40,190285,0.7037141134833081,pre_onset_lock,0,24,47,47,-8,1,-80,-52,0,1,frontier_black_collision,gate_exact_death,1,1,5,13
10,47,10,270401,9220737208495014129,40,220940,0.8170827770607357,pre_onset_lock,0,30,40,40,6,-2,-102,6,0,1,frontier_black_collision,gate_exact_death,0,0,4,12
10,48,10,270401,9220737208495014129,40,246161,0.9103553611118302,pre_onset_lock,0,0,47,47,-4,-3,-66,20,0,1,frontier_black_collision,gate_exact_death,1,1,1,1
10,49,10,270401,9220737208495014129,40,250235,0.9254218734398172,pre_onset_lock,0,0,77,77,-5,0,-94,-24,1,0,missing_black,gate_exact_death,1,3,3,11
10,50,10,270401,9220737208495014129,0,270401,1.0,entry,1,0,1248,,,,,,,,,entry_ok,1,1,1,1
11,0,11,268891,15693941383896591225,80,5023,0.01868043184784913,pre_onset_lock,0,24,95,95,-2,-3,-1,-15,0,1,frontier_black_collision,gate_exact_death,1,3,7,15
11,1,11,268891,15693941383896591225,40,8201,0.03049934731917394,pre_onset_lock,0,31,67,67,-4,-1,6,2,1,0,missing_black,gate_exact_death,1,1,1,9
11,2,11,268891,15693941383896591225,40,9071,0.03373485910647809,pre_onset_lock,0,103,46,46,3,-5,-11,20,0,1,frontier_black_collision,gate_exact_death,1,3,7,15
11,3,11,268891,15693941383896591225,40,15303,0.05691153664496022,pre_onset_lock,0,24,47,47,-8,1,-21,13,0,1,frontier_black_collision,gate_exact_death,1,3,7,7
11,4,11,268891,15693941383896591225,40,18022,0.06702344072505216,pre_onset_lock,0,103,46,46,3,-5,-24,6,0,1,frontier_black_collision,gate_exact_death,0,2,6,6
11,5,11,268891,15693941383896591225,40,20009,0.07441305212892957,pre_onset_lock,0,100,42,42,-3,-5,-12,15,0,1,frontier_black_collision,gate_exact_death,1,1,1,9
11,6,11,268891,15693941383896591225,40,22708,0.08445057662770417,pre_onset_lock,0,24,77,77,-1,2,11,24,1,0,missing_black,gate_exact_death,0,0,4,4
11,7,11,268891,15693941383896591225,40,28530,0.1061024727491809,pre_onset_lock,0,103,45,45,3,-4,34,11,1,0,missing_black,gate_exact_death,0,2,2,2
11,8,11,268891,15693941383896591225,40,72044,0.2679301278213105,pre_onset_lock,0,24,76,76,-2,2,26,38,0,1,frontier_black_collision,gate_exact_death,0,0,4,12
11,9,11,268891,15693941383896591225,40,93124,0.34632620652978346,pre_onset_lock,0,0,43,43,-4,-1,26,19,0,1,frontier_black_collision,gate_exact_death,0,0,4,4
11,10,11,268891,15693941383896591225,40,120323,0.44747871814229556,pre_onset_lock,0,99,49,49,-5,4,14,54,1,0,missing_black,gate_exact_death,1,3,3,3
11,11,11,268891,15693941383896591225,40,122669,0.45620344303081917,pre_onset_lock,0,0,45,45,-5,-2,53,-1,0,1,frontier_black_collision,gate_exact_death,1,1,5,13
11,12,11,268891,15693941383896591225,40,149500,0.5559873703470923,pre_onset_lock,0,0,45,45,-5,-2,-45,24,0,1,frontier_black_collision,gate_exact_death,0,0,4,12
11,13,11,268891,15693941383896591225,40,166170,0.6179827513750925,pre_onset_lock,0,0,55,55,-6,-3,-21,-54,0,1,frontier_black_collision,gate_exact_death,0,2,2,10
11,14,11,268891,15693941383896591225,40,187525,0.6974015493266789,pre_onset_lock,0,103,46,46,3,-5,24,-45,0,1,frontier_black_collision,gate_exact_death,1,1,5,5
11,15,11,268891,15693941383896591225,40,188937,0.7026527477676828,pre_onset_lock,0,24,74,74,-3,3,50,-39,1,0,missing_black,gate_exact_death,1,1,1,9
11,16,11,268891,15693941383896591225,40,204483,0.7604679963256487,pre_onset_lock,0,24,47,47,-8,1,55,-37,0,1,frontier_black_collision,gate_exact_death,1,3,3,3
11,17,11,268891,15693941383896591225,80,204758,0.761490715568762,pre_onset_lock,0,99,81,81,-3,6,56,-37,1,0,missing_black,gate_exact_death,0,2,6,6
11,18,11,268891,15693941383896591225,40,205820,0.7654402713367127,pre_onset_lock,0,0,71,71,-8,-1,20,-51,0,1,frontier_black_collision,gate_exact_death,0,0,4,12
11,19,11,268891,15693941383896591225,40,216495,0.8051403728648412,pre_onset_lock,0,30,71,71,0,-3,57,-43,1,0,missing_black,gate_exact_death,1,3,7,15
11,20,11,268891,15693941383896591225,40,218515,0.8126527105778921,pre_onset_lock,0,103,46,46,3,-5,21,-54,0,1,frontier_black_collision,gate_exact_death,1,3,3,3
11,21,11,268891,15693941383896591225,40,225769,0.8396301847216902,pre_onset_lock,0,0,44,44,-4,-2,57,58,1,0,missing_black,gate_exact_death,1,1,1,9
11,22,11,268891,15693941383896591225,40,230804,0.8583552443183298,pre_onset_lock,0,103,45,45,3,-4,63,30,1,0,missing_black,gate_exact_death,0,0,4,4
11,23,11,268891,15693941383896591225,80,240063,0.8927892714891907,pre_onset_lock,0,0,98,98,-3,1,-7,52,1,0,missing_black,gate_exact_death,1,3,7,15
11,24,11,268891,15693941383896591225,0,268891,1.0,entry,1,25,1248,,,,,,,,,entry_ok,1,3,3,11
12,0,12,267843,18287853548615453633,40,8421,0.03144006003516986,pre_onset_lock,0,16,61,61,5,-2,7,-27,1,0,missing_black,gate_exact_death,1,1,5,5
12,1,12,267843,18287853548615453633,80,14458,0.05397938344477922,pre_onset_lock,0,0,98,98,-3,1,-12,-40,1,0,missing_black,gate_exact_death,0,2,2,10
12,2,12,267843,18287853548615453633,40,14565,0.05437887120439959,pre_onset_lock,0,0,71,71,-8,-1,-14,-32,0,1,frontier_black_collision,gate_exact_death,1,1,5,5
12,3,12,267843,18287853548615453633,40,23531,0.08785370534230874,pre_onset_lock,0,0,77,77,-5,0,20,12,1,0,missing_black,gate_exact_death,1,3,3,11
12,4,12,267843,18287853548615453633,40,40167,0.14996471813711765,pre_onset_lock,0,103,46,46,3,-5,3,-56,0,1,frontier_black_collision,gate_exact_death,1,3,7,7
12,5,12,267843,18287853548615453633,40,58987,0.22022976146473866,pre_onset_lock,0,102,72,72,-8,-2,-26,-61,0,1,frontier_black_collision,gate_exact_death,1,3,3,11
12,6,12,267843,18287853548615453633,40,59084,0.22059191391972163,pre_onset_lock,0,103,72,72,2,-8,-26,-48,0,1,frontier_black_collision,gate_exact_death,0,0,4,12
12,7,12,267843,18287853548615453633,40,59804,0.22328005585361574,pre_onset_lock,0,103,46,46,3,-5,-29,-61,0,1,frontier_black_collision,gate_exact_death,0,0,4,12
12,8,12,267843,18287853548615453633,80,68234,0.2547537176629593,pre_onset_lock,0,103,99,99,0,-3,-17,16,1,0,missing_black,gate_exact_death,0,2,2,10
12,9,12,267843,18287853548615453633,40,71425,0.2666674133727594,pre_onset_lock,0,0,43,43,-4,-1,-32,-4,0,1,frontier_black_collision,gate_exact_death,1,1,1,1
12,10,12,267843,18287853548615453633,40,78888,0.2945307512236646,pre_onset_lock,0,0,45,45,-5,-2,-25,-76,0,1,frontier_black_collision,gate_exact_death,0,0,0,8
12,11,12,267843,18287853548615453633,40,85432,0.31896297457839107,pre_onset_lock,0,30,47,47,4,-3,32,1,1,0,missing_black,gate_exact_death,0,0,0,8
12,12,12,267843,18287853548615453633,40,89653,0.3347222066658453,pre_onset_lock,0,103,46,46,3,-5,4,-79,0,1,frontier_black_collision,gate_exact_death,1,1,5,5
12,13,12,267843,18287853548615453633,40,110347,0.4119838860825185,pre_onset_lock,0,0,71,71,-8,-1,23,21,0,1,frontier_black_collision,gate_exact_death,1,3,3,11
12,14,12,267843,18287853548615453633,40,113442,0.4235391628677994,pre_onset_lock,0,0,45,45,-5,-2,20,-49,0,1,frontier_black_collision,gate_exact_death,0,2,2,2
12,15,12,267843,18287853548615453633,40,115979,0.43301112965431243,pre_onset_lock,0,24,77,77,-1,2,0,24,1,0,missing_black,gate_exact_death,1,3,3,11
12,16,12,267843,18287853548615453633,40,173215,0.6467034792770392,pre_onset_lock,0,0,61,61,-7,-2,-40,-76,0,1,frontier_black_collision,gate_exact_death,1,3,7,15
12,17,12,267843,18287853548615453633,40,174902,0.6530019451693716,pre_onset_lock,0,0,44,44,-4,-2,-43,-63,1,0,missing_black,gate_exact_death,0,2,6,6
12,18,12,267843,18287853548615453633,40,197505,0.737390934241328,pre_onset_lock,0,30,71,71,0,-3,-32,12,1,0,missing_black,gate_exact_death,1,1,1,1
12,19,12,267843,18287853548615453633,40,207425,0.7744275564416467,pre_onset_lock,0,98,68,68,6,6,27,20,0,1,frontier_black_collision,gate_exact_death,1,1,1,1
12,20,12,267843,18287853548615453633,40,216760,0.8092800633206767,pre_onset_lock,0,0,45,45,-5,-2,-15,-100,0,1,frontier_black_collision,gate_exact_death,0,0,0,8
12,21,12,267843,18287853548615453633,80,219440,0.8192859249635047,pre_onset_lock,0,0,98,98,-3,1,-51,-75,1,0,missing_black,gate_exact_death,0,0,0,0
12,22,12,267843,18287853548615453633,40,219547,0.8196854127231251,pre_onset_lock,0,0,77,77,-5,0,-52,-70,1,0,missing_black,gate_exact_death,1,3,3,11
12,23,12,267843,18287853548615453633,80,219670,0.8201446369701654,pre_onset_lock,0,99,103,103,-2,3,-53,-70,1,0,missing_black,gate_exact_death,0,2,6,6
12,24,12,267843,18287853548615453633,40,229051,0.8551688862505273,pre_onset_lock,0,103,72,72,2,-8,-14,35,0,1,frontier_black_collision,gate_exact_death,1,3,3,11
12,25,12,267843,18287853548615453633,40,229563,0.8570804538479632,pre_onset_lock,0,103,77,77,1,-6,16,36,1,0,missing_black,gate_exact_death,1,3,3,11
12,26,12,267843,18287853548615453633,40,248477,0.9276964490391759,pre_onset_lock,0,103,45,45,3,-4,29,-5,1,0,missing_black,gate_exact_death,1,1,5,13
12,27,12,267843,18287853548615453633,0,267843,1.0,entry,1,100,1248,,,,,,,,,entry_ok,1,3,3,3
13,0,13,267828,2592558225885312534,40,7477,0.027917170721507834,pre_onset_lock,0,0,71,71,-8,-1,26,10,0,1,frontier_black_collision,gate_exact_death,1,1,5,5
13,1,13,267828,2592558225885312534,40,9019,0.03367459712950102,pre_onset_lock,0,30,69,69,1,-4,16,-10,1,0,missing_black,gate_exact_death,1,3,3,11
13,2,13,267828,2592558225885312534,40,9375,0.035003808414355485,pre_onset_lock,0,103,46,46,3,-5,11,-14,0,1,frontier_black_collision,gate_exact_death,1,3,7,15
13,3,13,267828,2592558225885312534,80,13727,0.05125304299774482,pre_onset_lock,0,98,82,82,5,3,27,10,1,0,missing_black,gate_exact_death,1,3,7,15
13,4,13,267828,2592558225885312534,40,14537,0.054277372044745135,pre_onset_lock,0,24,74,74,-3,3,18,23,1,0,missing_black,gate_exact_death,1,1,1,9
13,5,13,267828,2592558225885312534,40,14816,0.05531908538315635,pre_onset_lock,0,103,78,78,1,-5,29,9,1,0,missing_black,gate_exact_death,0,0,0,0
13,6,13,267828,2592558225885312534,40,20065,0.07491748435563123,pre_onset_lock,0,0,76,76,-6,0,-17,2,1,0,missing_black,gate_exact_death,1,1,1,1
13,7,13,267828,2592558225885312534,80,20180,0.07534686440551398,pre_onset_lock,0,99,82,82,-3,5,-19,3,1,0,missing_black,gate_exact_death,0,0,4,4
13,8,13,267828,2592558225885312534,40,26615,0.09937347850112759,pre_onset_lock,0,103,44,44,2,-4,-2,-43,0,1,frontier_black_collision,gate_exact_death,1,3,7,7
13,9,13,267828,2592558225885312534,40,30584,0.11419269083142912,pre_onset_lock,0,102,40,40,-4,-4,-20,-24,0,1,frontier_black_collision,gate_exact_death,0,0,0,8
13,10,13,267828,2592558225885312534,40,50285,0.1877510939856923,pre_onset_lock,0,31,70,70,-3,1,32,13,1,0,missing_black,gate_exact_death,1,1,5,13
13,11,13,267828,2592558225885312534,80,67105,0.2505525934555013,pre_onset_lock,0,30,87,87,2,1,-20,30,0,1,frontier_black_collision,gate_exact_death,1,1,1,1
13,12,13,267828,2592558225885312534,40,67948,0.25370013590812013,pre_onset_lock,0,24,47,47,-8,1,2,29,0,1,frontier_black_collision,gate_exact_death,0,0,4,12
13,13,13,267828,2592558225885312534,80,99997,0.37336275520109924,pre_onset_lock,0,0,279,279,-12,-5,-64,56,0,1,frontier_black_collision,gate_exact_death,1,1,5,13
13,14,13,267828,2592558225885312534,80,101378,0.3785190495392565,pre_onset_lock,0,0,99,99,-2,1,-43,60,1,0,missing_black,gate_exact_death,0,2,2,2
13,15,13,267828,2592558225885312534,80,106029,0.39588467225234103,pre_onset_lock,0,0,98,98,-3,1,-34,9,1,0,missing_black,gate_exact_death,1,1,5,13
13,16,13,267828,2592558225885312534,40,133429,0.498189136311364,pre_onset_lock,0,0,45,45,-5,-2,47,37,0,1,frontier_black_collision,gate_exact_death,1,1,5,5
13,17,13,267828,2592558225885312534,40,139832,0.5220962707409232,pre_onset_lock,0,99,76,76,-4,8,-38,16,0,1,frontier_black_collision,gate_exact_death,0,0,0,8
13,18,13,267828,2592558225885312534,40,148254,0.5535418253505981,pre_onset_lock,0,21,49,49,1,-6,-56,31,0,1,frontier_black_collision,gate_exact_death,0,2,6,14
13,19,13,267828,2592558225885312534,40,149593,0.5585413026270591,pre_onset_lock,0,0,43,43,-4,-1,-66,38,0,1,frontier_black_collision,gate_exact_death,1,1,1,9
13,20,13,267828,2592558225885312534,40,162327,0.6060867422375554,pre_onset_lock,0,103,46,46,3,-5,-65,82,0,1,frontier_black_collision,gate_exact_death,1,3,7,7
13,21,13,267828,2592558225885312534,40,166468,0.6215481577728991,pre_onset_lock,0,0,45,45,-5,-2,-17,64,0,1,frontier_black_collision,gate_exact_death,0,0,4,4
13,22,13,267828,2592558225885312534,40,180874,0.6753364099347342,pre_onset_lock,0,0,45,45,-5,-2,24,39,0,1,frontier_black_collision,gate_exact_death,0,2,2,10
13,23,13,267828,2592558225885312534,40,193365,0.7219745508311304,pre_onset_lock,0,102,47,47,-6,-3,62,-12,0,1,frontier_black_collision,gate_exact_death,1,1,5,5
13,24,13,267828,2592558225885312534,40,199982,0.746680705527428,pre_onset_lock,0,102,40,40,-4,-4,35,29,0,1,frontier_black_collision,gate_exact_death,0,2,6,14
13,25,13,267828,2592558225885312534,40,220404,0.8229311349074779,pre_onset_lock,0,30,41,41,7,-2,-5,20,0,1,frontier_black_collision,gate_exact_death,0,0,4,4
13,26,13,267828,2592558225885312534,40,224984,0.8400316621115044,pre_onset_lock,0,0,45,45,-5,-2,-5,-56,0,1,frontier_black_collision,gate_exact_death,0,0,0,8
13,27,13,267828,2592558225885312534,40,238618,0.8909374673297789,pre_onset_lock,0,103,62,62,3,-7,16,54,0,1,frontier_black_collision,gate_exact_death,0,2,2,10
13,28,13,267828,2592558225885312534,40,243299,0.9084151022297893,pre_onset_lock,0,103,44,44,2,-4,68,-9,0,1,frontier_black_collision,gate_exact_death,1,3,3,3
13,29,13,267828,2592558225885312534,40,253805,0.9476417700912526,pre_onset_lock,0,25,73,73,-3,-2,-57,81,1,0,missing_black,gate_exact_death,1,1,5,13
13,30,13,267828,2592558225885312534,40,254388,0.9498185402571799,pre_onset_lock,0,0,45,45,-5,-2,-63,88,0,1,frontier_black_collision,gate_exact_death,0,0,4,4
13,31,13,267828,2592558225885312534,0,267828,1.0,entry,1,24,1248,,,,,,,,,entry_ok,0,0,4,4
