offset,rel_x,rel_y,abs_x,abs_y,required_black,actual_black,ok,bad_kind,attempt_id,idx,lock_index,start,kind,phase,is_first_bad
120,6,2,24,24,0,0,1,,10:11,10,11,20316,pre_onset_lock,30,0
121,5,2,23,24,0,0,1,,10:11,10,11,20316,pre_onset_lock,30,0
129,7,2,25,24,0,0,1,,10:11,10,11,20316,pre_onset_lock,30,0
130,7,3,25,25,0,0,1,,10:11,10,11,20316,pre_onset_lock,30,0
131,6,3,24,25,0,0,1,,10:11,10,11,20316,pre_onset_lock,30,0
134,7,1,25,23,0,0,1,,10:11,10,11,20316,pre_onset_lock,30,0
135,8,1,26,23,0,0,1,,10:11,10,11,20316,pre_onset_lock,30,0
136,8,2,26,24,0,0,1,,10:11,10,11,20316,pre_onset_lock,30,0
144,8,0,26,22,0,0,1,,10:11,10,11,20316,pre_onset_lock,30,0
145,9,0,27,22,0,0,1,,10:11,10,11,20316,pre_onset_lock,30,0
146,9,1,27,23,0,0,1,,10:11,10,11,20316,pre_onset_lock,30,0
149,7,0,25,22,0,0,1,,10:11,10,11,20316,pre_onset_lock,30,0
163,8,-1,26,21,0,0,1,,10:11,10,11,20316,pre_onset_lock,30,0
191,4,3,22,25,0,0,1,,10:11,10,11,20316,pre_onset_lock,30,0
192,4,4,22,26,0,0,1,,10:11,10,11,20316,pre_onset_lock,30,0
193,3,4,21,26,0,0,1,,10:11,10,11,20316,pre_onset_lock,30,0
205,5,4,23,26,0,0,1,,10:11,10,11,20316,pre_onset_lock,30,0
206,5,5,23,27,0,0,1,,10:11,10,11,20316,pre_onset_lock,30,0
207,4,5,22,27,0,0,1,,10:11,10,11,20316,pre_onset_lock,30,0
0,0,0,15,-4,0,0,1,,10:12,10,12,20901,pre_onset_lock,30,0
1,1,0,15,-5,1,1,1,,10:12,10,12,20901,pre_onset_lock,30,0
2,1,-1,14,-5,0,0,1,,10:12,10,12,20901,pre_onset_lock,30,0
3,2,-1,14,-6,1,1,1,,10:12,10,12,20901,pre_onset_lock,30,0
4,2,-2,13,-6,1,1,1,,10:12,10,12,20901,pre_onset_lock,30,0
5,1,-2,13,-5,1,1,1,,10:12,10,12,20901,pre_onset_lock,30,0
8,2,0,15,-6,0,0,1,,10:12,10,12,20901,pre_onset_lock,30,0
13,3,-2,13,-7,0,0,1,,10:12,10,12,20901,pre_onset_lock,30,0
14,3,-1,14,-7,1,1,1,,10:12,10,12,20901,pre_onset_lock,30,0
15,4,-1,14,-8,0,0,1,,10:12,10,12,20901,pre_onset_lock,30,0
16,4,0,15,-8,0,0,1,,10:12,10,12,20901,pre_onset_lock,30,0
17,3,0,15,-7,0,0,1,,10:12,10,12,20901,pre_onset_lock,30,0
20,4,-2,13,-8,1,1,1,,10:12,10,12,20901,pre_onset_lock,30,0
25,5,0,15,-9,0,0,1,,10:12,10,12,20901,pre_onset_lock,30,0
26,5,1,16,-9,0,0,1,,10:12,10,12,20901,pre_onset_lock,30,0
27,4,1,16,-8,0,0,1,,10:12,10,12,20901,pre_onset_lock,30,0
30,5,-1,14,-9,0,0,1,,10:12,10,12,20901,pre_onset_lock,30,0
31,6,-1,14,-10,0,0,1,,10:12,10,12,20901,pre_onset_lock,30,0
32,6,0,15,-10,0,0,1,,10:12,10,12,20901,pre_onset_lock,30,0
40,6,-2,13,-10,0,0,1,,10:12,10,12,20901,pre_onset_lock,30,0
41,7,-2,13,-11,0,0,1,,10:12,10,12,20901,pre_onset_lock,30,0
42,7,-1,14,-11,0,0,1,,10:12,10,12,20901,pre_onset_lock,30,0
45,5,-2,13,-9,0,0,1,,10:12,10,12,20901,pre_onset_lock,30,0
46,5,-3,12,-9,1,0,0,missing_black,10:12,10,12,20901,pre_onset_lock,30,1
47,4,-3,12,-8,1,0,0,missing_black,10:12,10,12,20901,pre_onset_lock,30,0
50,3,-3,12,-7,1,1,1,,10:12,10,12,20901,pre_onset_lock,30,0
51,2,-3,12,-6,1,1,1,,10:12,10,12,20901,pre_onset_lock,30,0
59,6,-3,12,-10,0,0,1,,10:12,10,12,20901,pre_onset_lock,30,0
68,2,-4,11,-6,1,1,1,,10:12,10,12,20901,pre_onset_lock,30,0
69,1,-4,11,-5,1,1,1,,10:12,10,12,20901,pre_onset_lock,30,0
70,1,-3,12,-5,0,0,1,,10:12,10,12,20901,pre_onset_lock,30,0
71,0,-3,12,-4,1,0,0,missing_black,10:12,10,12,20901,pre_onset_lock,30,0
72,0,-2,13,-4,1,1,1,,10:12,10,12,20901,pre_onset_lock,30,0
86,1,1,16,-5,1,1,1,,10:12,10,12,20901,pre_onset_lock,30,0
87,2,1,16,-6,0,0,1,,10:12,10,12,20901,pre_onset_lock,30,0
88,2,2,17,-6,0,0,1,,10:12,10,12,20901,pre_onset_lock,30,0
89,1,2,17,-5,0,0,1,,10:12,10,12,20901,pre_onset_lock,30,0
101,3,2,17,-7,0,0,1,,10:12,10,12,20901,pre_onset_lock,30,0
102,3,3,18,-7,0,0,1,,10:12,10,12,20901,pre_onset_lock,30,0
103,2,3,18,-6,0,0,1,,10:12,10,12,20901,pre_onset_lock,30,0
106,3,1,16,-7,0,0,1,,10:12,10,12,20901,pre_onset_lock,30,0
112,4,2,17,-8,0,0,1,,10:12,10,12,20901,pre_onset_lock,30,0
119,6,1,16,-10,0,0,1,,10:12,10,12,20901,pre_onset_lock,30,0
120,6,2,17,-10,0,0,1,,10:12,10,12,20901,pre_onset_lock,30,0
121,5,2,17,-9,0,0,1,,10:12,10,12,20901,pre_onset_lock,30,0
129,7,2,17,-11,0,0,1,,10:12,10,12,20901,pre_onset_lock,30,0
130,7,3,18,-11,0,0,1,,10:12,10,12,20901,pre_onset_lock,30,0
131,6,3,18,-10,0,0,1,,10:12,10,12,20901,pre_onset_lock,30,0
134,7,1,16,-11,0,0,1,,10:12,10,12,20901,pre_onset_lock,30,0
135,8,1,16,-12,0,0,1,,10:12,10,12,20901,pre_onset_lock,30,0
136,8,2,17,-12,0,0,1,,10:12,10,12,20901,pre_onset_lock,30,0
144,8,0,15,-12,0,0,1,,10:12,10,12,20901,pre_onset_lock,30,0
145,9,0,15,-13,0,0,1,,10:12,10,12,20901,pre_onset_lock,30,0
146,9,1,16,-13,0,0,1,,10:12,10,12,20901,pre_onset_lock,30,0
149,7,0,15,-11,0,0,1,,10:12,10,12,20901,pre_onset_lock,30,0
163,8,-1,14,-12,0,0,1,,10:12,10,12,20901,pre_onset_lock,30,0
191,4,3,18,-8,0,0,1,,10:12,10,12,20901,pre_onset_lock,30,0
192,4,4,19,-8,0,0,1,,10:12,10,12,20901,pre_onset_lock,30,0
193,3,4,19,-7,0,0,1,,10:12,10,12,20901,pre_onset_lock,30,0
205,5,4,19,-9,0,0,1,,10:12,10,12,20901,pre_onset_lock,30,0
206,5,5,20,-9,0,0,1,,10:12,10,12,20901,pre_onset_lock,30,0
207,4,5,20,-8,0,0,1,,10:12,10,12,20901,pre_onset_lock,30,0
0,0,0,12,-6,0,0,1,,10:13,10,13,20988,pre_onset_lock,97,0
1,1,0,11,-6,1,1,1,,10:13,10,13,20988,pre_onset_lock,97,0
2,1,-1,11,-5,1,1,1,,10:13,10,13,20988,pre_onset_lock,97,0
3,0,-1,12,-5,0,0,1,,10:13,10,13,20988,pre_onset_lock,97,0
4,0,-2,12,-4,1,1,1,,10:13,10,13,20988,pre_onset_lock,97,0
5,-1,-2,13,-4,1,1,1,,10:13,10,13,20988,pre_onset_lock,97,0
6,-1,-1,13,-5,0,0,1,,10:13,10,13,20988,pre_onset_lock,97,0
7,-2,-1,14,-5,1,1,1,,10:13,10,13,20988,pre_onset_lock,97,0
8,-2,0,14,-6,0,0,1,,10:13,10,13,20988,pre_onset_lock,97,0
9,-3,0,15,-6,1,1,1,,10:13,10,13,20988,pre_onset_lock,97,0
10,-3,1,15,-7,1,1,1,,10:13,10,13,20988,pre_onset_lock,97,0
11,-2,1,14,-7,0,0,1,,10:13,10,13,20988,pre_onset_lock,97,0
12,-2,2,14,-8,0,0,1,,10:13,10,13,20988,pre_onset_lock,97,0
13,-3,2,15,-8,0,0,1,,10:13,10,13,20988,pre_onset_lock,97,0
18,-3,-1,15,-5,1,1,1,,10:13,10,13,20988,pre_onset_lock,97,0
19,-4,-1,16,-5,1,1,1,,10:13,10,13,20988,pre_onset_lock,97,0
20,-4,0,16,-6,0,0,1,,10:13,10,13,20988,pre_onset_lock,97,0
21,-5,0,17,-6,0,0,1,,10:13,10,13,20988,pre_onset_lock,97,0
22,-5,-1,17,-5,0,0,1,,10:13,10,13,20988,pre_onset_lock,97,0
34,-5,1,17,-7,0,0,1,,10:13,10,13,20988,pre_onset_lock,97,0
35,-6,1,18,-7,0,0,1,,10:13,10,13,20988,pre_onset_lock,97,0
36,-6,0,18,-6,0,0,1,,10:13,10,13,20988,pre_onset_lock,97,0
39,-4,1,16,-7,0,0,1,,10:13,10,13,20988,pre_onset_lock,97,0
40,-4,2,16,-8,1,1,1,,10:13,10,13,20988,pre_onset_lock,97,0
45,-5,2,17,-8,0,0,1,,10:13,10,13,20988,pre_onset_lock,97,0
50,-3,3,15,-9,0,0,1,,10:13,10,13,20988,pre_onset_lock,97,0
51,-4,3,16,-9,1,1,1,,10:13,10,13,20988,pre_onset_lock,97,0
52,-4,4,16,-10,0,0,1,,10:13,10,13,20988,pre_onset_lock,97,0
53,-5,4,17,-10,0,0,1,,10:13,10,13,20988,pre_onset_lock,97,0
54,-5,3,17,-9,0,0,1,,10:13,10,13,20988,pre_onset_lock,97,0
57,-3,4,15,-10,1,1,1,,10:13,10,13,20988,pre_onset_lock,97,0
62,-5,5,17,-11,0,0,1,,10:13,10,13,20988,pre_onset_lock,97,0
63,-6,5,18,-11,0,0,1,,10:13,10,13,20988,pre_onset_lock,97,0
64,-6,4,18,-10,0,0,1,,10:13,10,13,20988,pre_onset_lock,97,0
67,-4,5,16,-11,0,0,1,,10:13,10,13,20988,pre_onset_lock,97,0
68,-4,6,16,-12,0,0,1,,10:13,10,13,20988,pre_onset_lock,97,0
69,-5,6,17,-12,0,0,1,,10:13,10,13,20988,pre_onset_lock,97,0
77,-3,6,15,-12,0,0,1,,10:13,10,13,20988,pre_onset_lock,97,0
78,-3,7,15,-13,0,0,1,,10:13,10,13,20988,pre_onset_lock,97,0
79,-4,7,16,-13,0,0,1,,10:13,10,13,20988,pre_onset_lock,97,0
82,-3,5,15,-11,0,0,1,,10:13,10,13,20988,pre_onset_lock,97,0
83,-2,5,14,-11,1,1,1,,10:13,10,13,20988,pre_onset_lock,97,0
84,-2,4,14,-10,1,0,0,missing_black,10:13,10,13,20988,pre_onset_lock,97,1
87,-2,3,14,-9,1,0,0,missing_black,10:13,10,13,20988,pre_onset_lock,97,0
96,-2,6,14,-12,0,0,1,,10:13,10,13,20988,pre_onset_lock,97,0
105,-1,2,13,-8,1,1,1,,10:13,10,13,20988,pre_onset_lock,97,0
106,-1,1,13,-7,1,1,1,,10:13,10,13,20988,pre_onset_lock,97,0
124,-6,2,18,-8,0,0,1,,10:13,10,13,20988,pre_onset_lock,97,0
125,-7,2,19,-8,0,0,1,,10:13,10,13,20988,pre_onset_lock,97,0
126,-7,1,19,-7,0,0,1,,10:13,10,13,20988,pre_onset_lock,97,0
138,-7,3,19,-9,0,0,1,,10:13,10,13,20988,pre_onset_lock,97,0
139,-8,3,20,-9,0,0,1,,10:13,10,13,20988,pre_onset_lock,97,0
140,-8,2,20,-8,0,0,1,,10:13,10,13,20988,pre_onset_lock,97,0
143,-6,3,18,-9,0,0,1,,10:13,10,13,20988,pre_onset_lock,97,0
149,-7,4,19,-10,0,0,1,,10:13,10,13,20988,pre_onset_lock,97,0
156,-6,6,18,-12,0,0,1,,10:13,10,13,20988,pre_onset_lock,97,0
157,-7,6,19,-12,0,0,1,,10:13,10,13,20988,pre_onset_lock,97,0
158,-7,5,19,-11,0,0,1,,10:13,10,13,20988,pre_onset_lock,97,0
166,-7,7,19,-13,0,0,1,,10:13,10,13,20988,pre_onset_lock,97,0
167,-8,7,20,-13,0,0,1,,10:13,10,13,20988,pre_onset_lock,97,0
168,-8,6,20,-12,0,0,1,,10:13,10,13,20988,pre_onset_lock,97,0
171,-6,7,18,-13,0,0,1,,10:13,10,13,20988,pre_onset_lock,97,0
172,-6,8,18,-14,0,0,1,,10:13,10,13,20988,pre_onset_lock,97,0
173,-7,8,19,-14,0,0,1,,10:13,10,13,20988,pre_onset_lock,97,0
181,-5,8,17,-14,0,0,1,,10:13,10,13,20988,pre_onset_lock,97,0
182,-5,9,17,-15,0,0,1,,10:13,10,13,20988,pre_onset_lock,97,0
183,-6,9,18,-15,0,0,1,,10:13,10,13,20988,pre_onset_lock,97,0
186,-5,7,17,-13,0,0,1,,10:13,10,13,20988,pre_onset_lock,97,0
200,-4,8,16,-14,0,0,1,,10:13,10,13,20988,pre_onset_lock,97,0
0,0,0,-23,-15,0,0,1,,10:14,10,14,21874,pre_onset_lock,103,0
1,1,0,-24,-15,1,1,1,,10:14,10,14,21874,pre_onset_lock,103,0
2,1,-1,-24,-14,0,0,1,,10:14,10,14,21874,pre_onset_lock,103,0
3,2,-1,-25,-14,1,1,1,,10:14,10,14,21874,pre_onset_lock,103,0
4,2,-2,-25,-13,1,1,1,,10:14,10,14,21874,pre_onset_lock,103,0
5,1,-2,-24,-13,0,0,1,,10:14,10,14,21874,pre_onset_lock,103,0
6,1,-3,-24,-12,0,0,1,,10:14,10,14,21874,pre_onset_lock,103,0
7,2,-3,-25,-12,0,0,1,,10:14,10,14,21874,pre_onset_lock,103,0
12,2,0,-25,-15,1,1,1,,10:14,10,14,21874,pre_onset_lock,103,0
13,3,0,-26,-15,1,1,1,,10:14,10,14,21874,pre_onset_lock,103,0
14,3,-1,-26,-14,0,0,1,,10:14,10,14,21874,pre_onset_lock,103,0
15,4,-1,-27,-14,0,0,1,,10:14,10,14,21874,pre_onset_lock,103,0
16,4,0,-27,-15,0,0,1,,10:14,10,14,21874,pre_onset_lock,103,0
28,4,-2,-27,-13,0,0,1,,10:14,10,14,21874,pre_onset_lock,103,0
29,5,-2,-28,-13,0,0,1,,10:14,10,14,21874,pre_onset_lock,103,0
30,5,-1,-28,-14,0,0,1,,10:14,10,14,21874,pre_onset_lock,103,0
33,3,-2,-26,-13,0,0,1,,10:14,10,14,21874,pre_onset_lock,103,0
34,3,-3,-26,-12,1,1,1,,10:14,10,14,21874,pre_onset_lock,103,0
39,4,-3,-27,-12,0,0,1,,10:14,10,14,21874,pre_onset_lock,103,0
44,2,-4,-25,-11,0,0,1,,10:14,10,14,21874,pre_onset_lock,103,0
45,3,-4,-26,-11,1,1,1,,10:14,10,14,21874,pre_onset_lock,103,0
46,3,-5,-26,-10,0,1,0,frontier_black_collision,10:14,10,14,21874,pre_onset_lock,103,1
47,4,-5,-27,-10,0,0,1,,10:14,10,14,21874,pre_onset_lock,103,0
48,4,-4,-27,-11,0,0,1,,10:14,10,14,21874,pre_onset_lock,103,0
51,2,-5,-25,-10,1,0,0,missing_black,10:14,10,14,21874,pre_onset_lock,103,0
56,4,-6,-27,-9,0,0,1,,10:14,10,14,21874,pre_onset_lock,103,0
57,5,-6,-28,-9,0,0,1,,10:14,10,14,21874,pre_onset_lock,103,0
58,5,-5,-28,-10,0,0,1,,10:14,10,14,21874,pre_onset_lock,103,0
61,3,-6,-26,-9,0,1,0,frontier_black_collision,10:14,10,14,21874,pre_onset_lock,103,0
62,3,-7,-26,-8,0,1,0,frontier_black_collision,10:14,10,14,21874,pre_onset_lock,103,0
63,4,-7,-27,-8,0,0,1,,10:14,10,14,21874,pre_onset_lock,103,0
71,2,-7,-25,-8,0,0,1,,10:14,10,14,21874,pre_onset_lock,103,0
72,2,-8,-25,-7,0,0,1,,10:14,10,14,21874,pre_onset_lock,103,0
73,3,-8,-26,-7,0,1,0,frontier_black_collision,10:14,10,14,21874,pre_onset_lock,103,0
76,2,-6,-25,-9,0,0,1,,10:14,10,14,21874,pre_onset_lock,103,0
77,1,-6,-24,-9,1,0,0,missing_black,10:14,10,14,21874,pre_onset_lock,103,0
78,1,-5,-24,-10,1,0,0,missing_black,10:14,10,14,21874,pre_onset_lock,103,0
81,1,-4,-24,-11,1,0,0,missing_black,10:14,10,14,21874,pre_onset_lock,103,0
90,1,-7,-24,-8,0,0,1,,10:14,10,14,21874,pre_onset_lock,103,0
99,0,-3,-23,-12,1,0,0,missing_black,10:14,10,14,21874,pre_onset_lock,103,0
100,0,-2,-23,-13,1,1,1,,10:14,10,14,21874,pre_onset_lock,103,0
118,5,-3,-28,-12,0,0,1,,10:14,10,14,21874,pre_onset_lock,103,0
119,6,-3,-29,-12,0,0,1,,10:14,10,14,21874,pre_onset_lock,103,0
120,6,-2,-29,-13,0,0,1,,10:14,10,14,21874,pre_onset_lock,103,0
132,6,-4,-29,-11,0,0,1,,10:14,10,14,21874,pre_onset_lock,103,0
133,7,-4,-30,-11,0,0,1,,10:14,10,14,21874,pre_onset_lock,103,0
134,7,-3,-30,-12,0,0,1,,10:14,10,14,21874,pre_onset_lock,103,0
137,5,-4,-28,-11,0,0,1,,10:14,10,14,21874,pre_onset_lock,103,0
143,6,-5,-29,-10,0,0,1,,10:14,10,14,21874,pre_onset_lock,103,0
150,5,-7,-28,-8,0,0,1,,10:14,10,14,21874,pre_onset_lock,103,0
151,6,-7,-29,-8,0,0,1,,10:14,10,14,21874,pre_onset_lock,103,0
152,6,-6,-29,-9,0,0,1,,10:14,10,14,21874,pre_onset_lock,103,0
160,6,-8,-29,-7,0,0,1,,10:14,10,14,21874,pre_onset_lock,103,0
161,7,-8,-30,-7,0,0,1,,10:14,10,14,21874,pre_onset_lock,103,0
162,7,-7,-30,-8,0,0,1,,10:14,10,14,21874,pre_onset_lock,103,0
165,5,-8,-28,-7,0,0,1,,10:14,10,14,21874,pre_onset_lock,103,0
166,5,-9,-28,-6,0,0,1,,10:14,10,14,21874,pre_onset_lock,103,0
167,6,-9,-29,-6,0,0,1,,10:14,10,14,21874,pre_onset_lock,103,0
175,4,-9,-27,-6,0,0,1,,10:14,10,14,21874,pre_onset_lock,103,0
176,4,-10,-27,-5,0,0,1,,10:14,10,14,21874,pre_onset_lock,103,0
177,5,-10,-28,-5,0,0,1,,10:14,10,14,21874,pre_onset_lock,103,0
180,4,-8,-27,-7,0,0,1,,10:14,10,14,21874,pre_onset_lock,103,0
194,3,-9,-26,-6,0,0,1,,10:14,10,14,21874,pre_onset_lock,103,0
0,0,0,-19,43,1,1,1,,10:15,10,15,28822,pre_onset_lock,0,0
1,-1,0,-18,43,0,0,1,,10:15,10,15,28822,pre_onset_lock,0,0
2,-1,-1,-18,44,1,1,1,,10:15,10,15,28822,pre_onset_lock,0,0
3,-2,-1,-17,44,1,1,1,,10:15,10,15,28822,pre_onset_lock,0,0
4,-2,0,-17,43,0,0,1,,10:15,10,15,28822,pre_onset_lock,0,0
5,-3,0,-16,43,0,0,1,,10:15,10,15,28822,pre_onset_lock,0,0
6,-3,-1,-16,44,0,0,1,,10:15,10,15,28822,pre_onset_lock,0,0
11,0,-1,-19,44,1,1,1,,10:15,10,15,28822,pre_onset_lock,0,0
12,0,-2,-19,45,1,1,1,,10:15,10,15,28822,pre_onset_lock,0,0
13,-1,-2,-18,45,0,0,1,,10:15,10,15,28822,pre_onset_lock,0,0
14,-1,-3,-18,46,0,0,1,,10:15,10,15,28822,pre_onset_lock,0,0
15,0,-3,-19,46,0,0,1,,10:15,10,15,28822,pre_onset_lock,0,0
27,-2,-3,-17,46,0,0,1,,10:15,10,15,28822,pre_onset_lock,0,0
28,-2,-4,-17,47,0,0,1,,10:15,10,15,28822,pre_onset_lock,0,0
29,-1,-4,-18,47,0,0,1,,10:15,10,15,28822,pre_onset_lock,0,0
32,-2,-2,-17,45,0,0,1,,10:15,10,15,28822,pre_onset_lock,0,0
33,-3,-2,-16,45,1,1,1,,10:15,10,15,28822,pre_onset_lock,0,0
38,-3,-3,-16,46,0,0,1,,10:15,10,15,28822,pre_onset_lock,0,0
43,-4,-1,-15,44,0,0,1,,10:15,10,15,28822,pre_onset_lock,0,0
44,-4,-2,-15,45,1,1,1,,10:15,10,15,28822,pre_onset_lock,0,0
45,-5,-2,-14,45,0,0,1,,10:15,10,15,28822,pre_onset_lock,0,0
46,-5,-3,-14,46,0,0,1,,10:15,10,15,28822,pre_onset_lock,0,0
47,-4,-3,-15,46,0,0,1,,10:15,10,15,28822,pre_onset_lock,0,0
50,-5,-1,-14,44,1,1,1,,10:15,10,15,28822,pre_onset_lock,0,0
55,-6,-3,-13,46,0,0,1,,10:15,10,15,28822,pre_onset_lock,0,0
56,-6,-4,-13,47,0,0,1,,10:15,10,15,28822,pre_onset_lock,0,0
57,-5,-4,-14,47,0,0,1,,10:15,10,15,28822,pre_onset_lock,0,0
60,-6,-2,-13,45,0,0,1,,10:15,10,15,28822,pre_onset_lock,0,0
61,-7,-2,-12,45,0,0,1,,10:15,10,15,28822,pre_onset_lock,0,0
62,-7,-3,-12,46,0,0,1,,10:15,10,15,28822,pre_onset_lock,0,0
70,-7,-1,-12,44,0,0,1,,10:15,10,15,28822,pre_onset_lock,0,0
71,-8,-1,-11,44,0,0,1,,10:15,10,15,28822,pre_onset_lock,0,0
72,-8,-2,-11,45,0,0,1,,10:15,10,15,28822,pre_onset_lock,0,0
75,-6,-1,-13,44,0,0,1,,10:15,10,15,28822,pre_onset_lock,0,0
76,-6,0,-13,43,1,1,1,,10:15,10,15,28822,pre_onset_lock,0,0
77,-5,0,-14,43,1,1,1,,10:15,10,15,28822,pre_onset_lock,0,0
80,-4,0,-15,43,1,1,1,,10:15,10,15,28822,pre_onset_lock,0,0
89,-7,0,-12,43,0,0,1,,10:15,10,15,28822,pre_onset_lock,0,0
98,-3,1,-16,42,1,0,0,missing_black,10:15,10,15,28822,pre_onset_lock,0,1
99,-2,1,-17,42,1,0,0,missing_black,10:15,10,15,28822,pre_onset_lock,0,0
117,-3,-4,-16,47,0,0,1,,10:15,10,15,28822,pre_onset_lock,0,0
118,-3,-5,-16,48,0,0,1,,10:15,10,15,28822,pre_onset_lock,0,0
119,-2,-5,-17,48,0,0,1,,10:15,10,15,28822,pre_onset_lock,0,0
131,-4,-5,-15,48,0,0,1,,10:15,10,15,28822,pre_onset_lock,0,0
132,-4,-6,-15,49,0,0,1,,10:15,10,15,28822,pre_onset_lock,0,0
133,-3,-6,-16,49,0,0,1,,10:15,10,15,28822,pre_onset_lock,0,0
136,-4,-4,-15,47,0,0,1,,10:15,10,15,28822,pre_onset_lock,0,0
142,-5,-5,-14,48,0,0,1,,10:15,10,15,28822,pre_onset_lock,0,0
149,-7,-4,-12,47,0,0,1,,10:15,10,15,28822,pre_onset_lock,0,0
150,-7,-5,-12,48,0,0,1,,10:15,10,15,28822,pre_onset_lock,0,0
151,-6,-5,-13,48,0,0,1,,10:15,10,15,28822,pre_onset_lock,0,0
159,-8,-5,-11,48,0,0,1,,10:15,10,15,28822,pre_onset_lock,0,0
160,-8,-6,-11,49,0,0,1,,10:15,10,15,28822,pre_onset_lock,0,0
161,-7,-6,-12,49,0,0,1,,10:15,10,15,28822,pre_onset_lock,0,0
164,-8,-4,-11,47,0,0,1,,10:15,10,15,28822,pre_onset_lock,0,0
165,-9,-4,-10,47,0,0,1,,10:15,10,15,28822,pre_onset_lock,0,0
166,-9,-5,-10,48,0,0,1,,10:15,10,15,28822,pre_onset_lock,0,0
174,-9,-3,-10,46,0,0,1,,10:15,10,15,28822,pre_onset_lock,0,0
175,-10,-3,-9,46,0,0,1,,10:15,10,15,28822,pre_onset_lock,0,0
176,-10,-4,-9,47,0,0,1,,10:15,10,15,28822,pre_onset_lock,0,0
179,-8,-3,-11,46,0,0,1,,10:15,10,15,28822,pre_onset_lock,0,0
193,-9,-2,-10,45,0,0,1,,10:15,10,15,28822,pre_onset_lock,0,0
0,0,0,22,35,1,1,1,,10:16,10,16,33639,pre_onset_lock,0,0
1,-1,0,22,34,0,0,1,,10:16,10,16,33639,pre_onset_lock,0,0
2,-1,-1,23,34,1,1,1,,10:16,10,16,33639,pre_onset_lock,0,0
3,-2,-1,23,33,1,1,1,,10:16,10,16,33639,pre_onset_lock,0,0
4,-2,0,22,33,0,0,1,,10:16,10,16,33639,pre_onset_lock,0,0
5,-3,0,22,32,0,0,1,,10:16,10,16,33639,pre_onset_lock,0,0
6,-3,-1,23,32,0,0,1,,10:16,10,16,33639,pre_onset_lock,0,0
11,0,-1,23,35,1,1,1,,10:16,10,16,33639,pre_onset_lock,0,0
12,0,-2,24,35,1,1,1,,10:16,10,16,33639,pre_onset_lock,0,0
13,-1,-2,24,34,0,0,1,,10:16,10,16,33639,pre_onset_lock,0,0
14,-1,-3,25,34,0,0,1,,10:16,10,16,33639,pre_onset_lock,0,0
15,0,-3,25,35,0,0,1,,10:16,10,16,33639,pre_onset_lock,0,0
27,-2,-3,25,33,0,0,1,,10:16,10,16,33639,pre_onset_lock,0,0
28,-2,-4,26,33,0,0,1,,10:16,10,16,33639,pre_onset_lock,0,0
29,-1,-4,26,34,0,0,1,,10:16,10,16,33639,pre_onset_lock,0,0
32,-2,-2,24,33,0,0,1,,10:16,10,16,33639,pre_onset_lock,0,0
33,-3,-2,24,32,1,1,1,,10:16,10,16,33639,pre_onset_lock,0,0
38,-3,-3,25,32,0,0,1,,10:16,10,16,33639,pre_onset_lock,0,0
43,-4,-1,23,31,0,0,1,,10:16,10,16,33639,pre_onset_lock,0,0
44,-4,-2,24,31,1,1,1,,10:16,10,16,33639,pre_onset_lock,0,0
45,-5,-2,24,30,0,0,1,,10:16,10,16,33639,pre_onset_lock,0,0
46,-5,-3,25,30,0,0,1,,10:16,10,16,33639,pre_onset_lock,0,0
47,-4,-3,25,31,0,0,1,,10:16,10,16,33639,pre_onset_lock,0,0
50,-5,-1,23,30,1,1,1,,10:16,10,16,33639,pre_onset_lock,0,0
55,-6,-3,25,29,0,0,1,,10:16,10,16,33639,pre_onset_lock,0,0
56,-6,-4,26,29,0,0,1,,10:16,10,16,33639,pre_onset_lock,0,0
57,-5,-4,26,30,0,0,1,,10:16,10,16,33639,pre_onset_lock,0,0
60,-6,-2,24,29,0,0,1,,10:16,10,16,33639,pre_onset_lock,0,0
61,-7,-2,24,28,0,0,1,,10:16,10,16,33639,pre_onset_lock,0,0
62,-7,-3,25,28,0,0,1,,10:16,10,16,33639,pre_onset_lock,0,0
70,-7,-1,23,28,0,0,1,,10:16,10,16,33639,pre_onset_lock,0,0
71,-8,-1,23,27,0,0,1,,10:16,10,16,33639,pre_onset_lock,0,0
72,-8,-2,24,27,0,0,1,,10:16,10,16,33639,pre_onset_lock,0,0
75,-6,-1,23,29,0,0,1,,10:16,10,16,33639,pre_onset_lock,0,0
76,-6,0,22,29,1,1,1,,10:16,10,16,33639,pre_onset_lock,0,0
77,-5,0,22,30,1,0,0,missing_black,10:16,10,16,33639,pre_onset_lock,0,1
80,-4,0,22,31,1,0,0,missing_black,10:16,10,16,33639,pre_onset_lock,0,0
89,-7,0,22,28,0,0,1,,10:16,10,16,33639,pre_onset_lock,0,0
98,-3,1,21,32,1,1,1,,10:16,10,16,33639,pre_onset_lock,0,0
99,-2,1,21,33,1,1,1,,10:16,10,16,33639,pre_onset_lock,0,0
117,-3,-4,26,32,0,0,1,,10:16,10,16,33639,pre_onset_lock,0,0
118,-3,-5,27,32,0,0,1,,10:16,10,16,33639,pre_onset_lock,0,0
119,-2,-5,27,33,0,0,1,,10:16,10,16,33639,pre_onset_lock,0,0
131,-4,-5,27,31,0,0,1,,10:16,10,16,33639,pre_onset_lock,0,0
132,-4,-6,28,31,0,0,1,,10:16,10,16,33639,pre_onset_lock,0,0
133,-3,-6,28,32,0,0,1,,10:16,10,16,33639,pre_onset_lock,0,0
