idx,pair_index,prev_lock_index,next_lock_index,gap,prev_start,next_start,prev_phase,next_phase,prev_ok,next_ok,prev_bad_kind,next_bad_kind,prev_bad_offset,next_bad_offset,same_phase,same_bad_kind,same_critical_cell,critical_l1,prev_start_mod8,next_start_mod8,prev_start_mod16,next_start_mod16
13,19,19,20,12734,149593,162327,0,103,0,0,frontier_black_collision,frontier_black_collision,43,46,0,1,0,45,1,7,9,7
13,20,20,21,4141,162327,166468,103,0,0,0,frontier_black_collision,frontier_black_collision,46,45,0,1,0,66,7,4,7,4
13,21,21,22,14406,166468,180874,0,0,0,0,frontier_black_collision,frontier_black_collision,45,45,1,1,0,66,4,2,4,10
13,22,22,23,12491,180874,193365,0,102,0,0,frontier_black_collision,frontier_black_collision,45,47,0,1,0,89,2,5,10,5
13,23,23,24,6617,193365,199982,102,102,0,0,frontier_black_collision,frontier_black_collision,47,40,1,1,0,68,5,6,5,14
13,24,24,25,20422,199982,220404,102,30,0,0,frontier_black_collision,frontier_black_collision,40,41,0,1,0,49,6,4,14,4
13,25,25,26,4580,220404,224984,30,0,0,0,frontier_black_collision,frontier_black_collision,41,45,0,1,0,76,4,0,4,8
13,26,26,27,13634,224984,238618,0,103,0,0,frontier_black_collision,frontier_black_collision,45,62,0,1,0,131,0,2,8,10
13,27,27,28,4681,238618,243299,103,103,0,0,frontier_black_collision,frontier_black_collision,62,44,1,1,0,115,2,3,10,3
13,28,28,29,10506,243299,253805,103,25,0,0,frontier_black_collision,missing_black,44,73,0,0,0,215,3,5,3,13
13,29,29,30,583,253805,254388,25,0,0,0,missing_black,frontier_black_collision,73,45,0,0,0,13,5,4,13,4
13,30,30,31,13440,254388,267828,0,24,0,1,frontier_black_collision,,45,,0,,,,4,4,4,4
14,0,0,1,3319,1283,4602,103,0,0,0,missing_black,missing_black,99,44,0,1,0,22,3,2,3,10
14,1,1,2,371,4602,4973,0,103,0,0,missing_black,frontier_black_collision,44,46,0,0,0,9,2,5,10,13
14,2,2,3,391,4973,5364,103,0,0,0,frontier_black_collision,missing_black,46,98,0,0,0,27,5,4,13,4
14,3,3,4,2783,5364,8147,0,0,0,0,missing_black,frontier_black_collision,98,45,1,0,0,38,4,3,4,3
14,4,4,5,6030,8147,14177,0,103,0,0,frontier_black_collision,missing_black,45,45,0,0,0,36,3,1,3,1
14,5,5,6,6472,14177,20649,103,31,0,0,missing_black,missing_black,45,46,0,1,0,53,1,1,1,9
14,6,6,7,1886,20649,22535,31,24,0,0,missing_black,missing_black,46,52,0,1,0,52,1,7,9,7
14,7,7,8,4289,22535,26824,24,0,0,0,missing_black,missing_black,52,44,0,1,0,53,7,0,7,8
14,8,8,9,9140,26824,35964,0,0,0,0,missing_black,frontier_black_collision,44,45,1,0,0,17,0,4,8,12
14,9,9,10,6159,35964,42123,0,103,0,0,frontier_black_collision,frontier_black_collision,45,46,0,1,0,44,4,3,12,11
14,10,10,11,3753,42123,45876,103,0,0,0,frontier_black_collision,frontier_black_collision,46,45,0,1,0,86,3,4,11,4
14,11,11,12,6251,45876,52127,0,0,0,0,frontier_black_collision,frontier_black_collision,45,45,1,1,0,35,4,7,4,15
14,12,12,13,3309,52127,55436,0,0,0,0,frontier_black_collision,frontier_black_collision,45,45,1,1,0,25,7,4,15,12
14,13,13,14,3602,55436,59038,0,25,0,0,frontier_black_collision,frontier_black_collision,45,45,0,1,0,92,4,6,12,14
14,14,14,15,127,59038,59165,25,0,0,0,frontier_black_collision,frontier_black_collision,45,45,0,1,0,3,6,5,14,13
14,15,15,16,1824,59165,60989,0,0,0,0,frontier_black_collision,frontier_black_collision,45,45,1,1,0,124,5,5,13,13
14,16,16,17,9407,60989,70396,0,0,0,0,frontier_black_collision,frontier_black_collision,45,71,1,1,0,85,5,4,13,12
14,17,17,18,856,70396,71252,0,0,0,0,frontier_black_collision,missing_black,71,44,1,0,0,61,4,4,12,4
14,18,18,19,9300,71252,80552,0,0,0,0,missing_black,frontier_black_collision,44,71,1,0,0,95,4,0,4,8
14,19,19,20,9783,80552,90335,0,30,0,0,frontier_black_collision,missing_black,71,71,0,0,0,123,0,7,8,15
14,20,20,21,9535,90335,99870,30,103,0,0,missing_black,missing_black,71,45,0,1,0,75,7,6,15,14
14,21,21,22,4843,99870,104713,103,103,0,0,missing_black,frontier_black_collision,45,46,1,0,0,122,6,1,14,9
14,22,22,23,5017,104713,109730,103,30,0,0,frontier_black_collision,frontier_black_collision,46,45,0,1,0,54,1,2,9,2
14,23,23,24,13593,109730,123323,30,30,0,0,frontier_black_collision,frontier_black_collision,45,41,1,1,0,117,2,3,2,11
14,24,24,25,54391,123323,177714,30,102,0,0,frontier_black_collision,frontier_black_collision,41,73,0,1,0,65,3,2,11,2
14,25,25,26,7778,177714,185492,102,100,0,0,frontier_black_collision,frontier_black_collision,73,75,0,1,0,68,2,4,2,4
14,26,26,27,7548,185492,193040,100,24,0,0,frontier_black_collision,missing_black,75,75,0,0,0,34,4,0,4,0
14,27,27,28,23520,193040,216560,24,30,0,0,missing_black,missing_black,75,68,0,1,0,103,0,0,0,0
14,28,28,29,254,216560,216814,30,0,0,0,missing_black,frontier_black_collision,68,71,0,0,0,11,0,6,0,14
14,29,29,30,7776,216814,224590,0,30,0,0,frontier_black_collision,frontier_black_collision,71,40,0,1,0,97,6,6,14,14
14,30,30,31,41670,224590,266260,30,103,0,1,frontier_black_collision,,40,,0,,,,6,4,14,4
15,0,0,1,2733,4518,7251,30,102,0,0,missing_black,frontier_black_collision,47,47,0,0,0,19,6,3,6,3
15,1,1,2,753,7251,8004,102,0,0,0,frontier_black_collision,frontier_black_collision,47,70,0,1,0,14,3,4,3,4
15,2,2,3,208,8004,8212,0,100,0,0,frontier_black_collision,frontier_black_collision,70,49,0,1,0,3,4,4,4,4
15,3,3,4,6598,8212,14810,100,24,0,0,frontier_black_collision,frontier_black_collision,49,46,0,1,0,49,4,2,4,10
15,4,4,5,2178,14810,16988,24,102,0,0,frontier_black_collision,frontier_black_collision,46,47,0,1,0,3,2,4,10,12
15,5,5,6,4366,16988,21354,102,0,0,0,frontier_black_collision,frontier_black_collision,47,62,0,1,0,13,4,2,12,10
15,6,6,7,2674,21354,24028,0,16,0,0,frontier_black_collision,frontier_black_collision,62,41,0,1,0,29,2,4,10,12
15,7,7,8,8113,24028,32141,16,103,0,0,frontier_black_collision,missing_black,41,45,0,0,0,29,4,5,12,13
15,8,8,9,10276,32141,42417,103,103,0,0,missing_black,missing_black,45,45,1,1,0,104,5,1,13,1
15,9,9,10,17301,42417,59718,103,0,0,0,missing_black,missing_black,45,76,0,1,0,62,1,6,1,6
15,10,10,11,10697,59718,70415,0,103,0,0,missing_black,missing_black,76,51,0,1,0,92,6,7,6,15
15,11,11,12,1604,70415,72019,103,30,0,0,missing_black,missing_black,51,71,0,1,0,120,7,3,15,3
15,12,12,13,208,72019,72227,30,103,0,0,missing_black,frontier_black_collision,71,46,0,0,0,27,3,3,3,3
15,13,13,14,7580,72227,79807,103,30,0,0,frontier_black_collision,missing_black,46,71,0,0,0,75,3,7,3,15
15,14,14,15,5864,79807,85671,30,24,0,0,missing_black,frontier_black_collision,71,76,0,0,0,45,7,7,15,7
15,15,15,16,1987,85671,87658,24,103,0,0,frontier_black_collision,frontier_black_collision,76,46,0,1,0,45,7,2,7,10
15,16,16,17,2276,87658,89934,103,103,0,0,frontier_black_collision,missing_black,46,45,1,0,0,85,2,6,10,14
15,17,17,18,23503,89934,113437,103,31,0,0,missing_black,missing_black,45,67,0,1,0,25,6,5,14,13
15,18,18,19,2709,113437,116146,31,103,0,0,missing_black,frontier_black_collision,67,46,0,0,0,42,5,2,13,2
15,19,19,20,943,116146,117089,103,31,0,0,frontier_black_collision,frontier_black_collision,46,44,0,1,0,11,2,1,2,1
15,20,20,21,9290,117089,126379,31,0,0,0,frontier_black_collision,frontier_black_collision,44,71,0,1,0,143,1,3,1,11
15,21,21,22,29577,126379,155956,0,31,0,0,frontier_black_collision,missing_black,71,46,0,0,0,80,3,4,11,4
15,22,22,23,3723,155956,159679,31,30,0,0,missing_black,frontier_black_collision,46,40,0,0,0,21,4,7,4,15
15,23,23,24,46517,159679,206196,30,103,0,0,frontier_black_collision,frontier_black_collision,40,46,0,1,0,115,7,4,15,4
15,24,24,25,401,206196,206597,103,0,0,0,frontier_black_collision,frontier_black_collision,46,45,0,1,0,16,4,5,4,5
15,25,25,26,1581,206597,208178,0,31,0,0,frontier_black_collision,missing_black,45,68,0,0,0,56,5,2,5,2
15,26,26,27,108,208178,208286,31,31,0,0,missing_black,missing_black,68,70,1,1,0,4,2,6,2,14
15,27,27,28,15689,208286,223975,31,0,0,0,missing_black,frontier_black_collision,70,70,0,0,0,117,6,7,14,7
15,28,28,29,17855,223975,241830,0,31,0,0,frontier_black_collision,missing_black,70,46,0,0,0,169,7,6,7,6
15,29,29,30,5283,241830,247113,31,30,0,0,missing_black,missing_black,46,71,0,1,0,14,6,1,6,9
15,30,30,31,15858,247113,262971,30,0,0,0,missing_black,frontier_black_collision,71,45,0,0,0,50,1,3,9,11
15,31,31,32,2436,262971,265407,0,0,0,1,frontier_black_collision,,45,,1,,,,3,7,11,15
16,0,0,1,82,11574,11656,25,0,0,0,missing_black,frontier_black_collision,73,61,0,0,0,10,6,0,6,8
16,1,1,2,1948,11656,13604,0,0,0,0,frontier_black_collision,missing_black,61,44,1,0,0,9,0,4,8,4
16,2,2,3,26058,13604,39662,0,103,0,0,missing_black,missing_black,44,45,0,1,0,85,4,6,4,14
16,3,3,4,12146,39662,51808,103,103,0,0,missing_black,missing_black,45,45,1,1,0,16,6,0,14,0
16,4,4,5,28998,51808,80806,103,103,0,0,missing_black,missing_black,45,45,1,1,0,94,0,6,0,6
16,5,5,6,5589,80806,86395,103,0,0,0,missing_black,frontier_black_collision,45,61,0,0,0,29,6,3,6,11
16,6,6,7,15406,86395,101801,0,30,0,0,frontier_black_collision,missing_black,61,71,0,0,0,54,3,1,11,9
16,7,7,8,4444,101801,106245,30,24,0,0,missing_black,missing_black,71,74,0,1,0,127,1,5,9,5
16,8,8,9,30471,106245,136716,24,102,0,0,missing_black,frontier_black_collision,74,45,0,0,0,32,5,4,5,12
16,9,9,10,9652,136716,146368,102,31,0,0,frontier_black_collision,missing_black,45,67,0,0,0,116,4,0,12,0
16,10,10,11,20754,146368,167122,31,101,0,0,missing_black,frontier_black_collision,67,46,0,0,0,111,0,2,0,2
16,11,11,12,5846,167122,172968,101,103,0,0,frontier_black_collision,missing_black,46,99,0,0,0,55,2,0,2,8
16,12,12,13,10185,172968,183153,103,100,0,0,missing_black,frontier_black_collision,99,273,0,0,0,19,0,1,8,1
16,13,13,14,3862,183153,187015,100,0,0,0,frontier_black_collision,frontier_black_collision,273,45,0,1,0,76,1,7,1,7
16,14,14,15,39720,187015,226735,0,0,0,0,frontier_black_collision,frontier_black_collision,45,71,1,1,0,60,7,7,7,15
16,15,15,16,414,226735,227149,0,102,0,0,frontier_black_collision,frontier_black_collision,71,73,0,1,0,4,7,5,15,13
16,16,16,17,6346,227149,233495,102,0,0,0,frontier_black_collision,frontier_black_collision,73,61,0,1,0,66,5,7,13,7
16,17,17,18,864,233495,234359,0,24,0,0,frontier_black_collision,missing_black,61,74,0,0,0,3,7,7,7,7
16,18,18,19,8216,234359,242575,24,100,0,0,missing_black,missing_black,74,102,0,1,0,70,7,7,7,15
16,19,19,20,116,242575,242691,100,0,0,0,missing_black,missing_black,102,99,0,1,0,3,7,3,15,3
16,20,20,21,103,242691,242794,0,99,0,0,missing_black,frontier_black_collision,99,164,0,0,0,16,3,2,3,10
16,21,21,22,3124,242794,245918,99,0,0,0,frontier_black_collision,frontier_black_collision,164,61,0,1,0,69,2,6,10,14
16,22,22,23,955,245918,246873,0,24,0,0,frontier_black_collision,missing_black,61,53,0,0,0,27,6,1,14,9
16,23,23,24,816,246873,247689,24,0,0,0,missing_black,frontier_black_collision,53,71,0,0,0,30,1,1,9,9
16,24,24,25,8035,247689,255724,0,0,0,0,frontier_black_collision,frontier_black_collision,71,45,1,1,0,65,1,4,9,12
16,25,25,26,7243,255724,262967,0,100,0,0,frontier_black_collision,frontier_black_collision,45,49,0,1,0,141,4,7,12,7
16,26,26,27,2310,262967,265277,100,102,0,1,frontier_black_collision,,49,,0,,,,7,5,7,13
17,0,0,1,1473,31913,33386,103,0,0,0,frontier_black_collision,frontier_black_collision,47,71,0,1,0,17,1,2,9,10
17,1,1,2,21967,33386,55353,0,0,0,0,frontier_black_collision,frontier_black_collision,71,45,1,1,0,53,2,1,10,9
17,2,2,3,6797,55353,62150,0,30,0,0,frontier_black_collision,missing_black,45,71,0,0,0,47,1,6,9,6
17,3,3,4,1778,62150,63928,30,102,0,0,missing_black,frontier_black_collision,71,47,0,0,0,64,6,0,6,8
17,4,4,5,2967,63928,66895,102,30,0,0,frontier_black_collision,missing_black,47,71,0,0,0,79,0,7,8,15
17,5,5,6,75,66895,66970,30,102,0,0,missing_black,frontier_black_collision,71,47,0,0,0,11,7,2,15,10
17,6,6,7,4688,66970,71658,102,31,0,0,frontier_black_collision,frontier_black_collision,47,40,0,1,0,41,2,2,10,10
17,7,7,8,14748,71658,86406,31,102,0,0,frontier_black_collision,frontier_black_collision,40,45,0,1,0,101,2,6,10,6
17,8,8,9,5337,86406,91743,102,102,0,0,frontier_black_collision,missing_black,45,100,1,0,0,14,6,7,6,15
17,9,9,10,10015,91743,101758,102,102,0,0,missing_black,frontier_black_collision,100,73,1,0,0,76,7,6,15,14
17,10,10,11,14518,101758,116276,102,24,0,0,frontier_black_collision,missing_black,73,77,0,0,0,170,6,4,14,4
17,11,11,12,1179,116276,117455,24,0,0,0,missing_black,frontier_black_collision,77,45,0,0,0,59,4,7,4,15
17,12,12,13,6581,117455,124036,0,24,0,0,frontier_black_collision,missing_black,45,53,0,0,0,131,7,4,15,4
17,13,13,14,18235,124036,142271,24,99,0,0,missing_black,frontier_black_collision,53,76,0,0,0,20,4,7,4,15
17,14,14,15,144,142271,142415,99,103,0,0,frontier_black_collision,frontier_black_collision,76,44,0,1,0,14,7,7,15,15
17,15,15,16,1369,142415,143784,103,0,0,0,frontier_black_collision,missing_black,44,76,0,0,0,61,7,0,15,8
17,16,16,17,111,143784,143895,0,99,0,0,missing_black,frontier_black_collision,76,76,0,0,0,7,0,7,8,7
17,17,17,18,18174,143895,162069,99,30,0,0,frontier_black_collision,missing_black,76,47,0,0,0,55,7,5,7,5
17,18,18,19,14820,162069,176889,30,0,0,0,missing_black,frontier_black_collision,47,71,0,0,0,82,5,1,5,9
17,19,19,20,849,176889,177738,0,26,0,0,frontier_black_collision,frontier_black_collision,71,44,0,1,0,18,1,2,9,10
17,20,20,21,19900,177738,197638,26,30,0,0,frontier_black_collision,missing_black,44,68,0,0,0,20,2,6,10,6
17,21,21,22,32965,197638,230603,30,0,0,0,missing_black,missing_black,68,76,0,1,0,161,6,3,6,11
17,22,22,23,4140,230603,234743,0,100,0,0,missing_black,missing_black,76,81,0,1,0,3,3,7,11,7
17,23,23,24,3375,234743,238118,100,0,0,0,missing_black,missing_black,81,77,0,1,0,35,7,6,7,6
17,24,24,25,2461,238118,240579,0,0,0,0,missing_black,frontier_black_collision,77,70,1,0,0,14,6,3,6,3
17,25,25,26,130,240579,240709,0,90,0,0,frontier_black_collision,frontier_black_collision,70,59,0,1,0,3,3,5,3,5
17,26,26,27,19573,240709,260282,90,0,0,1,frontier_black_collision,,59,,0,,,,5,2,5,10
18,0,0,1,2839,18128,20967,24,0,0,0,frontier_black_collision,missing_black,46,76,0,0,0,27,0,7,0,7
18,1,1,2,140,20967,21107,0,0,0,0,missing_black,missing_black,76,77,1,1,0,3,7,3,7,3
18,2,2,3,312,21107,21419,0,0,0,0,missing_black,frontier_black_collision,77,43,1,0,0,14,3,3,3,11
18,3,3,4,9751,21419,31170,0,25,0,0,frontier_black_collision,frontier_black_collision,43,45,0,1,0,65,3,2,11,2
18,4,4,5,4230,31170,35400,25,24,0,0,frontier_black_collision,frontier_black_collision,45,76,0,1,0,31,2,0,2,8
18,5,5,6,11325,35400,46725,24,24,0,0,frontier_black_collision,frontier_black_collision,76,47,1,1,0,16,0,5,8,5
18,6,6,7,3064,46725,49789,24,0,0,0,frontier_black_collision,missing_black,47,77,0,0,0,18,5,5,5,13
18,7,7,8,2046,49789,51835,0,0,0,0,missing_black,frontier_black_collision,77,43,1,0,0,30,5,3,13,11
18,8,8,9,7085,51835,58920,0,0,0,0,frontier_black_collision,frontier_black_collision,43,45,1,1,0,47,3,0,11,8
18,9,9,10,2604,58920,61524,0,103,0,0,frontier_black_collision,frontier_black_collision,45,46,0,1,0,55,0,4,8,4
18,10,10,11,598,61524,62122,103,30,0,0,frontier_black_collision,missing_black,46,46,0,0,0,24,4,2,4,10
18,11,11,12,13199,62122,75321,30,30,0,0,missing_black,missing_black,46,47,1,1,0,76,2,1,10,9
18,12,12,13,2905,75321,78226,30,30,0,0,missing_black,missing_black,47,71,1,1,0,83,1,2,9,2
18,13,13,14,949,78226,79175,30,0,0,0,missing_black,frontier_black_collision,71,45,0,0,0,43,2,7,2,7
18,14,14,15,52027,79175,131202,0,24,0,0,frontier_black_collision,frontier_black_collision,45,51,0,1,0,23,7,2,7,2
18,15,15,16,4997,131202,136199,24,0,0,0,frontier_black_collision,frontier_black_collision,51,55,0,1,0,73,2,7,2,7
18,16,16,17,2557,136199,138756,0,0,0,0,frontier_black_collision,frontier_black_collision,55,61,1,1,0,13,7,4,7,4
18,17,17,18,272,138756,139028,0,0,0,0,frontier_black_collision,frontier_black_collision,61,45,1,1,0,10,4,4,4,4
18,18,18,19,391,139028,139419,0,30,0,0,frontier_black_collision,missing_black,45,47,0,0,0,13,4,3,4,11
18,19,19,20,26301,139419,165720,30,103,0,0,missing_black,frontier_black_collision,47,46,0,0,0,126,3,0,11,8
18,20,20,21,2185,165720,167905,103,24,0,0,frontier_black_collision,missing_black,46,74,0,0,0,59,0,1,8,1
18,21,21,22,19327,167905,187232,24,102,0,0,missing_black,frontier_black_collision,74,40,0,0,0,91,1,0,1,0
18,22,22,23,5964,187232,193196,102,30,0,0,frontier_black_collision,missing_black,40,71,0,0,0,99,0,4,0,12
18,23,23,24,457,193196,193653,30,99,0,0,missing_black,missing_black,71,82,0,1,0,8,4,5,12,5
18,24,24,25,28118,193653,221771,99,103,0,0,missing_black,frontier_black_collision,82,46,0,0,0,112,5,3,5,11
18,25,25,26,2767,221771,224538,103,30,0,0,frontier_black_collision,missing_black,46,71,0,0,0,62,3,2,11,10
18,26,26,27,121,224538,224659,30,0,0,0,missing_black,frontier_black_collision,71,43,0,0,0,9,2,3,10,3
18,27,27,28,1300,224659,225959,0,98,0,0,frontier_black_collision,frontier_black_collision,43,44,0,1,0,17,3,7,3,7
18,28,28,29,15547,225959,241506,98,0,0,0,frontier_black_collision,frontier_black_collision,44,71,0,1,0,14,7,2,7,2
18,29,29,30,1423,241506,242929,0,103,0,0,frontier_black_collision,frontier_black_collision,71,72,0,1,0,4,2,1,2,1
18,30,30,31,2168,242929,245097,103,0,0,0,frontier_black_collision,frontier_black_collision,72,45,0,1,0,19,1,1,1,9
18,31,31,32,12788,245097,257885,0,0,0,1,frontier_black_collision,,45,,1,,,,1,5,9,13
19,0,0,1,20789,1220,22009,0,24,0,0,missing_black,missing_black,77,77,0,1,0,51,4,1,4,9
19,1,1,2,3066,22009,25075,24,103,0,0,missing_black,missing_black,77,100,0,1,0,39,1,3,9,3
19,2,2,3,7947,25075,33022,103,0,0,0,missing_black,frontier_black_collision,100,71,0,0,0,24,3,6,3,14
19,3,3,4,1959,33022,34981,0,0,0,0,frontier_black_collision,missing_black,71,76,1,0,0,44,6,5,14,5
19,4,4,5,100,34981,35081,0,92,0,0,missing_black,missing_black,76,89,0,1,0,3,5,1,5,9
19,5,5,6,1366,35081,36447,92,21,0,0,missing_black,frontier_black_collision,89,49,0,0,0,66,1,7,9,15
19,6,6,7,15812,36447,52259,21,0,0,0,frontier_black_collision,frontier_black_collision,49,488,0,1,0,39,7,3,15,3
19,7,7,8,8609,52259,60868,0,0,0,0,frontier_black_collision,missing_black,488,98,1,0,0,87,3,4,3,4
19,8,8,9,107,60868,60975,0,0,0,0,missing_black,frontier_black_collision,98,61,1,0,0,10,4,7,4,15
19,9,9,10,16301,60975,77276,0,101,0,0,frontier_black_collision,frontier_black_collision,61,41,0,1,0,21,7,4,15,12
19,10,10,11,4075,77276,81351,101,25,0,0,frontier_black_collision,missing_black,41,74,0,0,0,36,4,7,12,7
19,11,11,12,4181,81351,85532,25,24,0,0,missing_black,frontier_black_collision,74,76,0,0,0,97,7,4,7,12
19,12,12,13,10306,85532,95838,24,102,0,0,frontier_black_collision,frontier_black_collision,76,73,0,1,0,27,4,6,12,14
19,13,13,14,83,95838,95921,102,25,0,0,frontier_black_collision,frontier_black_collision,73,45,0,1,0,9,6,1,14,1
19,14,14,15,750,95921,96671,25,26,0,0,frontier_black_collision,frontier_black_collision,45,45,0,1,0,16,1,7,1,15
19,15,15,16,3656,96671,100327,26,102,0,0,frontier_black_collision,frontier_black_collision,45,63,0,1,0,20,7,7,15,7
19,16,16,17,1109,100327,101436,102,0,0,0,frontier_black_collision,frontier_black_collision,63,45,0,1,0,29,7,4,7,12
19,17,17,18,800,101436,102236,0,100,0,0,frontier_black_collision,frontier_black_collision,45,75,0,1,0,6,4,4,12,12
19,18,18,19,2402,102236,104638,100,25,0,0,frontier_black_collision,missing_black,75,56,0,0,0,69,4,6,12,14
19,19,19,20,29730,104638,134368,25,0,0,0,missing_black,missing_black,56,77,0,1,0,137,6,0,14,0
19,20,20,21,24337,134368,158705,0,0,0,0,missing_black,frontier_black_collision,77,71,1,0,0,117,0,1,0,1
19,21,21,22,2838,158705,161543,0,0,0,0,frontier_black_collision,missing_black,71,44,1,0,0,31,1,7,1,7
19,22,22,23,1791,161543,163334,0,24,0,0,missing_black,missing_black,44,77,0,1,0,18,7,6,7,6
19,23,23,24,34877,163334,198211,24,103,0,0,missing_black,frontier_black_collision,77,46,0,0,0,140,6,3,6,3
19,24,24,25,3730,198211,201941,103,102,0,0,frontier_black_collision,frontier_black_collision,46,40,0,1,0,68,3,5,3,5
19,25,25,26,37092,201941,239033,102,24,0,0,frontier_black_collision,frontier_black_collision,40,46,0,1,0,142,5,1,5,9
19,26,26,27,16403,239033,255436,24,0,0,1,frontier_black_collision,,46,,0,,,,1,4,9,12
20,0,0,1,3655,347,4002,0,30,0,0,missing_black,missing_black,77,71,0,1,0,29,3,2,11,2
20,1,1,2,1571,4002,5573,30,0,0,0,missing_black,frontier_black_collision,71,89,0,0,0,37,2,5,2,5
20,2,2,3,5525,5573,11098,0,102,0,0,frontier_black_collision,missing_black,89,100,0,0,0,38,5,2,5,10
20,3,3,4,10317,11098,21415,102,0,0,0,missing_black,frontier_black_collision,100,45,0,0,0,58,2,7,10,7
20,4,4,5,4263,21415,25678,0,103,0,0,frontier_black_collision,missing_black,45,78,0,0,0,18,7,6,7,14
20,5,5,6,256,25678,25934,103,0,0,0,missing_black,missing_black,78,77,0,1,0,5,6,6,14,14
20,6,6,7,13502,25934,39436,0,102,0,0,missing_black,frontier_black_collision,77,45,0,0,0,66,6,4,14,12
20,7,7,8,3001,39436,42437,102,25,0,0,frontier_black_collision,missing_black,45,74,0,0,0,24,4,5,12,5
20,8,8,9,573,42437,43010,25,102,0,0,missing_black,frontier_black_collision,74,63,0,0,0,70,5,2,5,2
20,9,9,10,95,43010,43105,102,30,0,0,frontier_black_collision,missing_black,63,47,0,0,0,11,2,1,2,1
20,10,10,11,13560,43105,56665,30,0,0,0,missing_black,frontier_black_collision,47,45,0,0,0,94,1,1,1,9
20,11,11,12,1311,56665,57976,0,102,0,0,frontier_black_collision,frontier_black_collision,45,45,0,1,0,59,1,0,9,8
20,12,12,13,1235,57976,59211,102,0,0,0,frontier_black_collision,missing_black,45,98,0,0,0,16,0,3,8,11
20,13,13,14,23009,59211,82220,0,101,0,0,missing_black,missing_black,98,79,0,1,0,114,3,4,11,12
20,14,14,15,103,82220,82323,101,92,0,0,missing_black,missing_black,79,89,0,1,0,3,4,3,12,3
20,15,15,16,12210,82323,94533,92,0,0,0,missing_black,frontier_black_collision,89,71,0,0,0,48,3,5,3,5
20,16,16,17,15995,94533,110528,0,24,0,0,frontier_black_collision,missing_black,71,52,0,0,0,106,5,0,5,0
20,17,17,18,3282,110528,113810,24,25,0,0,missing_black,frontier_black_collision,52,64,0,0,0,24,0,2,0,2
20,18,18,19,1817,113810,115627,25,102,0,0,frontier_black_collision,missing_black,64,52,0,0,0,3,2,3,2,11
20,19,19,20,4121,115627,119748,102,31,0,0,missing_black,missing_black,52,67,0,1,0,78,3,4,11,4
20,20,20,21,3308,119748,123056,31,0,0,0,missing_black,frontier_black_collision,67,45,0,0,0,18,4,0,4,0
20,21,21,22,19570,123056,142626,0,30,0,0,frontier_black_collision,frontier_black_collision,45,45,0,1,0,116,0,2,0,2
20,22,22,23,489,142626,143115,30,0,0,0,frontier_black_collision,frontier_black_collision,45,45,0,1,0,37,2,3,2,11
20,23,23,24,17476,143115,160591,0,16,0,0,frontier_black_collision,frontier_black_collision,45,40,0,1,0,139,3,7,11,15
20,24,24,25,577,160591,161168,16,0,0,0,frontier_black_collision,frontier_black_collision,40,45,0,1,0,22,7,0,15,0
20,25,25,26,3957,161168,165125,0,0,0,0,frontier_black_collision,missing_black,45,76,1,0,0,140,0,5,0,5
20,26,26,27,128,165125,165253,0,0,0,0,missing_black,missing_black,76,77,1,1,0,3,5,5,5,5
20,27,27,28,4247,165253,169500,0,103,0,0,missing_black,frontier_black_collision,77,46,0,0,0,42,5,4,5,12
20,28,28,29,6742,169500,176242,103,24,0,0,frontier_black_collision,missing_black,46,74,0,0,0,98,4,2,12,2
20,29,29,30,2290,176242,178532,24,0,0,0,missing_black,frontier_black_collision,74,45,0,0,0,25,2,4,2,4
20,30,30,31,23161,178532,201693,0,25,0,0,frontier_black_collision,frontier_black_collision,45,45,0,1,0,147,4,5,4,13
20,31,31,32,9140,201693,210833,25,31,0,0,frontier_black_collision,missing_black,45,46,0,0,0,61,5,1,13,1
20,32,32,33,1916,210833,212749,31,0,0,0,missing_black,frontier_black_collision,46,61,0,0,0,71,1,5,1,13
20,33,33,34,12888,212749,225637,0,30,0,0,frontier_black_collision,frontier_black_collision,61,41,0,1,0,110,5,5,13,5
20,34,34,35,25443,225637,251080,30,0,0,0,frontier_black_collision,frontier_black_collision,41,43,0,1,0,143,5,0,5,8
20,35,35,36,1204,251080,252284,0,0,0,0,frontier_black_collision,frontier_black_collision,43,45,1,1,0,58,0,4,8,12
20,36,36,37,2315,252284,254599,0,0,0,0,frontier_black_collision,missing_black,45,77,1,0,0,47,4,7,12,7
20,37,37,38,572,254599,255171,0,0,0,1,missing_black,,77,,1,,,,7,3,7,3
21,0,0,1,2449,2727,5176,0,103,0,0,frontier_black_collision,missing_black,70,99,0,0,0,8,7,0,7,8
21,1,1,2,108,5176,5284,103,0,0,0,missing_black,missing_black,99,77,0,1,0,6,0,4,8,4
21,2,2,3,1639,5284,6923,0,0,0,0,missing_black,frontier_black_collision,77,61,1,0,0,35,4,3,4,11
21,3,3,4,8608,6923,15531,0,31,0,0,frontier_black_collision,missing_black,61,67,0,0,0,12,3,3,11,11
21,4,4,5,2889,15531,18420,31,30,0,0,missing_black,missing_black,67,71,0,1,0,53,3,4,11,4
21,5,5,6,1075,18420,19495,30,30,0,0,missing_black,frontier_black_collision,71,40,1,0,0,72,4,7,4,7
21,6,6,7,1943,19495,21438,30,0,0,0,frontier_black_collision,frontier_black_collision,40,71,0,1,0,12,7,6,7,14
