idx,shard,onset,rngstate,threshold,start,kind,phase,is_gate,depth,death_step,first_bad_offset,bad_rel_x,bad_rel_y,bad_abs_x,bad_abs_y,required_black,actual_black,bad_kind,exogenous_reads_checked,verdict
12,12,267843,18287853548615453633,40,83768,pre_onset_lock,40,0,41,83809,41,1,-2,-41,-20,1,0,missing_black,23,mute_early_death
12,12,267843,18287853548615453633,40,85432,pre_onset_lock,30,1,47,85479,47,4,-3,32,1,1,0,missing_black,25,gate_exact_death
12,12,267843,18287853548615453633,40,86294,pre_onset_lock,36,0,62,86356,62,-1,3,32,2,1,0,missing_black,27,mute_early_death
12,12,267843,18287853548615453633,40,87212,pre_onset_lock,23,0,54,87266,54,1,5,41,-23,1,0,missing_black,30,mute_early_death
12,12,267843,18287853548615453633,40,87264,pre_onset_lock,40,0,41,87305,41,1,-2,41,-22,1,0,missing_black,23,mute_early_death
12,12,267843,18287853548615453633,40,89653,pre_onset_lock,103,1,46,89699,46,3,-5,4,-79,0,1,frontier_black_collision,22,gate_exact_death
12,12,267843,18287853548615453633,40,90102,pre_onset_lock,40,0,41,90143,41,1,-2,-16,-81,1,0,missing_black,23,mute_early_death
12,12,267843,18287853548615453633,40,92826,pre_onset_lock,41,0,40,92866,40,-2,0,25,-29,1,0,missing_black,22,mute_early_death
12,12,267843,18287853548615453633,40,95015,pre_onset_lock,23,0,54,95069,54,1,5,21,28,1,0,missing_black,30,mute_early_death
12,12,267843,18287853548615453633,40,95067,pre_onset_lock,40,0,41,95108,41,1,-2,20,28,1,0,missing_black,23,mute_early_death
12,12,267843,18287853548615453633,40,99892,pre_onset_lock,41,0,40,99932,40,-2,0,24,-44,1,0,missing_black,22,mute_early_death
12,12,267843,18287853548615453633,40,110296,pre_onset_lock,40,0,41,110337,41,1,-2,21,30,1,0,missing_black,23,mute_early_death
12,12,267843,18287853548615453633,40,110347,pre_onset_lock,0,1,71,110418,71,-8,-1,23,21,0,1,frontier_black_collision,32,gate_exact_death
12,12,267843,18287853548615453633,40,110625,pre_onset_lock,41,0,40,110665,40,-2,0,35,8,1,0,missing_black,22,mute_early_death
12,12,267843,18287853548615453633,40,113442,pre_onset_lock,0,1,45,113487,45,-5,-2,20,-49,0,1,frontier_black_collision,21,gate_exact_death
12,12,267843,18287853548615453633,40,113872,pre_onset_lock,41,0,40,113912,40,-2,0,16,-62,1,0,missing_black,22,mute_early_death
12,12,267843,18287853548615453633,40,115979,pre_onset_lock,24,1,77,116056,77,-1,2,0,24,1,0,missing_black,36,gate_exact_death
12,12,267843,18287853548615453633,40,119288,pre_onset_lock,41,0,61,119349,61,-1,2,25,-46,1,0,missing_black,28,mute_early_death
12,12,267843,18287853548615453633,40,119536,pre_onset_lock,41,0,40,119576,40,-2,0,30,-38,1,0,missing_black,22,mute_early_death
12,12,267843,18287853548615453633,40,134406,pre_onset_lock,23,0,54,134460,54,1,5,20,-90,1,0,missing_black,30,mute_early_death
12,12,267843,18287853548615453633,40,141880,pre_onset_lock,41,0,40,141920,40,-2,0,-48,-8,1,0,missing_black,22,mute_early_death
12,12,267843,18287853548615453633,40,158808,pre_onset_lock,36,0,66,158874,66,1,1,-13,-89,1,0,missing_black,31,mute_early_death
12,12,267843,18287853548615453633,40,168826,pre_onset_lock,41,0,40,168866,40,-2,0,-47,-49,1,0,missing_black,22,mute_early_death
12,12,267843,18287853548615453633,40,168872,pre_onset_lock,41,0,40,168912,40,-2,0,-46,-46,1,0,missing_black,22,mute_early_death
12,12,267843,18287853548615453633,40,169850,pre_onset_lock,41,0,40,169890,40,-2,0,-53,-5,1,0,missing_black,22,mute_early_death
12,12,267843,18287853548615453633,40,173164,pre_onset_lock,40,0,41,173205,41,1,-2,-37,-84,1,0,missing_black,23,mute_early_death
12,12,267843,18287853548615453633,40,173215,pre_onset_lock,0,1,61,173276,61,-7,-2,-40,-76,0,1,frontier_black_collision,29,gate_exact_death
12,12,267843,18287853548615453633,40,174902,pre_onset_lock,0,1,44,174946,44,-4,-2,-43,-63,1,0,missing_black,20,gate_exact_death
12,12,267843,18287853548615453633,40,186555,pre_onset_lock,41,0,40,186595,40,-2,0,-34,-91,1,0,missing_black,22,mute_early_death
12,12,267843,18287853548615453633,40,186747,pre_onset_lock,23,0,54,186801,54,1,5,-25,-96,1,0,missing_black,30,mute_early_death
12,12,267843,18287853548615453633,40,191652,pre_onset_lock,36,0,66,191718,66,1,1,-59,-25,1,0,missing_black,31,mute_early_death
12,12,267843,18287853548615453633,40,191944,pre_onset_lock,40,0,41,191985,41,1,-2,-55,-30,1,0,missing_black,23,mute_early_death
12,12,267843,18287853548615453633,40,196995,pre_onset_lock,36,0,62,197057,62,-1,3,-29,12,1,0,missing_black,27,mute_early_death
12,12,267843,18287853548615453633,40,197505,pre_onset_lock,30,1,71,197576,71,0,-3,-32,12,1,0,missing_black,32,gate_exact_death
12,12,267843,18287853548615453633,40,203547,pre_onset_lock,41,0,40,203587,40,-2,0,-30,25,1,0,missing_black,22,mute_early_death
12,12,267843,18287853548615453633,40,205022,pre_onset_lock,41,0,40,205062,40,-2,0,-43,9,1,0,missing_black,22,mute_early_death
12,12,267843,18287853548615453633,40,205361,pre_onset_lock,40,0,41,205402,41,1,-2,-43,25,1,0,missing_black,23,mute_early_death
12,12,267843,18287853548615453633,40,205959,pre_onset_lock,41,0,40,205999,40,-2,0,-20,27,1,0,missing_black,22,mute_early_death
12,12,267843,18287853548615453633,40,206266,pre_onset_lock,40,0,41,206307,41,1,-2,-18,29,1,0,missing_black,23,mute_early_death
12,12,267843,18287853548615453633,40,206475,pre_onset_lock,23,0,48,206523,48,0,8,-16,33,0,1,frontier_black_collision,26,mute_early_death
12,12,267843,18287853548615453633,40,207207,pre_onset_lock,23,0,48,207255,48,0,8,16,35,0,1,frontier_black_collision,26,mute_early_death
12,12,267843,18287853548615453633,40,207288,pre_onset_lock,40,0,41,207329,41,1,-2,23,32,1,0,missing_black,23,mute_early_death
12,12,267843,18287853548615453633,40,207425,pre_onset_lock,98,1,68,207493,68,6,6,27,20,0,1,frontier_black_collision,36,gate_exact_death
12,12,267843,18287853548615453633,40,207615,pre_onset_lock,41,0,40,207655,40,-2,0,38,13,1,0,missing_black,22,mute_early_death
12,12,267843,18287853548615453633,40,208741,pre_onset_lock,40,0,41,208782,41,1,-2,37,-29,1,0,missing_black,23,mute_early_death
12,12,267843,18287853548615453633,40,214497,pre_onset_lock,40,0,41,214538,41,1,-2,25,-95,1,0,missing_black,23,mute_early_death
12,12,267843,18287853548615453633,40,216149,pre_onset_lock,40,0,41,216190,41,1,-2,-11,-95,1,0,missing_black,23,mute_early_death
12,12,267843,18287853548615453633,40,216760,pre_onset_lock,0,1,45,216805,45,-5,-2,-15,-100,0,1,frontier_black_collision,21,gate_exact_death
12,12,267843,18287853548615453633,40,218768,pre_onset_lock,40,0,41,218809,41,1,-2,-39,-86,1,0,missing_black,23,mute_early_death
12,12,267843,18287853548615453633,40,219440,pre_onset_lock,0,1,98,219538,98,-3,1,-51,-75,1,0,missing_black,39,gate_exact_death
12,12,267843,18287853548615453633,80,219440,pre_onset_lock,0,1,98,219538,98,-3,1,-51,-75,1,0,missing_black,39,gate_exact_death
12,12,267843,18287853548615453633,40,219547,pre_onset_lock,0,1,77,219624,77,-5,0,-52,-70,1,0,missing_black,36,gate_exact_death
12,12,267843,18287853548615453633,40,219670,pre_onset_lock,99,1,103,219773,103,-2,3,-53,-70,1,0,missing_black,44,gate_exact_death
12,12,267843,18287853548615453633,80,219670,pre_onset_lock,99,1,103,219773,103,-2,3,-53,-70,1,0,missing_black,44,gate_exact_death
12,12,267843,18287853548615453633,40,228891,pre_onset_lock,40,0,41,228932,41,1,-2,-32,30,1,0,missing_black,23,mute_early_death
12,12,267843,18287853548615453633,40,229051,pre_onset_lock,103,1,72,229123,72,2,-8,-14,35,0,1,frontier_black_collision,33,gate_exact_death
12,12,267843,18287853548615453633,40,229563,pre_onset_lock,103,1,77,229640,77,1,-6,16,36,1,0,missing_black,36,gate_exact_death
12,12,267843,18287853548615453633,40,229792,pre_onset_lock,40,0,41,229833,41,1,-2,25,34,1,0,missing_black,23,mute_early_death
12,12,267843,18287853548615453633,40,232277,pre_onset_lock,36,0,45,232322,45,-1,2,39,-31,1,0,missing_black,25,mute_early_death
12,12,267843,18287853548615453633,40,232434,pre_onset_lock,41,0,40,232474,40,-2,0,35,-41,1,0,missing_black,22,mute_early_death
12,12,267843,18287853548615453633,40,236556,pre_onset_lock,58,0,43,236599,43,-4,-3,-32,-85,1,0,missing_black,22,mute_early_death
12,12,267843,18287853548615453633,40,238636,pre_onset_lock,23,0,78,238714,78,1,1,-45,-89,1,0,missing_black,37,mute_early_death
12,12,267843,18287853548615453633,40,248477,pre_onset_lock,103,1,45,248522,45,3,-4,29,-5,1,0,missing_black,21,gate_exact_death
12,12,267843,18287853548615453633,40,261572,pre_onset_lock,41,0,40,261612,40,-2,0,-10,40,1,0,missing_black,22,mute_early_death
12,12,267843,18287853548615453633,40,265981,pre_onset_lock,41,0,40,266021,40,-2,0,-19,-102,1,0,missing_black,22,mute_early_death
12,12,267843,18287853548615453633,40,267261,pre_onset_lock,40,0,41,267302,41,1,-2,-57,-51,1,0,missing_black,23,mute_early_death
12,12,267843,18287853548615453633,0,267843,entry,100,1,1248,,,,,,,,,,286,entry_ok
13,13,267828,2592558225885312534,40,2002,pre_onset_lock,23,0,54,2056,54,1,5,20,4,1,0,missing_black,30,mute_early_death
13,13,267828,2592558225885312534,40,4923,pre_onset_lock,36,0,41,4964,41,-3,2,22,2,1,0,missing_black,23,mute_early_death
13,13,267828,2592558225885312534,40,5821,pre_onset_lock,40,0,41,5862,41,1,-2,-13,11,1,0,missing_black,23,mute_early_death
13,13,267828,2592558225885312534,40,7169,pre_onset_lock,23,0,54,7223,54,1,5,24,17,1,0,missing_black,30,mute_early_death
13,13,267828,2592558225885312534,40,7221,pre_onset_lock,40,0,41,7262,41,1,-2,23,17,1,0,missing_black,23,mute_early_death
13,13,267828,2592558225885312534,40,7426,pre_onset_lock,40,0,41,7467,41,1,-2,24,19,1,0,missing_black,23,mute_early_death
13,13,267828,2592558225885312534,40,7477,pre_onset_lock,0,1,71,7548,71,-8,-1,26,10,0,1,frontier_black_collision,32,gate_exact_death
13,13,267828,2592558225885312534,40,8657,pre_onset_lock,40,0,41,8698,41,1,-2,15,-9,1,0,missing_black,23,mute_early_death
13,13,267828,2592558225885312534,40,8967,pre_onset_lock,40,0,41,9008,41,1,-2,22,-8,1,0,missing_black,23,mute_early_death
13,13,267828,2592558225885312534,40,9019,pre_onset_lock,30,1,69,9088,69,1,-4,16,-10,1,0,missing_black,30,gate_exact_death
13,13,267828,2592558225885312534,40,9375,pre_onset_lock,103,1,46,9421,46,3,-5,11,-14,0,1,frontier_black_collision,22,gate_exact_death
13,13,267828,2592558225885312534,40,9562,pre_onset_lock,29,0,70,9632,70,5,1,18,-12,1,0,missing_black,31,mute_early_death
13,13,267828,2592558225885312534,40,13590,pre_onset_lock,40,0,41,13631,41,1,-2,26,21,1,0,missing_black,23,mute_early_death
13,13,267828,2592558225885312534,40,13727,pre_onset_lock,98,1,82,13809,82,5,3,27,10,1,0,missing_black,41,gate_exact_death
13,13,267828,2592558225885312534,80,13727,pre_onset_lock,98,1,82,13809,82,5,3,27,10,1,0,missing_black,41,gate_exact_death
13,13,267828,2592558225885312534,40,14537,pre_onset_lock,24,1,74,14611,74,-3,3,18,23,1,0,missing_black,33,gate_exact_death
13,13,267828,2592558225885312534,40,14690,pre_onset_lock,40,0,41,14731,41,1,-2,28,23,1,0,missing_black,23,mute_early_death
13,13,267828,2592558225885312534,40,14757,pre_onset_lock,39,0,59,14816,59,4,1,28,14,1,0,missing_black,26,mute_early_death
13,13,267828,2592558225885312534,40,14816,pre_onset_lock,103,1,78,14894,78,1,-5,29,9,1,0,missing_black,37,gate_exact_death
13,13,267828,2592558225885312534,40,16179,pre_onset_lock,41,0,40,16219,40,-2,0,32,-19,1,0,missing_black,22,mute_early_death
13,13,267828,2592558225885312534,40,17635,pre_onset_lock,36,0,41,17676,41,-3,2,-6,-24,1,0,missing_black,23,mute_early_death
13,13,267828,2592558225885312534,40,17674,pre_onset_lock,40,0,41,17715,41,1,-2,-6,-23,1,0,missing_black,23,mute_early_death
13,13,267828,2592558225885312534,40,17850,pre_onset_lock,36,0,66,17916,66,1,1,-16,-10,1,0,missing_black,31,mute_early_death
13,13,267828,2592558225885312534,40,18591,pre_onset_lock,41,0,40,18631,40,-2,0,-10,-31,1,0,missing_black,22,mute_early_death
13,13,267828,2592558225885312534,40,19902,pre_onset_lock,40,0,41,19943,41,1,-2,-22,-13,1,0,missing_black,23,mute_early_death
13,13,267828,2592558225885312534,40,20065,pre_onset_lock,0,1,76,20141,76,-6,0,-17,2,1,0,missing_black,35,gate_exact_death
13,13,267828,2592558225885312534,40,20180,pre_onset_lock,99,1,82,20262,82,-3,5,-19,3,1,0,missing_black,41,gate_exact_death
13,13,267828,2592558225885312534,80,20180,pre_onset_lock,99,1,82,20262,82,-3,5,-19,3,1,0,missing_black,41,gate_exact_death
13,13,267828,2592558225885312534,40,20999,pre_onset_lock,41,0,40,21039,40,-2,0,-22,19,1,0,missing_black,22,mute_early_death
13,13,267828,2592558225885312534,40,22194,pre_onset_lock,40,0,41,22235,41,1,-2,30,17,1,0,missing_black,23,mute_early_death
13,13,267828,2592558225885312534,40,25896,pre_onset_lock,36,0,62,25958,62,-1,3,-7,-37,1,0,missing_black,27,mute_early_death
13,13,267828,2592558225885312534,40,26562,pre_onset_lock,41,0,40,26602,40,-2,0,3,-41,1,0,missing_black,22,mute_early_death
13,13,267828,2592558225885312534,40,26615,pre_onset_lock,103,1,44,26659,44,2,-4,-2,-43,0,1,frontier_black_collision,20,gate_exact_death
13,13,267828,2592558225885312534,40,28487,pre_onset_lock,40,0,41,28528,41,1,-2,-24,-6,1,0,missing_black,23,mute_early_death
13,13,267828,2592558225885312534,40,29440,pre_onset_lock,41,0,40,29480,40,-2,0,-22,-30,1,0,missing_black,22,mute_early_death
13,13,267828,2592558225885312534,40,29840,pre_onset_lock,40,0,41,29881,41,1,-2,-27,-32,1,0,missing_black,23,mute_early_death
13,13,267828,2592558225885312534,40,29909,pre_onset_lock,40,0,41,29950,41,1,-2,-27,-27,1,0,missing_black,23,mute_early_death
13,13,267828,2592558225885312534,40,30049,pre_onset_lock,40,0,41,30090,41,1,-2,-29,-25,1,0,missing_black,23,mute_early_death
13,13,267828,2592558225885312534,40,30584,pre_onset_lock,102,1,40,30624,40,-4,-4,-20,-24,0,1,frontier_black_collision,20,gate_exact_death
13,13,267828,2592558225885312534,40,31562,pre_onset_lock,40,0,41,31603,41,1,-2,4,-37,1,0,missing_black,23,mute_early_death
13,13,267828,2592558225885312534,40,34069,pre_onset_lock,41,0,40,34109,40,-2,0,-11,24,1,0,missing_black,22,mute_early_death
13,13,267828,2592558225885312534,40,41524,pre_onset_lock,41,0,40,41564,40,-2,0,8,-44,1,0,missing_black,22,mute_early_death
13,13,267828,2592558225885312534,40,42026,pre_onset_lock,40,0,41,42067,41,1,-2,8,-33,1,0,missing_black,23,mute_early_death
13,13,267828,2592558225885312534,40,49606,pre_onset_lock,41,0,40,49646,40,-2,0,-27,25,1,0,missing_black,22,mute_early_death
13,13,267828,2592558225885312534,40,50285,pre_onset_lock,31,1,70,50355,70,-3,1,32,13,1,0,missing_black,31,gate_exact_death
13,13,267828,2592558225885312534,40,50770,pre_onset_lock,40,0,41,50811,41,1,-2,36,15,1,0,missing_black,23,mute_early_death
13,13,267828,2592558225885312534,40,54737,pre_onset_lock,40,0,41,54778,41,1,-2,-29,27,1,0,missing_black,23,mute_early_death
13,13,267828,2592558225885312534,40,55597,pre_onset_lock,41,0,40,55637,40,-2,0,39,20,1,0,missing_black,22,mute_early_death
13,13,267828,2592558225885312534,40,57343,pre_onset_lock,40,0,41,57384,41,1,-2,36,-26,1,0,missing_black,23,mute_early_death
13,13,267828,2592558225885312534,40,57660,pre_onset_lock,41,0,40,57700,40,-2,0,42,-14,1,0,missing_black,22,mute_early_death
13,13,267828,2592558225885312534,40,60853,pre_onset_lock,40,0,41,60894,41,1,-2,-33,-15,1,0,missing_black,23,mute_early_death
13,13,267828,2592558225885312534,40,63993,pre_onset_lock,36,0,64,64057,64,0,2,23,-26,0,1,frontier_black_collision,29,mute_early_death
13,13,267828,2592558225885312534,40,65598,pre_onset_lock,23,0,54,65652,54,1,5,-36,-8,1,0,missing_black,30,mute_early_death
13,13,267828,2592558225885312534,40,65987,pre_onset_lock,40,0,41,66028,41,1,-2,-38,-8,1,0,missing_black,23,mute_early_death
13,13,267828,2592558225885312534,40,66963,pre_onset_lock,40,0,41,67004,41,1,-2,-14,28,1,0,missing_black,23,mute_early_death
13,13,267828,2592558225885312534,40,67105,pre_onset_lock,30,1,87,67192,87,2,1,-20,30,0,1,frontier_black_collision,35,gate_exact_death
13,13,267828,2592558225885312534,80,67105,pre_onset_lock,30,1,87,67192,87,2,1,-20,30,0,1,frontier_black_collision,35,gate_exact_death
13,13,267828,2592558225885312534,40,67948,pre_onset_lock,24,1,47,67995,47,-8,1,2,29,0,1,frontier_black_collision,25,gate_exact_death
13,13,267828,2592558225885312534,40,76876,pre_onset_lock,40,0,41,76917,41,1,-2,-17,38,1,0,missing_black,23,mute_early_death
13,13,267828,2592558225885312534,40,78652,pre_onset_lock,41,0,40,78692,40,-2,0,-26,40,1,0,missing_black,22,mute_early_death
13,13,267828,2592558225885312534,40,78819,pre_onset_lock,40,0,41,78860,41,1,-2,-28,42,1,0,missing_black,23,mute_early_death
13,13,267828,2592558225885312534,40,79728,pre_onset_lock,40,0,41,79769,41,1,-2,1,32,1,0,missing_black,23,mute_early_death
13,13,267828,2592558225885312534,40,82150,pre_onset_lock,36,0,45,82195,45,-1,2,-4,49,1,0,missing_black,25,mute_early_death
13,13,267828,2592558225885312534,40,82335,pre_onset_lock,40,0,41,82376,41,1,-2,-10,50,1,0,missing_black,23,mute_early_death
13,13,267828,2592558225885312534,40,82546,pre_onset_lock,36,0,41,82587,41,-3,2,0,51,1,0,missing_black,23,mute_early_death
13,13,267828,2592558225885312534,40,87903,pre_onset_lock,58,0,40,87943,40,-2,-4,-32,5,1,0,missing_black,19,mute_early_death
13,13,267828,2592558225885312534,40,91889,pre_onset_lock,23,0,54,91943,54,1,5,-38,-37,1,0,missing_black,30,mute_early_death
13,13,267828,2592558225885312534,40,93909,pre_onset_lock,41,0,40,93949,40,-2,0,-41,48,1,0,missing_black,22,mute_early_death
13,13,267828,2592558225885312534,40,94148,pre_onset_lock,40,0,41,94189,41,1,-2,-43,46,1,0,missing_black,23,mute_early_death
13,13,267828,2592558225885312534,40,94405,pre_onset_lock,40,0,41,94446,41,1,-2,-43,53,1,0,missing_black,23,mute_early_death
13,13,267828,2592558225885312534,40,94693,pre_onset_lock,40,0,41,94734,41,1,-2,-45,55,1,0,missing_black,23,mute_early_death
13,13,267828,2592558225885312534,40,95605,pre_onset_lock,40,0,41,95646,41,1,-2,-47,57,1,0,missing_black,23,mute_early_death
13,13,267828,2592558225885312534,40,96240,pre_onset_lock,40,0,41,96281,41,1,-2,-41,34,1,0,missing_black,23,mute_early_death
13,13,267828,2592558225885312534,40,96667,pre_onset_lock,41,0,40,96707,40,-2,0,-38,55,1,0,missing_black,22,mute_early_death
13,13,267828,2592558225885312534,40,97202,pre_onset_lock,40,0,41,97243,41,1,-2,-44,59,1,0,missing_black,23,mute_early_death
13,13,267828,2592558225885312534,40,97496,pre_onset_lock,36,0,62,97558,62,-1,3,-49,41,1,0,missing_black,27,mute_early_death
13,13,267828,2592558225885312534,40,98103,pre_onset_lock,41,0,40,98143,40,-2,0,-60,63,1,0,missing_black,22,mute_early_death
13,13,267828,2592558225885312534,40,99865,pre_onset_lock,40,0,41,99906,41,1,-2,-57,45,1,0,missing_black,23,mute_early_death
13,13,267828,2592558225885312534,40,99907,pre_onset_lock,36,0,41,99948,41,-3,2,-58,42,1,0,missing_black,23,mute_early_death
13,13,267828,2592558225885312534,40,99946,pre_onset_lock,40,0,41,99987,41,1,-2,-58,43,1,0,missing_black,23,mute_early_death
13,13,267828,2592558225885312534,40,99997,pre_onset_lock,0,1,279,100276,279,-12,-5,-64,56,0,1,frontier_black_collision,81,gate_exact_death
13,13,267828,2592558225885312534,80,99997,pre_onset_lock,0,1,279,100276,279,-12,-5,-64,56,0,1,frontier_black_collision,81,gate_exact_death
13,13,267828,2592558225885312534,40,100539,pre_onset_lock,57,0,42,100581,42,5,-3,-61,48,1,0,missing_black,21,mute_early_death
13,13,267828,2592558225885312534,40,101378,pre_onset_lock,0,1,99,101477,99,-2,1,-43,60,1,0,missing_black,40,gate_exact_death
13,13,267828,2592558225885312534,80,101378,pre_onset_lock,0,1,99,101477,99,-2,1,-43,60,1,0,missing_black,40,gate_exact_death
13,13,267828,2592558225885312534,40,101574,pre_onset_lock,40,0,41,101615,41,1,-2,-40,63,1,0,missing_black,23,mute_early_death
13,13,267828,2592558225885312534,40,101638,pre_onset_lock,40,0,41,101679,41,1,-2,-36,57,1,0,missing_black,23,mute_early_death
13,13,267828,2592558225885312534,40,104454,pre_onset_lock,36,0,40,104494,40,-4,2,-21,59,1,0,missing_black,22,mute_early_death
13,13,267828,2592558225885312534,40,106029,pre_onset_lock,0,1,98,106127,98,-3,1,-34,9,1,0,missing_black,39,gate_exact_death
13,13,267828,2592558225885312534,80,106029,pre_onset_lock,0,1,98,106127,98,-3,1,-34,9,1,0,missing_black,39,gate_exact_death
13,13,267828,2592558225885312534,40,108855,pre_onset_lock,41,0,40,108895,40,-2,0,48,17,1,0,missing_black,22,mute_early_death
13,13,267828,2592558225885312534,40,113581,pre_onset_lock,57,0,42,113623,42,5,-3,44,-5,1,0,missing_black,21,mute_early_death
13,13,267828,2592558225885312534,40,113714,pre_onset_lock,41,0,40,113754,40,-2,0,45,-9,1,0,missing_black,22,mute_early_death
13,13,267828,2592558225885312534,40,119077,pre_onset_lock,40,0,41,119118,41,1,-2,25,-29,1,0,missing_black,23,mute_early_death
13,13,267828,2592558225885312534,40,128268,pre_onset_lock,40,0,41,128309,41,1,-2,57,-8,1,0,missing_black,23,mute_early_death
13,13,267828,2592558225885312534,40,130084,pre_onset_lock,48,0,41,130125,41,3,-2,31,36,0,1,frontier_black_collision,21,mute_early_death
13,13,267828,2592558225885312534,40,131328,pre_onset_lock,41,0,40,131368,40,-2,0,42,34,1,0,missing_black,22,mute_early_death
13,13,267828,2592558225885312534,40,131674,pre_onset_lock,40,0,41,131715,41,1,-2,50,19,1,0,missing_black,23,mute_early_death
13,13,267828,2592558225885312534,40,133429,pre_onset_lock,0,1,45,133474,45,-5,-2,47,37,0,1,frontier_black_collision,21,gate_exact_death
13,13,267828,2592558225885312534,40,137676,pre_onset_lock,48,0,41,137717,41,3,-2,43,-20,0,1,frontier_black_collision,21,mute_early_death
13,13,267828,2592558225885312534,40,139832,pre_onset_lock,99,1,76,139908,76,-4,8,-38,16,0,1,frontier_black_collision,37,gate_exact_death
13,13,267828,2592558225885312534,40,140140,pre_onset_lock,40,0,41,140181,41,1,-2,-45,30,1,0,missing_black,23,mute_early_death
13,13,267828,2592558225885312534,40,143548,pre_onset_lock,6,0,40,143588,40,-2,-2,-32,-4,0,1,frontier_black_collision,21,mute_early_death
13,13,267828,2592558225885312534,40,148254,pre_onset_lock,21,1,49,148303,49,1,-6,-56,31,0,1,frontier_black_collision,27,gate_exact_death
13,13,267828,2592558225885312534,40,148323,pre_onset_lock,41,0,40,148363,40,-2,0,-62,35,1,0,missing_black,22,mute_early_death
13,13,267828,2592558225885312534,40,149593,pre_onset_lock,0,1,43,149636,43,-4,-1,-66,38,0,1,frontier_black_collision,19,gate_exact_death
13,13,267828,2592558225885312534,40,150563,pre_onset_lock,40,0,41,150604,41,1,-2,-64,70,1,0,missing_black,23,mute_early_death
13,13,267828,2592558225885312534,40,150689,pre_onset_lock,41,0,40,150729,40,-2,0,-61,72,1,0,missing_black,22,mute_early_death
13,13,267828,2592558225885312534,40,151241,pre_onset_lock,41,0,40,151281,40,-2,0,-49,68,1,0,missing_black,22,mute_early_death
13,13,267828,2592558225885312534,40,152975,pre_onset_lock,29,0,69,153044,69,5,2,-34,58,1,0,missing_black,30,mute_early_death
13,13,267828,2592558225885312534,40,157719,pre_onset_lock,23,0,54,157773,54,1,5,-67,18,1,0,missing_black,30,mute_early_death
13,13,267828,2592558225885312534,40,162327,pre_onset_lock,103,1,46,162373,46,3,-5,-65,82,0,1,frontier_black_collision,22,gate_exact_death
13,13,267828,2592558225885312534,40,165586,pre_onset_lock,41,0,40,165626,40,-2,0,-21,59,1,0,missing_black,22,mute_early_death
13,13,267828,2592558225885312534,40,166468,pre_onset_lock,0,1,45,166513,45,-5,-2,-17,64,0,1,frontier_black_collision,21,gate_exact_death
13,13,267828,2592558225885312534,40,169700,pre_onset_lock,36,0,41,169741,41,-3,2,-5,62,1,0,missing_black,23,mute_early_death
13,13,267828,2592558225885312534,40,170791,pre_onset_lock,41,0,40,170831,40,-2,0,-4,67,1,0,missing_black,22,mute_early_death
13,13,267828,2592558225885312534,40,174843,pre_onset_lock,40,0,41,174884,41,1,-2,8,50,1,0,missing_black,23,mute_early_death
13,13,267828,2592558225885312534,40,176291,pre_onset_lock,36,0,41,176332,41,-3,2,-22,68,1,0,missing_black,23,mute_early_death
13,13,267828,2592558225885312534,40,178063,pre_onset_lock,40,0,41,178104,41,1,-2,10,48,1,0,missing_black,23,mute_early_death
13,13,267828,2592558225885312534,40,180874,pre_onset_lock,0,1,45,180919,45,-5,-2,24,39,0,1,frontier_black_collision,21,gate_exact_death
13,13,267828,2592558225885312534,40,184924,pre_onset_lock,23,0,54,184978,54,1,5,25,-51,1,0,missing_black,30,mute_early_death
13,13,267828,2592558225885312534,40,187855,pre_onset_lock,41,0,40,187895,40,-2,0,38,-35,1,0,missing_black,22,mute_early_death
13,13,267828,2592558225885312534,40,193365,pre_onset_lock,102,1,47,193412,47,-6,-3,62,-12,0,1,frontier_black_collision,23,gate_exact_death
13,13,267828,2592558225885312534,40,193412,pre_onset_lock,41,0,40,193452,40,-2,0,60,-12,1,0,missing_black,22,mute_early_death
13,13,267828,2592558225885312534,40,193518,pre_onset_lock,23,0,78,193596,78,1,1,62,-12,1,0,missing_black,37,mute_early_death
13,13,267828,2592558225885312534,40,193641,pre_onset_lock,41,0,61,193702,61,-1,2,59,-7,1,0,missing_black,28,mute_early_death
13,13,267828,2592558225885312534,40,199982,pre_onset_lock,102,1,40,200022,40,-4,-4,35,29,0,1,frontier_black_collision,20,gate_exact_death
13,13,267828,2592558225885312534,40,205407,pre_onset_lock,41,0,58,205465,58,-3,1,63,2,1,0,missing_black,25,mute_early_death
13,13,267828,2592558225885312534,40,206217,pre_onset_lock,40,0,41,206258,41,1,-2,51,-27,1,0,missing_black,23,mute_early_death
13,13,267828,2592558225885312534,40,208626,pre_onset_lock,40,0,41,208667,41,1,-2,66,5,1,0,missing_black,23,mute_early_death
13,13,267828,2592558225885312534,40,212526,pre_onset_lock,63,0,43,212569,43,0,-3,55,-40,1,0,missing_black,26,mute_early_death
13,13,267828,2592558225885312534,40,220404,pre_onset_lock,30,1,41,220445,41,7,-2,-5,20,0,1,frontier_black_collision,21,gate_exact_death
13,13,267828,2592558225885312534,40,224984,pre_onset_lock,0,1,45,225029,45,-5,-2,-5,-56,0,1,frontier_black_collision,21,gate_exact_death
13,13,267828,2592558225885312534,40,229692,pre_onset_lock,41,0,40,229732,40,-2,0,22,-54,1,0,missing_black,22,mute_early_death
13,13,267828,2592558225885312534,40,230899,pre_onset_lock,41,0,40,230939,40,-2,0,-22,-51,1,0,missing_black,22,mute_early_death
